"PREPRINT_DOI","ARTICLE_DOI","AUTHOR_AGE"
"10.1101/100263","10.1186/s12915-017-0374-6",1
"10.1101/100636","10.1002/bit.26506",1
"10.1101/101725","10.1371/journal.ppat.1006503",1
"10.1101/101808","10.1534/g3.116.038075",1
"10.1101/102103","10.1073/pnas.1617873114",1
"10.1101/102301","10.3389/fimmu.2017.01242",1
"10.1101/102517","10.1111/nph.14737",1
"10.1101/103036","10.1186/s12867-017-0094-z",1
"10.1101/103135","10.3758/s13415-017-0553-5",1
"10.1101/103655","10.1126/science.aan6349",1
"10.1101/103788","10.1186/s13229-017-0128-x",1
"10.1101/104240","10.1111/evo.13265",1
"10.1101/104489","10.1111/evo.13222",1
"10.1101/104570","10.1093/dnares/dsx029",1
"10.1101/105106","10.1093/bioinformatics/btx577",1
"10.1101/106856","10.1128/msystems.00061-17",1
"10.1101/107250","10.1186/s12918-017-0426-0",1
"10.1101/107524","10.1073/pnas.1700248114",1
"10.1101/107961","10.1111/mec.14264",1
"10.1101/108332","10.1007/s00294-017-0768-6",1
"10.1101/108597","10.1371/journal.pcbi.1005825",1
"10.1101/108704","10.1016/j.bbr.2017.04.013",1
"10.1101/109082","10.1186/s13059-017-1288-x",1
"10.1101/109629","10.1186/s13059-017-1209-z",1
"10.1101/109876","10.1016/j.ajhg.2017.05.009",1
"10.1101/110437","10.5599/admet.5.2.387",1
"10.1101/111054","10.1093/bioinformatics/btx477",1
"10.1101/111559","10.3389/fmicb.2017.01446",1
"10.1101/113746","10.1073/pnas.1708205114",1
"10.1101/113985","10.1098/rsob.170104",1
"10.1101/114116","10.1093/jac/dkx342",1
"10.1101/115055","10.1371/journal.pgen.1006961",1
"10.1101/115444","10.1073/pnas.1713343114",1
"10.1101/116020","10.1111/mec.14177",1
"10.1101/116046","10.1002/sta4.145",1
"10.1101/117069","10.1186/s12864-017-4053-3",1
"10.1101/117408","10.1016/j.cortex.2017.07.018",1
"10.1101/117515","10.1371/journal.pgen.1007087",1
"10.1101/117564","10.1186/s13326-017-0159-4",1
"10.1101/117648","10.1093/gbe/evx223",1
"10.1101/118323","10.1101/gr.211649.116",1
"10.1101/118752","10.1093/nar/gkx604",1
"10.1101/119545","10.1093/bioinformatics/btx624",1
"10.1101/119834","10.15252/msb.20177701",1
"10.1101/120105","10.1016/j.neuroimage.2017.09.048",1
"10.1101/120394","10.1101/gr.215103.116",1
"10.1101/120469","10.1534/genetics.117.300207",1
"10.1101/120758","10.1093/gbe/evx138",1
"10.1101/121103","10.1016/j.fm.2017.09.015",1
"10.1101/121376","10.1128/aem.01046-17",1
"10.1101/121426","10.1186/s12864-017-4193-5",1
"10.1101/121871","10.1073/pnas.1709228114",1
"10.1101/121939","10.1093/bioinformatics/btx615",1
"10.1101/122853","10.1073/pnas.1618765114",1
"10.1101/123414","10.1016/j.csbj.2017.07.005",1
"10.1101/123869","10.1093/bioinformatics/btx583",1
"10.1101/124255","10.1074/jbc.m117.790097",1
"10.1101/124263","10.1186/s13148-017-0418-3",1
"10.1101/125047","10.1083/jcb.201604048",1
"10.1101/125260","10.1002/hipo.22742",1
"10.1101/126508","10.15252/embj.201796919",1
"10.1101/126722","10.1073/pnas.1707813114",1
"10.1101/128025","10.3389/fimmu.2017.01519",1
"10.1101/128058","10.1128/mbio.01628-17",1
"10.1101/128611","10.1007/s10827-017-0662-8",1
"10.1101/129387","10.1371/journal.pcbi.1005792",1
"10.1101/129445","10.1016/j.molcel.2017.10.014",1
"10.1101/129759","10.1093/nar/gkx604",1
"10.1101/130104","10.1371/journal.pgen.1006849",1
"10.1101/132597","10.1093/bioinformatics/btx552",1
"10.1101/133041","10.1128/msystems.00061-17",1
"10.1101/133215","10.15252/msb.20177739",1
"10.1101/133736","10.1152/jn.00551.2017",1
"10.1101/133827","10.1007/s10519-017-9884-9",1
"10.1101/133983","10.1371/journal.pcbi.1005824",1
"10.1101/134429","10.1534/genetics.117.201053",1
"10.1101/134767","10.1128/mcb.00579-16",1
"10.1101/134874","10.1016/j.chom.2017.08.021",1
"10.1101/135889","10.1371/journal.pntd.0006013",1
"10.1101/136085","10.1093/gbe/evx197",1
"10.1101/136093","10.1111/jeb.13192",1
"10.1101/136812","10.1021/acssynbio.7b00296",1
"10.1101/138537","10.15252/msb.20156297",1
"10.1101/139428","10.1186/s41065-017-0038-0",1
"10.1101/141465","10.1093/bioinformatics/btx639",1
"10.1101/142075","10.1016/j.jviromet.2017.08.019",1
"10.1101/142174","10.3389/fphys.2017.00507",1
"10.1101/143578","10.1111/1462-2920.13826",1
"10.1101/143693","10.1534/genetics.117.300078",1
"10.1101/144857","10.1016/j.jid.2017.07.841",1
"10.1101/145227","10.1002/bit.26492",1
"10.1101/147082","10.1016/j.bbrc.2017.06.079",1
"10.1101/147231","10.1002/pro.3337",1
"10.1101/149138","10.15252/embj.201694443",1
"10.1101/149179","10.1111/mec.14259",1
"10.1101/151316","10.1099/mic.0.000555",1
"10.1101/151878","10.1088/1361-6463/aa8d0f",1
"10.1101/151977","10.1038/nmeth.4536",1
"10.1101/152702","10.1093/gigascience/gix073",1
"10.1101/152934","10.1021/acssynbio.7b00259",1
"10.1101/152991","10.1261/rna.062661.117",1
"10.1101/153148","10.1016/j.gene.2017.12.047",1
"10.1101/153932","10.18632/oncotarget.21652",1
"10.1101/154237","10.1016/j.cell.2017.08.018",1
"10.1101/154518","10.3389/fnmol.2017.00247",1
"10.1101/155820","10.1093/gbe/evx223",1
"10.1101/156182","10.1063/1.5006788",1
"10.1101/156620","10.1186/s12859-017-1908-1",1
"10.1101/158402","10.1016/j.cell.2017.08.003",1
"10.1101/159145","10.1534/g3.117.300263",1
"10.1101/160218","10.1002/ajpa.23350",1
"10.1101/163576","10.1534/g3.117.300347",1
"10.1101/163972","10.1002/pro.3315",1
"10.1101/164590","10.1038/nmeth.4536",1
"10.1101/166595","10.15252/msb.20177739",1
"10.1101/167163","10.1073/pnas.1701354114",1
"10.1101/168914","10.1186/s13321-017-0233-z",1
"10.1101/173344","10.1073/pnas.1706883115",1
"10.1101/174441","10.1002/jms.4055",1
"10.1101/175547","10.1038/nsmb.3459",1
"10.1101/176743","10.1128/genomea.01172-17",1
"10.1101/179101","10.1039/c7lc00993c",1
"10.1101/180067","10.1111/1755-0998.12737",1
"10.1101/180141","10.1021/acs.biochem.7b01014",1
"10.1101/181206","10.1038/nmeth.4393",1
"10.1101/182972","10.1039/c7ib00113d",1
"10.1101/183038","10.3389/fimmu.2017.01846",1
"10.1101/183897","10.3390/pr5040072",1
"10.1101/185751","10.1098/rsif.2017.0780",1
"10.1101/185827","10.1242/dev.152827",1
"10.1101/186320","10.1080/15476286.2017.1412913",1
"10.1101/209809","10.1073/pnas.1713736114",1
"10.1101/211755","10.1534/genetics.117.300536",1
"10.1101/215756","10.1016/j.bbrc.2017.11.038",1
"10.1101/001982","10.1038/srep20019",1
"10.1101/006122","10.1371/journal.pbio.1002077",1
"10.1101/006130","10.7717/peerj.829",1
"10.1101/006635","10.1523/jneurosci.1683-14.2014",1
"10.1101/008938","10.7554/elife.06056",1
"10.1101/009563","10.1038/ncomms6155",1
"10.1101/011460","10.7717/peerj-cs.20",1
"10.1101/018705","10.1371/journal.pone.0142342",1
"10.1101/019505","10.1371/journal.pone.0152017",1
"10.1101/020883","10.7554/elife.11352.001",1
"10.1101/020990","10.1038/srep23713",1
"10.1101/021154","10.1371/journal.pbio.1002195",1
"10.1101/022400","10.1039/c5ra10136k",1
"10.1101/023317","10.1371/journal.pone.0174969",1
"10.1101/023366","10.1038/ncomms14570",1
"10.1101/024356","10.1016/j.celrep.2016.02.037",1
"10.1101/024935","10.1371/journal.pone.0148698",1
"10.1101/026617","10.7554/elife.11184",1
"10.1101/026922","10.1038/srep25589",1
"10.1101/027078","10.1098/rsos.160582",1
"10.1101/028522","10.7554/elife.17956",1
"10.1101/029512","10.7554/elife.22032",1
"10.1101/029660","10.1038/srep29190",1
"10.1101/034454","10.1038/srep35481",1
"10.1101/034744","10.1371/journal.pone.0148055",1
"10.1101/036251","10.1038/srep35168",1
"10.1101/036335","10.7554/elife.21198",1
"10.1101/037085","10.3389/fnins.2016.00123",1
"10.1101/038257","10.1371/journal.pone.0160439",1
"10.1101/041103","10.7554/elife.21053",1
"10.1101/041749","10.1523/jneurosci.0518-16.2016",1
"10.1101/042143","10.1098/rsos.160717",1
"10.1101/043992","10.1371/journal.pone.0162495",1
"10.1101/044206","10.1371/journal.pone.0161659",1
"10.1101/045161","10.1038/srep41663",1
"10.1101/046367","10.7554/elife.11184",1
"10.1101/050393","10.1038/srep43259",1
"10.1101/051656","10.1038/srep38096",1
"10.1101/052670","10.1038/nn.4362",1
"10.1101/054262","10.1038/nn.4509",1
"10.1101/054478","10.1038/srep45929",1
"10.1101/056051","10.1111/brv.12308",1
"10.1101/057653","10.1038/srep33794",1
"10.1101/057828","10.1038/nn.4362",1
"10.1101/061309","10.1038/srep43780",1
"10.1101/061671","10.1038/srep40878",1
"10.1101/061846","10.1038/srep42083",1
"10.1101/061861","10.1038/srep39637",1
"10.1101/064139","10.1371/journal.pone.0165403",1
"10.1101/064766","10.1242/bio.021576",1
"10.1101/065862","10.1089/brain.2016.0471",1
"10.1101/066597","10.1038/ncomms13563",1
"10.1101/066639","10.1523/jneurosci.0534-17.2017",1
"10.1101/067868","10.1038/srep42652",1
"10.1101/068106","10.1038/srep32894",1
"10.1101/073304","10.1038/srep42819",1
"10.1101/074260","10.1038/srep37982",1
"10.1101/076174","10.1038/s41598-017-10345-7",1
"10.1101/078170","10.7717/peerj.2938",1
"10.1101/079004","10.1038/nature22989",1
"10.1101/080077","10.1038/s41598-017-10339-5",1
"10.1101/080457","10.7717/peerj.3060",1
"10.1101/083006","10.1371/journal.pone.0169385",1
"10.1101/083402","10.1038/srep44877",1
"10.1101/084210","10.1038/s41598-017-17768-2",1
"10.1101/084442","10.1038/s41598-017-07539-4",1
"10.1101/084798","10.1038/s41598-017-02388-7",1
"10.1101/086553","10.1038/srep45136",1
"10.1101/087403","10.7554/elife.20349",1
"10.1101/089243","10.1371/journal.pone.0173121",1
"10.1101/090928","10.1371/journal.pone.0174738",1
"10.1101/091678","10.1371/journal.pone.0178603",1
"10.1101/092726","10.1038/srep44055",1
"10.1101/096172","10.1371/journal.pone.0175649",1
"10.1101/096990","10.1371/journal.pone.0174950",1
"10.1101/099796","10.1038/s41598-017-16590-0",1
"10.1101/100065","10.1038/s41598-017-04564-1",1
"10.1101/101170","10.1038/s41598-017-04744-z",1
"10.1101/102145","10.1038/s41598-017-17986-8",1
"10.1101/103556","10.1038/s41598-017-02513-6",1
"10.1101/104778","10.1038/s41598-017-04391-4",1
"10.1101/107573","10.1038/s41598-017-10719-x",1
"10.1101/107995","10.7554/elife.30433",1
"10.1101/109819","10.1523/jneurosci.0098-17.2017",1
"10.1101/110056","10.1038/s41598-017-14148-8",1
"10.1101/110957","10.1038/nn.4594",1
"10.1101/113357","10.1371/journal.pone.0179043",1
"10.1101/114439","10.1016/j.conb.2017.07.008",1
"10.1101/115204","10.7554/elife.32027",1
"10.1101/115873","10.1038/s41598-017-12478-1",1
"10.1101/116384","10.1038/s41598-017-05541-4",1
"10.1101/121574","10.1016/j.conb.2017.07.008",1
"10.1101/122242","10.1126/sciadv.1700944",1
"10.1101/127498","10.1016/j.cub.2017.09.065",1
"10.1101/129197","10.1038/s41598-017-10072-z",1
"10.1101/129767","10.1038/s41598-017-17742-y",1
"10.1101/130245","10.1038/s41598-017-12211-y",1
"10.1101/130484","10.1038/s41598-017-08332-z",1
"10.1101/130831","10.7554/elife.26487",1
"10.1101/131516","10.3389/fpsyg.2017.01082",1
"10.1101/131904","10.1371/journal.pone.0181695",1
"10.1101/133553","10.1038/s41598-017-13526-6",1
"10.1101/133769","10.1371/journal.pone.0184896",1
"10.1101/134130","10.1038/s41598-017-14827-6",1
"10.1101/138297","10.1038/s41598-017-12575-1",1
"10.1101/141838","10.1038/s41598-017-15574-4",1
"10.1101/142679","10.1016/j.celrep.2017.09.088",1
"10.1101/144063","10.1038/s41598-017-13214-5",1
"10.1101/147959","10.7554/elife.30523",1
"10.1101/152124","10.1371/journal.pone.0184365",1
"10.1101/152595","10.1038/s41598-017-11234-9",1
"10.1101/153809","10.1038/s41598-017-11876-9",1
"10.1101/155432","10.1038/s41598-017-15107-z",1
"10.1101/156596","10.7554/elife.32027",1
"10.1101/161265","10.1371/journal.pone.0180098",1
"10.1101/166256","10.7554/elife.29391",1
"10.1101/166462","10.7554/elife.29391",1
"10.1101/168435","10.1371/journal.pone.0188077",1
"10.1101/171777","10.1371/journal.pone.0189669",1
"10.1101/172098","10.1016/j.neuron.2017.09.032",1
"10.1101/172544","10.1038/s41598-017-17020-x",1
"10.1101/176842","10.1016/j.celrep.2017.11.002",1
"10.1101/185132","10.1523/jneurosci.0564-17.2017",1
"10.1101/205211","10.1016/j.cub.2017.11.034",1
"10.1101/048686","10.1016/j.bpj.2016.04.020",0
"10.1101/081364","10.1038/s41467-017-00623-3",0
"10.1101/074898","10.1371/journal.pone.0173707",0
"10.1101/064949","10.7554/elife.19874",0
"10.1101/067389","10.1002/hipo.22675",0
"10.1101/036194","10.1093/bioinformatics/btw163",0
"10.1101/088195","10.1016/j.envexpbot.2017.12.012",0
"10.1101/105569","10.7554/elife.26014",0
"10.1101/056762","10.1109/tbme.2016.2607183",0
"10.1101/066639","10.1523/jneurosci.0105-17.2017",0
"10.1101/079251","10.1371/journal.pone.0164919",0
"10.1101/026401","10.1016/j.jneumeth.2015.09.022",0
"10.1101/060046","10.1038/nature18961",0
"10.1101/116566","10.1371/journal.pcbi.1005875",0
"10.1101/162800","10.1016/j.virol.2017.07.032",0
"10.1101/098582","10.1186/s13059-017-1241-z",0
"10.1101/051755","10.1101/gr.209601.116",0
"10.1101/004648","10.3389/fimmu.2014.00326",0
"10.1101/030700","10.1038/srep26029",0
"10.1101/167999","10.4049/jimmunol.1701214",0
"10.1101/156547","10.1158/0008-5472.can-17-0835",0
"10.1101/058859","10.1186/s12936-016-1537-6",0
"10.1101/052746","10.1242/dev.139634",0
"10.1101/132696","10.1371/journal.pgen.1006997",0
"10.1101/100933","10.1103/physreve.96.022303",0
"10.1101/058693","10.1152/jn.00183.2017",0
"10.1101/095372","10.1534/g3.117.043893",0
"10.1101/080465","10.1016/j.bpj.2017.04.050",0
"10.1101/105999","10.1186/s13148-017-0334-6",0
"10.1101/018333","10.1093/bioinformatics/btv383",0
"10.1101/077545","10.1109/tbme.2016.2627402",0
"10.1101/061911","10.1534/g3.117.041038",0
"10.1101/113027","10.1098/rspb.2017.0445",0
"10.1101/020529","10.1534/g3.115.021659",0
"10.1101/097303","10.1371/journal.pgen.1006582",0
"10.1101/050229","10.1038/srep33101",0
"10.1101/147975","10.7554/elife.29061",0
"10.1101/099481","10.1007/s10453-017-9497-z",0
"10.1101/135947","10.1073/pnas.1701884114",0
"10.1101/030908","10.1371/journal.pone.0165899",0
"10.1101/042176","10.1038/ncomms13311",0
"10.1101/123877","10.1093/bioinformatics/btx481",0
"10.1101/129023","10.1186/s12864-017-4217-1",0
"10.1101/026203","10.1186/s13062-016-0128-3",0
"10.1101/063305","10.1038/s41598-017-04160-3",0
"10.1101/034520","10.1371/journal.pone.0165561",0
"10.1101/001966","10.1261/rna.044321.114",0
"10.1101/164749","10.1371/journal.pone.0187308",0
"10.1101/171629","10.1016/j.celrep.2017.10.035",0
"10.1101/014738","10.1038/nmeth.3541",0
"10.1101/035329","10.1016/j.ajhg.2016.07.020",0
"10.1101/149344","10.7554/elife.29550",0
"10.1101/024513","10.1021/acs.jcim.5b00632",0
"10.1101/055418","10.12688/wellcomeopenres.9896.1",0
"10.1101/102210","10.1073/pnas.1703379114",0
"10.1101/059287","10.15252/msb.20167137",0
"10.1101/001552","10.1038/nature13673",0
"10.1101/063719","10.1038/s41467-017-00740-z",0
"10.1101/134668","10.1007/s00122-017-2934-0",0
"10.1101/063206","10.1186/s12859-017-1678-9",0
"10.1101/016881","10.1534/genetics.115.178160",0
"10.1101/020586","10.1371/journal.pgen.1005718",0
"10.1101/023531","10.1371/journal.pcbi.1004684",0
"10.1101/158576","10.1038/ismej.2017.172",0
"10.1101/142950","10.1038/s41598-017-17178-4",0
"10.1101/123414","10.1016/j.csbj.2017.08.002",0
"10.1101/028837","10.1534/genetics.115.183665",0
"10.1101/037101","10.1093/bioinformatics/btw276",0
"10.1101/115568","10.1038/s41437-017-0003-8",0
"10.1101/160218","10.1002/ajpa.23345",0
"10.1101/152447","10.1186/s12859-017-1929-9",0
"10.1101/081620","10.1101/gr.217216.116",0
"10.1101/194589","10.3390/v9120388",0
"10.1101/057323","10.1038/s41598-017-09424-6",0
"10.1101/119511","10.1038/s41598-017-07866-6",0
"10.1101/118372","10.1111/mec.14131",0
"10.1101/102053","10.1534/g3.117.039479",0
"10.1101/014472","10.1093/bioinformatics/btv368",0
"10.1101/085225","10.1128/aem.03035-16",0
"10.1101/072363","10.1016/j.ajhg.2016.09.016",0
"10.1101/051599","10.1074/jbc.m116.738799",0
"10.1101/136879","10.1523/jneurosci.1289-17.2017",0
"10.1101/106815","10.1038/s41598-017-12104-0",0
"10.1101/020255","10.1093/bioinformatics/btv546",0
"10.1101/128751","10.1111/age.12595",0
"10.1101/023804","10.1111/rssb.12206",0
"10.1101/019976","10.1111/pce.12702",0
"10.1101/110726","10.1038/srep45369",0
"10.1101/061390","10.1063/1.4966156",0
"10.1101/017509","10.1093/bioinformatics/btw085",0
"10.1101/090993","10.1186/s40168-017-0270-x",0
"10.1101/090092","10.1021/acs.jcim.7b00085",0
"10.1101/072405","10.1186/s12862-017-0979-y",0
"10.1101/109728","10.1186/s12859-017-1708-7",0
"10.1101/071613","10.7554/elife.21007",0
"10.1101/116046","10.1002/sta4.144",0
"10.1101/158238","10.1002/gcc.22512",0
"10.1101/105940","10.1371/journal.pone.0184202",0
"10.1101/191049","10.1534/g3.117.300416",0
"10.1101/040212","10.1038/ncomms12463",0
"10.1101/073551","10.1186/s13100-017-0088-x",0
"10.1101/026682","10.1371/journal.pone.0146500",0
"10.1101/011684","10.1007/s12041-016-0655-9",0
"10.1101/173609","10.1111/tra.12537",0
"10.1101/083626","10.7554/elife.22425",0
"10.1101/126714","10.1371/journal.pcbi.1005565",0
"10.1101/097659","10.7554/elife.24838",0
"10.1101/069567","10.7717/peerj.3035",0
"10.1101/081414","10.1186/s12917-017-0982-y",0
"10.1101/009001","10.1186/s13059-015-0611-7",0
"10.1101/099937","10.1016/j.cortex.2016.12.024",0
"10.1101/049296","10.1002/cne.24042",0
"10.1101/125039","10.1038/s41467-017-01432-4",0
"10.1101/145045","10.1016/j.cell.2017.10.019",0
"10.1101/095448","10.1016/j.chembiol.2017.06.018",0
"10.1101/124255","10.1074/jbc.m117.790048",0
"10.1101/037077","10.1534/g3.116.030874",0
"10.1101/136390","10.1016/j.jaridenv.2017.11.008",0
"10.1101/109587","10.1103/physreve.95.042307",0
"10.1101/004861","10.1002/hbm.22653",0
"10.1101/101220","10.1038/s41467-017-02386-3",0
"10.1101/031161","10.1002/ece3.2247",0
"10.1101/080648","10.1083/jcb.201609114",0
"10.1101/174235","10.1128/jvi.01371-17",0
"10.1101/045294","10.1016/j.bbrep.2016.04.001",0
"10.1101/082081","10.1093/nar/gkx210",0
"10.1101/078733","10.1107/s2059798317000031",0
"10.1101/017467","10.1016/j.ecolind.2016.02.004",0
"10.1101/013276","10.1016/j.celrep.2015.03.009",0
"10.1101/127035","10.1128/msphere.00169-17",0
"10.1101/169755","10.1186/s13058-017-0919-1",0
"10.1101/136531","10.1371/journal.pcbi.1005874",0
"10.1101/151878","10.1088/1361-6463/aa8e2b",0
"10.1101/019505","10.1371/journal.pone.0149475",0
"10.1101/088120","10.3390/mi8070207",0
"10.1101/140046","10.1128/mbio.00570-17",0
"10.1101/113571","10.7717/peerj.3903",0
"10.1101/012138","10.1111/ecog.01531",0
"10.1101/005934","10.1039/c4ra10326b",0
"10.1101/093807","10.1038/s41598-017-17143-1",0
"10.1101/098863","10.1371/journal.pone.0175813",0
"10.1101/007864","10.1534/g3.114.013979",0
"10.1101/196345","10.1103/physrevlett.119.188103",0
"10.1101/113365","10.1128/msphere.00363-17",0
"10.1101/022863","10.1111/nph.13897",0
"10.1101/002691","10.1016/j.biopsych.2015.02.010",0
"10.1101/011841","10.1534/genetics.115.176834",0
"10.1101/031849","10.1007/s10886-016-0715-x",0
"10.1101/064444","10.1038/s41598-017-10871-4",0
"10.1101/076398","10.1016/j.ebiom.2016.11.003",0
"10.1101/164327","10.1002/hbm.23909",0
"10.1101/119792","10.7717/peerj.4143",0
"10.1101/071324","10.1242/dev.146902",0
"10.1101/089342","10.1038/ng.3863",0
"10.1101/093435","10.1039/c6sm02771g",0
"10.1101/077966","10.7554/elife.22053",0
"10.1101/008037","10.1038/sdata.2014.45",0
"10.1101/002444","10.1371/journal.pone.0108188",0
"10.1101/124677","10.1002/hipo.22804",0
"10.1101/122978","10.1038/s41598-017-14877-w",0
"10.1101/135103","10.1128/mbio.00909-17",0
"10.1101/121855","10.7554/elife.26287",0
"10.1101/089250","10.1038/nmeth.4432",0
"10.1101/016089","10.1016/j.gpb.2015.09.007",0
"10.1101/114918","10.1128/aem.01174-17",0
"10.1101/121574","10.1016/j.conb.2017.07.004",0
"10.1101/016030","10.1534/genetics.115.178053",0
"10.1101/048272","10.3758/s13414-016-1245-x",0
"10.1101/154211","10.1093/bioinformatics/btx500",0
"10.1101/173963","10.1371/journal.pntd.0006009",0
"10.1101/104281","10.1021/acs.jced.7b00104",0
"10.1101/075275","10.1016/j.neuroimage.2016.10.048",0
"10.1101/146704","10.1186/s13059-017-1364-2",0
"10.1101/028142","10.1371/journal.pone.0147952",0
"10.1101/130302","10.1242/jcs.200899",0
"10.1101/086892","10.1523/jneurosci.3484-16.2017",0
"10.1101/028167","10.1186/s12915-015-0191-8",0
"10.1101/155861","10.1038/s41598-017-16920-2",0
"10.1101/013888","10.1371/journal.pgen.1005793",0
"10.1101/108746","10.1371/journal.ppat.1006469",0
"10.1101/035493","10.1038/srep25533",0
"10.1101/078055","10.1016/j.cub.2017.10.062",0
"10.1101/133173","10.1186/s13059-017-1305-0",0
"10.1101/086413","10.1038/s41598-017-08466-0",0
"10.1101/088757","10.1111/jphp.12726",0
"10.1101/047621","10.1152/jn.00319.2016",0
"10.1101/000653","10.1242/bio.20148409",0
"10.1101/013839","10.1371/journal.pone.0142147",0
"10.1101/031740","10.1371/journal.pgen.1006199",0
"10.1101/142380","10.1091/mbc.e17-08-0508",0
"10.1101/022335","10.1371/journal.pcbi.1004573",0
"10.1101/058230","10.1534/genetics.116.193987",0
"10.1101/165878","10.1186/s12859-017-1785-7",0
"10.1101/110007","10.1038/s41598-017-07553-6",0
"10.1101/114314","10.3389/fcimb.2017.00152",0
"10.1101/029801","10.7717/peerj.2646",0
"10.1101/147959","10.7554/elife.31476",0
"10.1101/136382","10.1371/journal.pntd.0006150",0
"10.1101/200220","10.1371/journal.pone.0189518",0
"10.1101/186718","10.1371/journal.pntd.0005992",0
"10.1101/075531","10.1088/1478-3975/aa731b",0
"10.1101/016808","10.1186/s13073-015-0195-6",0
"10.1101/162719","10.1016/j.cbpa.2017.09.006",0
"10.1101/052688","10.1099/mgen.0.000083",0
"10.1101/072702","10.7554/elife.20934",0
"10.1101/058453","10.1534/genetics.116.192567",0
"10.1101/127670","10.1371/journal.pgen.1007003",0
"10.1101/093096","10.7554/elife.24133",0
"10.1101/014886","10.1371/journal.pgen.1004926",0
"10.1101/145821","10.1088/1478-3975/aa7870",0
"10.1101/064410","10.15414/jmbfs.2017.6.5.1213-1217",0
"10.1101/160648","10.1080/15427528.2017.1398117",0
"10.1101/056630","10.1523/jneurosci.0067-17.2017",0
"10.1101/061101","10.1371/journal.ppat.1006185",0
"10.1101/088401","10.1093/bioinformatics/btx423",0
"10.1101/142679","10.1016/j.celrep.2017.09.004",0
"10.1101/116145","10.1186/s13075-017-1438-2",0
"10.1101/109074","10.1371/journal.pone.0177724",0
"10.1101/087676","10.1016/j.neuroimage.2017.03.034",0
"10.1101/145631","10.1371/journal.pcbi.1005866",0
"10.1101/096602","10.1016/j.jtbi.2017.05.039",0
"10.1101/052902","10.1093/gbe/evw248",0
"10.1101/025858","10.1186/s13059-015-0803-1",0
"10.1101/166058","10.1158/0008-5472.can-17-1120",0
"10.1101/052795","10.1371/journal.pcbi.1005341",0
"10.1101/062190","10.1371/journal.pone.0167351",0
"10.1101/059659","10.1186/s13072-016-0107-z",0
"10.1101/155622","10.1038/s41598-017-18160-w",0
"10.1101/169433","10.1128/jvi.01298-17",0
"10.1101/156687","10.1371/journal.pcbi.1005738",0
"10.1101/096321","10.1186/s12864-017-3766-7",0
"10.1101/042275","10.1016/j.heliyon.2017.e00238",0
"10.1101/075960","10.1534/g3.116.035162",0
"10.1101/063990","10.1073/pnas.1608162113",0
"10.1101/169482","10.1186/s13068-017-0952-4",0
"10.1101/110601","10.1016/j.celrep.2017.10.001",0
"10.1101/020669","10.1093/database/bav103",0
"10.1101/060822","10.1038/s41598-017-02487-5",0
"10.1101/067165","10.1101/gr.213595.116",0
"10.1101/093278","10.1038/srep45661",0
"10.1101/012500","10.1111/mec.13215",0
"10.1101/060269","10.1063/1.4961477",0
"10.1101/037374","10.7554/elife.20556",0
"10.1101/058602","10.1038/ncomms13999",0
"10.1101/191957","10.1063/1.5005899",0
"10.1101/036285","10.7717/peerj.1952",0
"10.1101/208413","10.1186/s12863-017-0570-y",0
"10.1101/115493","10.1093/nar/gkx415",0
"10.1101/118745","10.1371/journal.pone.0178990",0
"10.1101/104844","10.1126/science.aam8940",0
"10.1101/114306","10.1371/journal.pone.0173609",0
"10.1101/013482","10.1534/g3.115.017616",0
"10.1101/127423","10.1371/journal.pone.0186215",0
"10.1101/051813","10.7717/peerj-cs.104",0
"10.1101/075291","10.1186/s12862-017-0999-7",0
"10.1101/144667","10.1371/journal.pone.0181098",0
"10.1101/080564","10.1093/bioinformatics/btw688",0
"10.1101/062901","10.1186/s12918-017-0431-3",0
"10.1101/091991","10.1038/s41598-017-08675-7",0
"10.1101/030858","10.1111/evo.13023",0
"10.1101/177436","10.1371/journal.pcbi.1005880",0
"10.1101/072488","10.1371/journal.pgen.1007060",0
"10.1101/155143","10.1093/nar/gkx568",0
"10.1101/033506","10.7717/peerj.3953",0
"10.1101/045948","10.1007/s00216-017-0364-0",0
"10.1101/064295","10.1073/pnas.1611073113",0
"10.1101/134155","10.1093/bioinformatics/btx537",0
"10.1101/108886","10.1111/oik.04479",0
"10.1101/148205","10.1016/j.str.2017.08.008",0
"10.1101/030585","10.1111/nph.13930",0
"10.1101/114272","10.1038/s41598-017-09821-x",0
"10.1101/078907","10.1371/journal.pone.0177573",0
"10.1101/083006","10.1371/journal.pone.0170586",0
"10.1101/040568","10.1101/gr.205955.116",0
"10.1101/119578","10.1534/genetics.117.300417",0
"10.1101/191262","10.3389/fninf.2017.00055",0
"10.1101/058495","10.1038/nn.4516",0
"10.1101/045047","10.1002/yea.3211",0
"10.1101/011262","10.1038/srep12035",0
"10.1101/074724","10.1038/s41525-017-0010-y",0
"10.1101/007435","10.1093/comnet/cnv027",0
"10.1101/088310","10.1515/sagmb-2016-0077",0
"10.1101/126847","10.1038/ncomms16027",0
"10.1101/087783","10.1111/gbi.12239",0
"10.1101/117788","10.7554/elife.26476",0
"10.1101/165746","10.18632/oncotarget.23000",0
"10.1101/143883","10.7554/elife.29107",0
"10.1101/070201","10.1534/genetics.116.194928",0
"10.1101/059451","10.1242/jcs.194019",0
"10.1101/166355","10.1534/g3.117.300135",0
"10.1101/142992","10.7554/elife.27860",0
