"ARTICLE_DOI","AUTHOR_PRODUCTIVITY"
"10.1002/ecy.1934",38
"10.1016/j.neuroimage.2017.08.074",26
"10.1073/pnas.1619406114",7
"10.1038/s41598-017-05772-5",59
"10.1073/pnas.1705768114",5
"10.1093/nar/gkx154",51
"10.15252/embj.201796859",10
"10.1534/genetics.117.300358",8
"10.1105/tpc.16.00958",17
"10.1098/rstb.2015.0055",8
"10.15252/embj.201696038",18
"10.1261/rna.061184.117",18
"10.1101/gr.213660.116",8
"10.1534/genetics.116.198051",12
"10.1098/rsos.170811",42
"10.1038/ejhg.2017.127",58
"10.1016/j.neuroimage.2016.12.072",84
"10.1007/s00439-016-1673-7",28
"10.1093/molbev/msx222",5
"10.1038/ncomms14114",44
"10.1039/c6sm02560a",14
"10.1038/s41598-017-03303-w",27
"10.1186/s13072-017-0157-x",15
"10.2112/jcoastres-d-16-00125.1",18
"10.1194/jlr.m072140",8
"10.7717/peerj.1845",40
"10.1261/rna.060715.117",6
"10.1038/ng.3610",63
"10.1371/journal.pcbi.1005425",100
"10.1088/1751-8121/aa8e72",60
"10.1534/g3.116.037044",9
"10.1371/journal.pone.0168023",22
"10.1676/wils-128-02-306-313.1",9
"10.1093/gigascience/gix074",46
"10.1534/g3.115.020974",12
"10.1038/ng.3956",19
"10.3389/fncel.2017.00236",38
"10.1242/bio.025999",8
"10.1038/s41598-017-12721-9",10
"10.7554/elife.28074",10
"10.1038/nbt.3966",56
"10.1038/s41598-017-07036-8",34
"10.1186/s13064-015-0029-7",2
"10.1186/s13059-017-1290-3",86
"10.1111/tpj.13454",28
"10.1038/gim.2017.26",58
"10.1109/jproc.2016.2600560",34
"10.1038/s41598-017-17281-6",16
"10.1038/s41598-017-10697-0",11
"10.1093/jac/dkx316",24
"10.7717/peerj.3509",14
"10.1038/srep42023",28
"10.1007/s10803-017-3215-0",15
"10.1093/molbev/msw241",11
"10.1242/dev.148940",36
"10.1021/acs.analchem.7b04335",9
"10.1038/nn.4638",11
"10.1186/s13059-017-1196-0",72
"10.1093/bioinformatics/btw576",14
"10.1016/j.cub.2017.03.004",7
"10.3389/fnins.2017.00439",76
"10.1371/journal.pgen.1007034",10
"10.7554/elife.12102",15
"10.1038/s41559-017-0229-0",24
"10.1111/mec.13922",32
"10.1186/s13059-016-1059-0",18
"10.1091/mbc.e17-01-0059",5
"10.1128/mbio.00922-17",66
"10.1038/srep41813",91
"10.1111/mec.13970",21
"10.1371/journal.pcbi.1005495",24
"10.7717/peerj.3072",26
"10.1073/pnas.1709082114",5
"10.1037/com0000071",12
"10.1093/molbev/msx127",20
"10.1111/2041-210x.12465",9
"10.1093/gbe/evx005",19
"10.1016/j.bpj.2017.09.037",24
"10.1093/hmg/ddx301",6
"10.3389/fmars.2017.00407",18
"10.1038/ncomms12188",17
"10.1038/ncomms15179",104
"10.1186/s12915-017-0423-1",26
"10.3389/fimmu.2017.00193",20
"10.1186/s12862-017-0890-6",72
"10.1126/science.aac8624",11
"10.1038/nchembio.2503",12
"10.1101/gr.216226.116",21
"10.1101/gad.306324.117",2
"10.1016/j.ajhg.2017.01.028",100
"10.1158/1541-7786.mcr-17-0016",6
"10.7717/peerj.3889",10
"10.3389/fmicb.2017.01533",33
"10.1534/genetics.116.197541",26
"10.1038/s41598-017-17484-x",111
"10.2144/000114606",10
"10.1186/s12940-017-0344-z",38
"10.1158/0008-5472.can-16-2634",16
"10.1186/s13068-017-0931-9",24
"10.1534/g3.117.300209",48
"10.1038/s41467-017-00627-z",10
"10.1523/jneurosci.1193-16.2017",21
"10.1152/jn.00978.2014",4
"10.1186/s12920-017-0288-8",18
"10.1038/nmicrobiol.2016.240",37
"10.7554/elife.27055",12
"10.1083/jcb.201604001",30
"10.1038/ncomms15309",9
"10.1371/journal.pone.0178083",11
"10.1073/pnas.1712405114",22
"10.1016/j.ympev.2016.12.039",14
"10.1186/s13062-016-0158-x",7
"10.1016/j.tpb.2017.06.001",40
"10.1016/j.heliyon.2017.e00451",28
"10.1093/bioinformatics/btx339",20
"10.1186/s12859-017-1778-6",13
"10.1093/bioinformatics/btw744",16
"10.1128/jb.00357-17",16
"10.1104/pp.16.01129",72
"10.1002/ecy.1757",18
"10.1093/gigascience/gix083",22
"10.15252/embr.201744261",57
"10.1098/rstb.2016.0154",16
"10.15252/msb.20177728",45
"10.1371/journal.pcbi.1004603",6
"10.7554/elife.29118",26
"10.7554/elife.21374",20
"10.1038/srep19335",22
"10.7717/peerj.2617",4
"10.3732/apps.1600128",36
"10.1101/gr.207597.116",78
"10.1242/jcs.210203",10
"10.1371/journal.pone.0177393",32
"10.1016/j.bpj.2017.10.003",30
"10.1111/mec.14121",34
"10.1111/nph.13920",22
"10.1371/journal.pgen.1005684",2
"10.1534/genetics.116.196386",8
"10.7554/elife.26866",22
"10.1038/srep32674",4
"10.1534/g3.116.036699",20
"10.1038/s41598-017-16316-2",24
"10.1038/s41598-017-13901-3",10
"10.7554/elife.29750",60
"10.1038/ismej.2016.87",7
"10.1371/journal.pbio.2000841",140
"10.1093/molbev/msx066",12
"10.7717/peerj.3775",33
"10.1038/sdata.2016.36",26
"10.1038/s41598-017-12120-0",15
"10.1186/s12864-017-3739-x",63
"10.1371/journal.pone.0126776",81
"10.1101/gr.221077.117",18
"10.1038/ncomms12484",22
"10.4049/jimmunol.1700594",12
"10.1038/nchembio.2436",108
"10.2807/1560-7917.es.2017.22.28.30572",24
"10.1016/j.cub.2017.08.004",60
"10.1038/s41598-017-10690-7",20
"10.1371/journal.pcbi.1005834",36
"10.1128/mcb.00226-17",7
"10.1111/jeb.13111",24
"10.1038/srep44598",19
"10.1371/journal.pcbi.1005255",44
"10.1098/rsif.2016.0596",20
"10.1073/pnas.1617800114",24
"10.1371/journal.pntd.0005574",27
"10.1016/j.cels.2016.10.014",2
"10.1038/ismej.2017.98",10
"10.1074/jbc.m116.735977",10
"10.1534/genetics.116.195255",16
"10.1093/gbe/evx149",24
"10.1038/gim.2017.54",27
"10.7554/elife.27402",3
"10.3389/fimmu.2017.00090",11
"10.1242/bio.018648",2
"10.1371/journal.pgen.1006854",5
"10.1016/j.ccell.2017.06.002",15
"10.1371/journal.pone.0159107",2
"10.1002/ecs2.1371",9
"10.1093/bioinformatics/btx322",10
"10.1016/j.jneumeth.2017.07.031",30
"10.7554/elife.22477",14
"10.1080/15384101.2016.1261226",9
"10.7554/elife.28862",20
"10.1111/mec.13663",8
"10.1016/j.bpj.2017.03.011",44
"10.1016/j.ydbio.2017.09.033",6
"10.1016/j.cell.2017.09.042",37
"10.1186/s13059-017-1171-9",36
"10.1038/s41598-017-00676-w",10
"10.1371/journal.pgen.1006681",50
"10.1152/jn.00204.2017",18
"10.1016/j.cell.2017.08.002",7
"10.1167/17.12.5",13
"10.1016/j.dsr.2016.04.004",24
"10.1016/j.neuroimage.2017.07.033",16
"10.1038/nature20563",14
"10.1534/genetics.116.195008",31
"10.1016/j.ajhg.2017.09.004",7
"10.3390/v8060155",57
"10.1016/j.bpj.2017.03.018",20
"10.1038/s41598-017-09908-5",3
"10.1016/j.cell.2017.07.030",21
"10.7554/elife.23468",14
"10.1016/j.stemcr.2017.05.005",6
"10.1534/genetics.115.175802",16
"10.1016/j.neuroimage.2017.07.014",10
"10.1002/yea.3215",3
"10.1038/nmeth.4403",29
"10.1111/acel.12681",120
"10.1371/journal.pgen.1006309",3
"10.1101/gr.202820.115",8
"10.1523/eneuro.0178-16.2016",11
"10.1186/s12864-017-3505-0",18
"10.1016/j.jtbi.2017.04.006",6
"10.1126/science.aan6160",26
"10.1093/gbe/evx015",5
"10.1091/mbc.e16-06-0473",4
"10.1186/s13059-016-1077-y",18
"10.1002/ecy.1635",21
"10.1186/s13024-017-0194-8",14
"10.7554/elife.30191",5
"10.1093/nar/gkx574",42
"10.1128/mbio.01382-17",5
"10.1038/nmeth.4342",50
"10.1016/j.bbrc.2017.03.015",10
"10.1093/bioinformatics/btw166",14
"10.1093/bioinformatics/btw605",14
"10.1534/genetics.117.300179",3
"10.1038/s41598-017-08582-x",24
"10.1371/journal.pcbi.1005713",8
"10.1038/s41598-017-03732-7",21
"10.1002/hbm.23500",7
"10.7554/elife.26868",36
"10.1364/boe.8.004369",11
"10.3389/fbioe.2016.00042",5
"10.1371/journal.pcbi.1005433",14
"10.1186/1471-2105-16-s13-s2",46
"10.1371/journal.pone.0175766",19
"10.1016/j.tpb.2017.08.003",6
"10.1242/bio.025817",28
"10.1371/journal.pone.0187039",12
"10.1038/nmeth.4427",11
"10.1111/evo.12978",10
"10.1016/j.virusres.2016.06.021",25
"10.1016/j.celrep.2016.05.079",10
"10.3389/fpls.2017.00282",9
"10.1016/j.cub.2017.06.018",8
"10.1016/j.mehy.2017.03.012",11
"10.1242/dmm.030767",13
"10.1371/journal.pcbi.1005857",5
"10.1083/jcb.201607098",22
"10.1093/infdis/jix408",29
"10.1073/pnas.1618065114",26
"10.1534/g3.117.041673",5
"10.1534/g3.116.036152",20
"10.1016/j.evolhumbehav.2016.11.001",30
"10.1038/s41598-017-13548-0",18
"10.1371/journal.ppat.1006653",10
"10.7554/elife.25885",6
"10.1016/j.celrep.2016.08.096",54
"10.1152/ajpcell.00258.2017",162
"10.1111/apa.14186",18
"10.1021/acs.analchem.7b03925",16
"10.1038/s41467-017-01178-z",45
"10.1111/ecog.02539",39
"10.1002/art.40342",25
"10.1007/s00401-017-1790-y",41
"10.1073/pnas.1620457114",21
"10.1534/genetics.116.198911",18
"10.1093/gbe/evx269",23
"10.1017/s0033291717001593",69
"10.1093/hmg/ddw181",13
"10.1038/s41588-017-0009-4",16
"10.1016/j.margen.2017.11.007",42
"10.1534/g3.117.039016",17
"10.1534/g3.116.038190",9
"10.1371/journal.pgen.1006995",7
"10.1136/bmj.j3542",27
"10.1093/hmg/ddx373",5
"10.1371/journal.pone.0138030",9
"10.7554/elife.13328",9
"10.1038/nmeth.3582",16
"10.1073/pnas.1619508114",32
"10.1111/evo.12950",28
"10.1093/sysbio/syx046",42
"10.1016/j.psyneuen.2017.12.015",62
"10.1140/epjp/i2017-11775-2",10
"10.1016/j.humimm.2015.11.017",6
"10.1007/s00300-017-2159-3",156
"10.1073/pnas.1701129114",40
"10.7717/peerj.3059",57
"10.1093/bioinformatics/btx628",22
"10.1016/j.jtho.2017.11.121",10
"10.1371/journal.pcbi.1005374",17
"10.3389/fnagi.2016.00183",19
"10.1038/s41467-017-01250-8",13
"10.1186/s13059-015-0785-z",17
"10.1038/ng.3926",66
"10.1093/molbev/msv169",15
"10.1111/mec.14140",16
"10.1186/s12918-016-0313-0",150
"10.1093/nar/gkw347",110
"10.1016/j.cortex.2017.09.015",66
"10.1371/journal.pone.0180047",12
"10.1038/ncomms6155",7
"10.1371/journal.pcbi.1005572",13
"10.1111/1755-0998.12729",19
"10.1371/journal.pone.0156293",11
"10.1086/693472",32
"10.1007/s10482-017-0939-y",18
"10.1038/srep31693",9
"10.1038/ng.3241",4
"10.1093/bioinformatics/btx592",31
"10.1242/dev.153528",7
"10.1016/j.neuron.2017.06.001",4
"10.1016/j.ymben.2015.06.009",16
"10.1111/brv.12284",66
"10.1093/nar/gkx617",84
"10.1016/j.neuron.2017.06.024",5
"10.1186/s12870-017-1069-4",10
"10.1093/bioinformatics/btx700",10
"10.1093/nar/gkx267",12
"10.1007/s00442-017-4020-3",30
"10.7554/elife.28629",8
"10.1093/cid/cix476",22
"10.1071/mf17059",22
"10.1186/s12862-017-0943-x",26
"10.1016/j.cobeha.2017.12.002",44
"10.1093/molbev/msx054",20
"10.1371/journal.pone.0124415",10
"10.1371/journal.pone.0153796",5
"10.1371/journal.pone.0189880",6
"10.1016/j.neuron.2017.11.038",24
"10.1093/bioinformatics/btv222",36
"10.1016/j.cognition.2017.06.009",14
"10.1016/j.bpj.2017.08.008",24
"10.1021/acs.analchem.7b02380",27
"10.1371/journal.pone.0186163",6
"10.1038/s41396-017-0008-6",60
"10.1101/gr.211284.116",12
"10.1126/science.aan5706",3
"10.1099/mic.0.000579",27
"10.1111/nph.14812",34
"10.1016/j.jsb.2017.11.003",7
"10.1186/s12859-017-1758-x",72
"10.1242/dev.134023",4
"10.1038/s41467-017-02441-z",24
"10.1093/hmg/ddv028",9
"10.1053/j.gastro.2017.11.017",564
"10.1038/s41467-017-01153-8",50
"10.1101/gr.203711.115",54
"10.1007/s12041-016-0657-7",16
"10.1073/pnas.1702893114",9
"10.1038/s41598-017-12295-6",4
"10.1101/gr.200931.115",13
"10.1093/gbe/evx255",72
"10.1021/acssynbio.6b00206",6
"10.1038/nature19348",5
"10.1016/j.celrep.2017.08.033",10
"10.1111/tra.12533",24
"10.1038/nmeth.3807",12
"10.1091/mbc.e17-06-0423",12
"10.1038/srep09597",18
"10.1186/s12859-016-0982-0",5
"10.1016/j.jtbi.2017.07.003",7
"10.1093/nar/gkv287",6
"10.1093/molbev/msx332",68
"10.1038/s41467-017-02024-y",2
"10.1016/j.ajhg.2017.06.011",24
"10.1073/pnas.1607574113",22
"10.7554/elife.23382",8
"10.1016/j.neulet.2016.11.035",17
"10.1534/g3.117.300139",16
"10.1016/j.cell.2017.07.033",7
"10.7717/peerj.4128",6
"10.1038/s41598-017-12876-5",7
"10.1038/ncomms13855",9
"10.1093/sleep/zsx066",12
"10.1111/eva.12358",28
"10.1534/genetics.117.200238",3
"10.1111/mec.14236",24
"10.1016/j.celrep.2017.11.069",20
"10.1371/journal.pone.0164905",33
"10.3389/fmicb.2017.02290",6
"10.1016/j.neubiorev.2017.04.011",12
"10.1016/j.sbi.2016.10.006",6
"10.18632/oncotarget.19871",10
"10.1002/ece3.3413",32
"10.1371/journal.pgen.1005732",22
"10.1093/nar/gkw1027",20
"10.1016/j.jneumeth.2017.12.010",612
"10.1016/j.cognition.2017.09.007",8
"10.1139/cjfas-2016-0069",8
"10.1083/jcb.201705047",42
"10.1038/s41467-017-01644-8",2
"10.1016/j.ajhg.2017.12.002",12
"10.1038/nn.4581",4
"10.1016/j.celrep.2017.09.060",28
"10.1016/j.biopsych.2017.06.008",52
"10.1016/j.devcel.2017.02.001",27
"10.1002/ece3.2314",38
"10.3389/fnana.2016.00056",22
"10.1093/bioinformatics/btu639",30
"10.15252/embr.201744110",17
"10.1038/s41467-017-00934-5",33
"10.1128/msystems.00004-16",10
"10.1073/pnas.1714765115",20
"10.1016/j.ajhg.2016.02.025",15
"10.1371/journal.pgen.1006891",30
"10.7554/elife.28199",60
"10.3389/fmicb.2017.01291",84
"10.1099/mgen.0.000082",20
"10.1038/s41598-017-16127-5",14
"10.1093/bioinformatics/btx551",5
"10.7554/elife.29502",5
"10.1086/694317",14
"10.7554/elife.29915",11
"10.1152/jn.00168.2017",9
"10.1103/physreve.96.012313",6
"10.1177/2041669517698149",44
"10.1128/jvi.01775-17",63
"10.1093/molbev/msw142",12
"10.1016/j.celrep.2017.09.040",8
"10.1093/nar/gkw784",39
"10.1038/tp.2017.72",14
"10.1093/cercor/bhx135",28
"10.1523/jneurosci.0168-17.2017",12
"10.1038/s41588-017-0011-x",11
"10.1093/bioinformatics/btw587",42
"10.1016/j.cub.2017.09.049",6
"10.1088/1748-3190/11/4/046008",4
"10.1111/tra.12504",5
"10.1128/msphere.00392-17",12
"10.1534/g3.115.024505",52
"10.1002/ece3.2532",14
"10.1098/rspb.2017.1583",28
"10.1086/695806",28
"10.3758/s13423-017-1297-5",14
"10.1105/tpc.16.00981",20
"10.1242/dev.154336",30
"10.1098/rsif.2017.0150",7
"10.1534/g3.116.035220",14
"10.1186/s12864-017-4351-9",10
"10.1186/1471-2164-15-1000",12
"10.1371/journal.pone.0189578",32
"10.1101/gr.226019.117",22
"10.1088/1478-3975/12/6/066012",3
"10.1111/nph.14786",10
"10.1016/j.tpb.2017.06.004",26
"10.1371/journal.pgen.1006912",4
"10.1186/s12864-016-2877-x",16
"10.1053/j.gastro.2017.11.030",14
"10.1103/physreve.96.013305",4
"10.1038/s41598-017-16962-6",13
"10.1038/ncomms14370",5
"10.1093/bioinformatics/btw613",15
"10.1093/nar/gkx733",10
"10.1152/jn.00116.2017",40
"10.1016/j.jtherbio.2016.11.013",9
"10.1038/srep31164",16
"10.1088/1478-3975/11/3/036001",5
"10.1371/journal.pgen.1006721",10
"10.1038/ng.3984",32
"10.1038/s41598-017-13916-w",18
"10.1073/pnas.1615536114",12
"10.1038/s41598-017-04507-w",16
"10.1002/prot.25433",4
"10.1094/mpmi-08-15-0178-r",10
"10.1016/j.jsb.2017.02.004",5
"10.1098/rsob.170099",6
"10.1038/s41598-017-06786-9",11
"10.1098/rsos.150562",6
"10.1016/j.bpj.2017.08.039",11
"10.1016/j.neuropsychologia.2015.07.028",3
"10.1038/ncomms14225",19
"10.7554/elife.26733",2
"10.1093/bioinformatics/btw796",14
"10.1093/bfgp/elx018",11
"10.1016/j.neulet.2017.05.051",132
"10.1021/acs.jproteome.7b00005",5
"10.1103/physreve.96.052111",12
"10.1523/jneurosci.2509-16.2017",5
"10.1186/s12864-017-4103-x",12
"10.1126/science.aan3706",132
"10.1111/geb.12539",64
"10.3390/pathogens6030041",4
"10.1186/s13059-017-1217-z",42
"10.1186/s13059-014-0553-5",5
"10.1534/g3.117.300249",12
"10.1016/j.immuni.2017.10.013",6
"10.1152/jn.00771.2016",17
"10.1534/genetics.116.193912",30
"10.1021/acs.analchem.7b04099",3
"10.1186/s12864-016-3428-1",16
"10.1101/gad.265561.115",6
"10.1016/j.neuroimage.2016.10.045",26
"10.1094/phyto-03-17-0108-fi",6
"10.1016/j.jmb.2017.07.014",16
"10.1021/acssynbio.6b00361",10
"10.15252/msb.20177651",8
"10.1016/j.ajhg.2016.07.022",4
"10.1016/j.ijmedinf.2016.09.014",14
"10.1039/c5mb00222b",4
"10.1139/cjc-2017-0335",8
"10.1038/nrg3742",28
"10.1093/bioinformatics/btw776",8
"10.1021/acssynbio.5b00090",18
"10.1371/journal.pone.0187666",16
"10.1038/s41598-017-07551-8",25
"10.3390/s17040925",14
"10.1371/journal.pntd.0004968",18
"10.7554/elife.30292",2
"10.1016/j.actbio.2017.05.041",3
"10.3389/fmicb.2016.00360",9
"10.7554/elife.22510",6
"10.7554/elife.06225",20
"10.7554/elife.27203",10
"10.7554/elife.29944",32
"10.1073/pnas.1710351114",6
"10.3390/e19100531",15
"10.18632/aging.101224",14
"10.1016/j.jmb.2016.11.005",10
"10.1111/evo.13416",23
"10.7554/elife.23493",5
"10.1038/srep23566",15
"10.1016/j.ajhg.2017.09.015",6
"10.1242/jcs.194621",3
"10.1177/0962280216652156",5
"10.1534/genetics.114.163683",7
"10.1016/j.neuroimage.2017.11.024",11
"10.1101/gr.212373.116",8
"10.1093/molbev/msw100",7
"10.1093/nar/gkv636",4
"10.1016/j.ajhg.2017.03.004",108
"10.1073/pnas.1714624114",10
"10.1093/nar/gkx691",24
"10.1093/nar/gkx754",6
"10.1371/journal.pcbi.1003581",9
"10.1073/pnas.1707009114",13
"10.1038/nmeth.3734",8
"10.1534/genetics.114.170019",2
"10.1371/journal.pone.0098122",44
"10.1074/jbc.ra117.000284",7
"10.1093/bfgp/elx019",18
"10.3389/fncom.2015.00075",3
"10.1007/s10827-016-0613-9",6
"10.1016/j.cub.2016.09.035",96
"10.1371/journal.pone.0090888",8
"10.1016/j.neuroimage.2017.10.064",7
"10.14814/phy2.13509",2
"10.1039/c7md00450h",5
"10.1016/j.jtbi.2017.11.017",16
"10.1371/journal.pcbi.1005116",2
"10.1016/j.tpb.2017.01.002",16
"10.1103/physreve.95.042131",7
"10.3389/fmicb.2016.00756",3
"10.1111/nph.14656",6
"10.1083/jcb.201701074",24
"10.1074/jbc.m117.793513",5
"10.1038/s41598-017-14034-3",12
"10.1371/journal.pone.0172389",54
"10.1371/journal.pcbi.1005463",8
"10.1093/bioinformatics/btx221",16
"10.1093/gbe/evx188",26
"10.1038/s41598-017-06342-5",8
"10.1016/j.ajhg.2016.11.007",4
"10.1016/j.bpj.2017.08.038",3
"10.1371/journal.pcbi.1005727",5
"10.1534/g3.117.1133",6
"10.7554/elife.30120",8
"10.1038/nmeth.4178",9
"10.1371/journal.pone.0184195",18
"10.1371/journal.pcbi.1005567",27
"10.3389/fmicb.2016.00155",13
"10.3389/fmicb.2017.01596",4
"10.1534/g3.114.013979",3
"10.1093/nar/gkx607",28
"10.1186/s13059-015-0598-0",6
"10.1038/ncomms14285",4
"10.1371/journal.pntd.0004743",12
"10.1186/s13068-016-0668-x",12
"10.1534/genetics.117.300391",12
"10.1186/s12859-016-0923-y",11
"10.1111/gcb.13759",4
"10.1371/journal.pntd.0005167",96
"10.1186/1471-2105-16-s18-s10",8
"10.1371/journal.pone.0180583",4
"10.1038/s41598-017-03554-7",5
"10.1038/s41598-017-17372-4",16
"10.1111/evo.13413",30
"10.1369/0022155417722118",10
"10.1371/journal.pone.0097674",1
"10.1038/srep16882",20
"10.1101/gr.212308.116",8
"10.1038/s41598-017-02837-3",204
"10.1016/j.neuroimage.2017.12.039",18
"10.1093/bioinformatics/btx471",3
"10.1371/journal.ppat.1006560",3
"10.1523/jneurosci.1303-17.2017",14
"10.1155/2015/923491",15
"10.1038/s41598-017-07910-5",18
"10.1016/j.virol.2017.09.015",5
"10.1186/s12864-015-1941-2",6
"10.1128/msphere.00158-16",5
"10.1038/s41598-017-17876-z",7
"10.1016/j.neuroimage.2017.08.041",16
"10.1371/journal.pcbi.1005233",14
"10.1158/0008-5472.can-17-0307",26
"10.1038/ncomms14061",36
"10.1242/dev.128553",3
"10.15252/msb.20156662",20
"10.1073/pnas.1701088114",6
"10.1016/j.jconrel.2017.10.018",5
"10.1534/g3.116.037556",19
"10.1186/s13062-016-0140-7",5
"10.1371/journal.pcbi.1005575",34
"10.1016/j.celrep.2017.09.046",8
"10.2144/000114608",8
"10.1371/journal.pbio.1002077",8
"10.1111/1365-2656.12771",10
"10.1242/dev.133132",18
"10.1083/jcb.201704061",11
"10.1021/acschemneuro.7b00138",14
"10.1038/nature24473",7
"10.1093/jamia/ocx111",50
"10.1371/journal.pone.0176333",6
"10.1101/gr.226233.117",3
"10.1038/ismej.2017.166",75
"10.1093/bioinformatics/btx368",8
"10.1016/j.gdata.2017.09.004",7
"10.1038/s41467-017-00831-x",5
"10.1371/journal.pgen.1007069",3
"10.1038/nmeth.4395",6
"10.1534/g3.115.017020",7
"10.1093/gbe/evw258",7
"10.1371/journal.pone.0162326",7
"10.18632/oncotarget.23392",9
"10.1104/pp.15.01971",6
"10.1016/j.biosystems.2017.03.005",5
"10.1038/srep45654",38
"10.1128/mcb.00569-16",3
"10.7554/elife.26404",7
"10.1186/s12859-017-1786-6",10
"10.1111/acel.12577",12
"10.1371/journal.pcbi.1004220",8
"10.1186/s13059-015-0805-z",8
"10.1242/dev.151944",7
"10.1523/eneuro.0163-15.2017",15
"10.1038/s41467-017-00663-9",11
"10.1038/s41467-017-01112-3",26
"10.1083/jcb.201705031",6
"10.1186/s12862-017-0982-3",2
"10.1073/pnas.1617317113",9
"10.1002/ece3.1849",63
"10.1104/pp.17.00697",18
"10.1186/s12859-016-1090-x",34
"10.1186/s13040-016-0122-4",12
"10.15252/embr.201643668",5
"10.1186/s13062-017-0192-3",3
"10.1371/journal.pone.0166033",33
"10.1371/journal.pgen.1006693",14
"10.1186/1756-0500-7-933",4
"10.1128/aem.03391-16",5
"10.1186/gb-2014-15-6-r85",5
"10.1093/bioinformatics/btx013",4
"10.1111/mec.14114",22
"10.1086/694334",4
"10.1093/bioinformatics/btw082",8
"10.1073/pnas.1707186114",26
"10.1016/j.bpj.2014.01.036",4
"10.1186/s12867-017-0093-0",10
"10.1093/hmg/ddx283",4
"10.1038/nmicrobiol.2016.231",20
"10.1093/cid/cix805",24
"10.1002/hbm.23913",14
"10.1093/nar/gku1227",2
"10.1093/jxb/erw488",14
"10.1111/mmi.13768",3
"10.1091/mbc.e15-06-0426",10
"10.1038/s41598-017-07968-1",4
"10.1093/nar/gkw1321",20
"10.15252/embr.201643598",11
"10.15252/emmm.201707767",15
"10.1038/tp.2017.171",16
"10.7554/elife.26969",5
"10.1111/eva.12431",12
"10.1107/s1600576717001753",7
"10.1038/nsmb.3499",2
"10.1094/phyto-09-16-0340-r",26
"10.1371/journal.pone.0128115",3
"10.1016/j.ijmedinf.2016.10.004",6
"10.1073/pnas.1710752114",2
"10.1038/nchembio.2509",7
"10.1080/23299460.2017.1407911",4
"10.1091/mbc.e17-06-0363",5
"10.1371/journal.ppat.1005197",3
"10.1523/eneuro.0337-16.2017",28
"10.1371/journal.pcbi.1004636",24
"10.1093/bioinformatics/btx668",4
"10.1021/acssynbio.6b00295",20
"10.7554/elife.27991",16
"10.1103/physreve.94.062409",14
"10.1523/jneurosci.1668-17.2017",20
"10.1371/journal.pcbi.1005385",40
"10.1534/genetics.117.300217",16
"10.1128/msystems.00059-17",5
"10.1098/rspb.2017.0716",2
"10.1016/j.physa.2017.11.080",8
"10.7554/elife.22526.001",8
"10.1093/bioinformatics/btw797",3
"10.1186/s13059-015-0803-1",1
"10.7554/elife.17956",3
"10.1021/acs.jpcb.6b08955",9
"10.3389/fmicb.2017.02264",14
"10.1371/journal.pcbi.1005452",16
"10.1186/s13099-017-0213-x",24
"10.1038/s41598-017-17067-w",132
"10.7554/elife.12059",8
"10.1186/s13742-015-0101-6",7
"10.1111/jeb.12640",3
"10.1111/jeb.13227",3
"10.1093/nar/gkx375",2
"10.1371/journal.pone.0177983",48
"10.7717/peerj.1054",8
"10.1007/s00429-016-1289-7",5
"10.18632/oncotarget.6602",9
"10.1016/j.pbi.2017.04.015",8
"10.1016/j.neuroimage.2017.05.021",12
"10.1186/s12859-017-1541-z",28
"10.1073/pnas.1702041114",8
"10.1111/mec.13215",4
"10.1038/ng.3446",9
"10.1016/j.jclepro.2017.10.027",18
"10.1523/jneurosci.1650-17.2017",32
"10.1534/genetics.116.193060",7
"10.1038/ncomms14575",26
"10.1007/s10822-017-0019-4",20
"10.1371/journal.pone.0184529",11
"10.1038/srep38096",19
"10.1186/s12859-017-1995-z",8
"10.1534/g3.117.300183",6
"10.1002/prca.201600085",4
"10.1186/s12881-016-0359-2",7
"10.1534/g3.117.300259",2
"10.1093/nar/gkx203",5
"10.1186/s13059-016-1035-8",8
"10.1186/s40168-016-0227-5",6
"10.1038/s41598-017-17811-2",16
"10.1093/nar/gkx911",32
"10.1073/pnas.1525589113",9
"10.1261/rna.063040.117",8
"10.1016/j.neuropsychologia.2015.09.035",2
"10.1016/j.psyneuen.2017.12.013",12
"10.1186/s12864-017-3519-7",32
