"ARTICLE_DOI","AUTHOR_PRODUCTIVITY"
"10.1016/j.cell.2017.09.004",714
"10.1038/s41467-017-00400-2",75
"10.1371/journal.pone.0172460",31
"10.3389/fmicb.2017.02541",15
"10.1016/j.bbrc.2016.12.054",123
"10.1093/molbev/msx154",60
"10.1093/nar/gkx853",174
"10.1016/j.neuron.2016.12.028",46
"10.1111/mec.14090",48
"10.1111/1755-0998.12576",94
"10.1038/s41598-017-07052-8",61
"10.1111/mec.14248",86
"10.1038/nmeth.4177",540
"10.1101/gr.214767.116",63
"10.1093/bioinformatics/btx507",1008
"10.7554/elife.29830",30
"10.1534/genetics.116.199406",148
"10.1186/s12859-017-1963-7",16
"10.1371/journal.pcbi.1005851",34
"10.1371/journal.pone.0173018",38
"10.1016/j.str.2017.11.001",65
"10.1371/journal.pcbi.1005680",152
"10.1186/s13059-017-1170-x",202
"10.1111/jnc.14144",8
"10.1371/journal.pcbi.1005638",35
"10.1111/mec.14106",29
"10.1093/molbev/msw102",25
"10.1016/j.neuroimage.2016.08.056",398
"10.1128/mbio.00826-17",38
"10.1021/acs.analchem.7b03806",53
"10.1038/ng.3740",214
"10.1016/j.bbadis.2016.12.007",32
"10.1128/aem.01174-17",48
"10.1128/msystems.00035-17",30
"10.1088/1741-2552/aa795e",24
"10.1074/jbc.m116.754929",430
"10.1073/pnas.1710920114",58
"10.1073/pnas.1616438114",82
"10.1038/s41598-017-03115-y",76
"10.1016/j.bpj.2017.01.025",99
"10.1002/ece3.2865",70
"10.1073/pnas.1705957114",39
"10.1093/bib/bbw008",140
"10.7554/elife.29878",15
"10.1038/s41467-017-00377-y",984
"10.1371/journal.pone.0180579",31
"10.1371/journal.ppat.1006358",21
"10.1126/science.aan3235",9
"10.1016/j.celrep.2017.08.012",162
"10.1186/s12864-017-3566-0",7
"10.1099/mic.0.000580",44
"10.1038/s41598-017-09546-x",43
"10.1038/srep42083",32
"10.1093/gbe/evx062",63
"10.2112/jcoastres-d-16-00087.1",50
"10.1016/j.biopsycho.2017.03.010",59
"10.1111/tpj.13463",90
"10.1371/journal.pgen.1006607",13
"10.1038/ncb3565",52
"10.1038/s41598-017-07386-3",183
"10.1186/s13059-017-1251-x",498
"10.1523/jneurosci.1711-17.2017",346
"10.1128/jvi.02201-16",32
"10.1111/age.12575",41
"10.1038/srep41529",84
"10.1371/journal.ppat.1006370",38
"10.1371/journal.pone.0146083",96
"10.1038/nprot.2016.160",218
"10.1016/j.neuroimage.2017.07.057",80
"10.1016/j.jneumeth.2017.04.016",76
"10.1242/dev.157917",27
"10.1016/j.cobeha.2017.07.018",47
"10.1016/j.molcel.2016.11.030",52
"10.1016/j.molcel.2017.11.002",43
"10.1128/mbio.00924-17",156
"10.1038/srep40131",56
"10.1186/s12859-017-1553-8",56
"10.1101/gr.214973.116",29
"10.1074/jbc.m117.813857",546
"10.1371/journal.pcbi.1005359",96
"10.1152/jn.00698.2016",38
"10.1371/journal.pgen.1006875",25
"10.1038/s41598-017-16638-1",472
"10.1093/nar/gkx404",78
"10.1371/journal.pgen.1007114",68
"10.1007/s10863-017-9704-1",49
"10.1371/journal.pone.0172500",114
"10.7554/elife.27819",52
"10.1016/j.ympev.2016.11.018",34
"10.1038/s41598-017-01058-y",214
"10.1038/s41598-017-16777-5",177
"10.1038/s41598-017-11092-5",32
"10.1158/0008-5472.can-16-0476",1266
"10.1186/s12862-017-1111-z",108
"10.1016/j.cell.2017.11.015",40
"10.1371/journal.pone.0189602",32
"10.1021/acs.jafc.7b03051",156
"10.1534/g3.117.300069",28
"10.1128/mbio.00672-17",183
"10.1128/msphere.00367-16",26
"10.1016/j.fsigen.2016.12.011",5
"10.1093/molbev/msw266",61
"10.1093/cercor/bhw286",196
"10.1016/j.jtbi.2017.05.012",200
"10.1038/nbt.4022",56
"10.1038/s41598-017-02416-6",49
"10.1073/pnas.1620569114",48
"10.1186/s13059-017-1299-7",645
"10.1128/mbio.01964-17",48
"10.1038/nature22398",51
"10.1126/scisignal.aam8429",42
"10.1128/jcm.01805-16",68
"10.1016/j.tpb.2017.08.004",30
"10.7717/peerj.3849",268
"10.1371/journal.pcbi.1005326",21
"10.1371/journal.pone.0182455",264
"10.1091/mbc.e17-02-0116",127
"10.1016/j.tpb.2017.04.001",101
"10.1186/s12859-016-1378-x",15
"10.1261/rna.057208.116",284
"10.7554/elife.31476",56
"10.1242/jcs.203877",30
"10.1038/s41598-017-11232-x",338
"10.1186/s12864-017-3817-0",192
"10.1186/s12864-016-3387-6",256
"10.1093/bioinformatics/btx122",28
"10.1038/sdata.2017.55",55
"10.1093/cercor/bhx202",192
"10.1002/prot.25272",28
"10.1534/genetics.116.197566",59
"10.1242/dev.156109",13
"10.1038/nn.4591",81
"10.1038/ng.3733",18
"10.1111/2041-210x.12781",24
"10.1371/journal.pgen.1006799",96
"10.1038/s41598-017-10779-z",33
"10.4049/jimmunol.1700443",4
"10.1002/anie.201707590",380
"10.1523/jneurosci.1788-16.2017",70
"10.1186/s13059-017-1264-5",50
"10.1016/j.molcel.2017.08.006",287
"10.1155/2017/9451342",274
"10.1002/hipo.22675",49
"10.1371/journal.pcbi.1005346",279
"10.1038/s41598-017-15107-z",80
"10.1523/jneurosci.0963-17.2017",15
"10.1093/bioinformatics/btx155",24
"10.1523/eneuro.0173-17.2017",45
"10.1534/g3.117.043000",43
"10.1093/bioinformatics/btx166",730
"10.1038/ejhg.2016.205",1095
"10.1080/15384101.2016.1261765",190
"10.1016/j.trac.2017.02.011",1424
"10.1016/j.marpolbul.2016.10.050",34
"10.1186/s13148-017-0414-7",306
"10.3389/fonc.2017.00210",55
"10.1074/jbc.m117.796441",11
"10.1371/journal.pone.0179963",104
"10.1111/mec.14383",192
"10.1016/j.neubiorev.2017.02.011",224
"10.1016/j.toxlet.2017.05.011",58
"10.1158/0008-5472.can-17-1120",48
"10.1016/j.molp.2017.09.003",33
"10.1016/j.neuroimage.2017.07.065",536
"10.1242/jeb.141549",372
"10.1371/journal.pone.0189186",226
"10.1103/physreve.96.022305",29
"10.1242/jeb.159459",29
"10.1016/j.cub.2017.10.008",26
"10.1534/g3.117.043885",15
"10.1371/journal.pone.0183085",63
"10.1093/nar/gkw971",450
"10.1093/bioinformatics/btx100",37
"10.1038/srep44394",58
"10.1534/g3.117.043687",20
"10.1016/j.ijpddr.2017.10.007",59
"10.1098/rstb.2016.0425",77
"10.1371/journal.pone.0169432",29
"10.7717/peerj.4143",168
"10.1038/nprot.2017.016",1156
"10.1128/msystems.00088-17",62
"10.1523/eneuro.0176-17.2017",512
"10.1186/s12868-017-0343-6",504
"10.1093/bioinformatics/btw643",118
"10.1073/pnas.1705762114",460
"10.1016/j.cell.2017.07.001",50
"10.1002/cne.24042",17
"10.1017/thg.2017.37",15
"10.1098/rsif.2016.0905",216
"10.1016/j.cub.2017.06.076",46
"10.1371/journal.pcbi.1005659",390
"10.1038/srep40180",100
"10.1093/nar/gkx659",56
"10.1016/j.molcel.2017.02.027",132
"10.1016/j.molcel.2017.09.033",84
"10.1038/s41598-017-03467-5",10
"10.1371/journal.pone.0186524",34
"10.7554/elife.22323",142
"10.1152/jn.00951.2016",7
"10.1038/srep41614",29
"10.1098/rsif.2016.1041",260
"10.1038/s41562-016-0040",86
"10.1089/bio.2016.0117",59
"10.3389/fnbeh.2017.00140",33
"10.1186/s12864-016-3404-9",210
"10.1091/mbc.e15-12-0835",32
"10.1038/s41598-017-17618-1",32
"10.1111/1365-2656.12695",258
"10.1098/rsos.170342",58
"10.1038/s41598-017-07354-x",194
"10.1093/gigascience/gix096",48
"10.1093/gbe/evx256",11
"10.1186/s12859-017-1942-z",78
"10.1111/jeb.13036",140
"10.1083/jcb.201610057",28
"10.1128/msystems.00046-17",12
"10.1099/mic.0.000358",7
"10.1534/g3.117.300085",27
"10.1371/journal.pone.0189067",84
"10.1083/jcb.201611027",112
"10.1038/ncomms15554",24
"10.1073/pnas.1705238114",46
"10.1128/jvi.01884-16",37
"10.1128/mbio.01276-17",42
"10.1523/jneurosci.1125-17.2017",23
"10.1242/dev.142729",10
"10.1016/j.ympev.2017.07.011",16
"10.1007/s00792-017-0955-x",112
"10.1371/journal.pcbi.1005375",192
"10.1371/journal.pntd.0006050",183
"10.1093/gigascience/gix048",63
"10.1016/j.bpj.2017.06.038",14
"10.1016/j.jhep.2016.12.025",374
"10.1371/journal.pcbi.1005435",55
"10.1186/s12859-017-1563-6",186
"10.1126/scitranslmed.aam9078",124
"10.1016/j.cub.2017.09.005",20
"10.1007/s10841-016-9869-7",17
"10.1371/journal.pgen.1006675",40
"10.1016/j.neuroimage.2017.03.053",10
"10.1016/j.ejmech.2017.08.028",76
"10.1016/j.molcel.2017.10.014",228
"10.1038/s41598-017-09973-w",87
"10.7554/elife.22689",16
"10.1242/jcs.207423",172
"10.1186/s13068-017-0952-4",102
"10.1098/rspb.2017.2035",142
"10.1111/tpj.13404",42
"10.1093/treephys/tpx043",28
"10.7554/elife.29224",265
"10.1186/s13148-017-0418-3",300
"10.1158/0008-5472.can-17-0096",724
"10.1371/journal.pone.0175480",42
"10.1186/s12864-017-4286-1",57
"10.1128/msystems.00061-17",168
"10.1038/s41598-017-02513-6",26
"10.1016/j.celrep.2017.11.028",573
"10.1038/nmeth.4324",63
"10.1093/nar/gkx359",41
"10.1371/journal.pone.0176335",284
"10.1186/s12864-017-3798-z",376
"10.1093/nar/gkx467",28
"10.1086/692066",31
"10.1016/j.nbd.2016.10.008",44
"10.1016/j.ygeno.2016.12.002",48
"10.1080/15592294.2017.1342912",174
"10.1016/j.tics.2017.03.005",19
"10.1242/jcs.197210",41
"10.1534/genetics.116.189209",36
"10.1007/s11032-017-0679-8",43
"10.1038/s41598-017-16377-3",196
"10.1016/j.str.2017.10.004",70
"10.1016/j.cub.2017.01.012",20
"10.1371/journal.ppat.1006624",84
"10.1186/s13395-017-0146-6",272
"10.7554/elife.19428",23
"10.1523/jneurosci.1289-17.2017",16
"10.1111/1462-2920.13809",55
"10.1038/547020a",154
"10.1111/evo.13082",65
"10.1128/mbio.01341-17",34
"10.1093/nar/gkx496",20
"10.1021/acssynbio.7b00116",20
"10.1093/gbe/evx260",52
"10.1105/tpc.17.00073",42
"10.1523/jneurosci.3033-16.2017",110
"10.1007/s00425-017-2722-8",25
"10.1126/science.aan3242",40
"10.3389/fgene.2017.00175",138
"10.1021/acs.biochem.7b01170",39
"10.1093/nar/gkx233",39
"10.1371/journal.pcbi.1005728",255
"10.1038/ismej.2016.194",51
"10.1038/s41598-017-11344-4",18
"10.3389/fnhum.2017.00574",82
"10.1038/srep42444",40
"10.1016/j.devcel.2017.01.006",22
"10.1534/genetics.117.300198",26
"10.1038/s41467-017-01596-z",76
"10.3389/fpsyg.2017.01613",183
"10.1101/gr.219956.116",51
"10.1186/s12862-017-0949-4",39
"10.1080/15592294.2017.1341026",35
"10.1128/jb.00404-17",52
"10.1523/jneurosci.3938-16.2017",156
"10.1111/eva.12356",10
"10.1016/j.jneumeth.2017.07.028",114
"10.1093/bioinformatics/btw590",26
"10.1371/journal.pone.0180372",82
"10.1242/dev.149542",23
"10.1128/mbio.00996-17",210
"10.1016/j.cell.2017.07.045",126
"10.1073/pnas.1619434114",35
"10.1093/sysbio/syw115",43
"10.2116/analsci.32.1159",36
"10.1534/genetics.117.300212",20
"10.1073/pnas.1707813114",43
"10.1038/srep42819",31
"10.1016/j.cell.2017.04.012",106
"10.1371/journal.pcbi.1005362",168
"10.1002/gepi.22039",48
"10.1021/acsnano.7b04743",122
"10.1186/s13059-017-1189-z",83
"10.1126/science.aan6349",34
"10.1038/nprot.2017.039",25
"10.1186/s12936-017-1687-1",158
"10.1111/pce.12764",30
"10.1016/j.jhevol.2017.05.012",146
"10.7554/elife.24141",10
"10.1007/s10764-017-0003-9",48
"10.1186/s12859-017-1516-0",47
"10.7554/elife.13617",11
"10.1038/nmeth.4396",322
"10.1093/gigascience/gix109",33
"10.1038/nmeth.4332",6
"10.1242/jcs.187658",4
"10.1104/pp.17.00672",56
"10.1186/s13072-017-0158-9",12
"10.1016/j.ygeno.2017.03.001",240
"10.1007/s00285-016-1062-9",420
"10.1016/j.cub.2016.11.056",55
"10.1093/dnares/dsx025",210
"10.1002/gepi.22058",40
"10.1523/jneurosci.3486-16.2017",472
"10.1038/ncomms14454",236
"10.1007/s00239-017-9781-0",76
"10.1016/j.ajhg.2017.06.001",159
"10.1126/science.aal4211",98
"10.1098/rsif.2017.0213",44
"10.1371/journal.pone.0179977",43
"10.13110/humanbiology.89.1.01",21
"10.1038/s41598-017-05484-w",309
"10.1093/bioinformatics/btx447",339
"10.1523/jneurosci.0334-17.2017",6
"10.1101/gr.216465.116",114
"10.1371/journal.pcbi.1005341",260
"10.1261/rna.060814.117",104
"10.1186/s12920-017-0269-y",104
"10.1242/dev.120402",40
"10.1242/dev.152124",510
"10.1091/mbc.e16-09-0675",25
"10.1128/mbio.00345-16",6
"10.1242/jcs.212308",22
"10.1371/journal.pone.0170403",38
"10.1007/s11538-017-0354-6",19
"10.7554/elife.31035",28
"10.1016/j.cels.2017.08.013",28
"10.1364/boe.8.004729",61
"10.1093/nar/gkw946",23
"10.1002/1878-0261.12083",152
"10.1038/s41598-017-18164-6",105
"10.1186/s13072-017-0141-5",27
"10.1016/j.ajhg.2017.04.015",80
"10.1167/17.11.7",19
"10.1038/s41598-017-01239-9",172
"10.1016/j.bpj.2017.08.032",47
"10.1534/genetics.116.196030",8
"10.3389/fnins.2017.00479",399
"10.1371/journal.pgen.1007105",32
"10.1038/ismej.2017.107",42
"10.1534/genetics.116.195388",86
"10.1534/g3.117.043331",102
"10.1093/bioinformatics/btw663",20
"10.18632/oncotarget.22020",39
"10.1007/s00429-016-1252-7",6
"10.7717/peerj.3247",9
"10.1111/ejn.13532",45
"10.1242/jcs.205203",15
"10.5334/dsj-2017-026",28
"10.1038/srep46713",7
"10.1093/hmg/ddw425",74
"10.1016/j.ccell.2016.12.006",154
"10.3354/meps12194",30
"10.1038/s41598-017-08926-7",30
"10.1186/s12862-016-0662-8",51
"10.1093/bioinformatics/btx487",21
"10.1038/s41398-017-0012-7",82
"10.1016/j.ympev.2017.07.014",16
"10.1007/s11538-017-0332-z",9
"10.7717/peerj.3421",15
"10.7554/elife.22848",30
"10.1091/mbc.e16-10-0695",66
"10.1371/journal.pcbi.1005585",63
"10.1016/j.cellsig.2017.09.001",44
"10.1073/pnas.1702940114",22
"10.1186/s12859-017-1796-4",48
"10.1093/molbev/msx124",213
"10.1021/acs.jpclett.6b02615",34
"10.1186/s13072-017-0163-z",38
"10.1016/j.tpb.2016.11.005",10
"10.1111/ecog.02070",22
"10.1093/nar/gkw1152",90
"10.1371/journal.pone.0187308",17
"10.1073/pnas.1708205114",50
"10.7554/elife.25940",273
"10.1093/molbev/msx095",106
"10.1038/ismej.2017.89",29
"10.1523/jneurosci.2715-16.2017",140
"10.1016/j.bpj.2017.08.036",24
"10.3389/fncom.2017.00102",44
"10.1016/j.neuroimage.2017.02.076",54
"10.1038/mi.2017.17",252
"10.1038/s41562-017-0069",36
"10.1111/1365-2435.12666",11
"10.1039/c7tx00141j",38
"10.1105/tpc.17.00010",16
"10.1093/nar/gkx737",86
"10.7554/elife.28935",24
"10.1186/s13059-017-1193-3",36
"10.1093/femsyr/fox074",120
"10.1128/jb.00267-17",13
"10.7554/elife.27444.001",114
"10.1088/1478-3975/aa7870",24
"10.1534/genetics.115.185132",49
"10.1128/msphere.00347-16",22
"10.1093/cercor/bhw114",188
"10.1158/0008-5472.can-16-2832",16
"10.1016/j.yjmcc.2017.09.003",24
"10.1186/s12859-016-1288-y",10
"10.1371/journal.pbio.1002602",80
"10.1038/oncsis.2017.22",22
"10.1038/bjc.2017.5",23
"10.1038/s41598-017-12478-1",21
"10.1523/eneuro.0385-16.2017",20
"10.1016/j.molcel.2017.10.019",180
"10.1128/jvi.01184-17",15
"10.1098/rsbl.2016.0407",11
"10.7554/elife.29648",128
"10.1091/mbc.e16-07-0541",38
"10.1038/s41598-017-16093-y",22
"10.7554/elife.30115.001",30
"10.1002/humu.23141",16
"10.7717/peerj.2982",342
"10.7554/elife.25232",23
"10.1016/j.neuroimage.2017.03.059",204
"10.1128/jcm.00462-17",124
"10.1371/journal.pone.0182797",28
"10.1371/journal.pgen.1007016",17
"10.1098/rsob.170136",43
"10.1007/s10750-016-2921-5",9
"10.1038/srep45003",56
"10.1186/s13015-017-0109-9",52
"10.1371/journal.pbio.1002388",14
"10.1038/ncomms13766",18
"10.1186/s12859-016-1458-y",29
"10.1371/journal.pone.0170622",150
"10.1042/bcj20160952",14
"10.1093/nar/gkx070",168
"10.1038/s41467-017-01285-x",90
"10.7554/elife.29688",12
"10.1093/pcp/pcx119",24
"10.1002/psp4.12071",16
"10.1128/aem.03445-16",25
"10.1038/s41598-017-07539-4",8
"10.1098/rstb.2016.0049",64
"10.1186/s12864-017-3780-9",19
"10.1016/j.mib.2016.03.013",37
"10.1016/j.pbi.2017.04.023",56
"10.15252/embj.201695021",150
"10.1534/genetics.116.199679",4
"10.1261/rna.062000.117",12
"10.7554/elife.30637",276
"10.1093/gigascience/gix047",33
"10.1534/g3.117.040907",26
"10.1186/1471-2164-16-s10-s11",18
"10.1038/s41598-017-10396-w",54
"10.1016/j.bpj.2017.05.019",12
"10.1371/journal.pone.0173249",37
"10.1371/journal.pone.0176221",342
"10.7554/elife.25818",28
"10.1021/acssynbio.5b00299",14
"10.1038/nbt.3902",22
"10.7554/elife.28626",40
"10.1093/nar/gkx494",29
"10.7554/elife.24060",58
"10.1126/sciadv.aao0027",106
"10.1016/j.cub.2017.09.067",36
"10.1038/ncomms14357",31
"10.1007/s12668-017-0428-9",194
"10.1534/g3.117.043679",70
"10.1371/journal.pone.0142503",46
"10.1111/2041-210x.12787",12
"10.7717/peerj.2959",76
"10.1016/j.jmp.2016.10.001",62
"10.1016/j.bbagen.2017.08.003",36
"10.7554/elife.28766",113
"10.1038/nbt.4006",79
"10.1371/journal.pntd.0004726",28
"10.1093/bioinformatics/btx512",110
"10.18632/oncotarget.21001",68
"10.1523/jneurosci.3415-16.2017",162
"10.1111/2041-210x.12766",12
"10.1371/journal.pone.0184126",12
"10.1261/rna.062083.117",111
"10.1162/jocn_a_01091",46
"10.3389/fimmu.2017.01519",22
"10.1117/1.nph.4.3.031218",172
"10.1261/rna.059477.116",152
"10.7554/elife.31558",42
"10.1016/j.placenta.2017.05.003",22
"10.3389/fnins.2016.00619",32
"10.1371/journal.pcbi.1005626",26
"10.1038/s41598-017-09797-8",126
"10.1126/scitranslmed.aar2444",33
"10.1016/j.cub.2017.06.057",21
"10.1242/jeb.151522",31
"10.1016/j.neuroimage.2016.06.034",240
"10.1016/j.cub.2017.03.008",28
"10.1038/s41598-017-10332-y",24
"10.1038/s41598-017-16252-1",13
"10.1038/s41598-017-09089-1",15
"10.1038/nn.4509",256
"10.1038/s41598-017-16627-4",66
"10.1016/j.cub.2017.10.052",70
"10.1093/bioinformatics/btw069",19
"10.1038/s41598-017-00680-0",53
"10.1016/j.bpj.2017.05.042",118
"10.1091/mbc.e17-01-0021",72
"10.1098/rsif.2017.0620",36
"10.1038/s41598-017-08884-0",58
"10.3389/fgene.2016.00217",60
"10.1016/j.jtbi.2017.01.017",44
"10.1038/s41598-017-12104-0",19
"10.1371/journal.pcbi.1005731",18
"10.1016/j.ajhg.2017.04.002",41
"10.1038/s41598-017-04391-4",90
"10.1002/anie.201706769",9
"10.1074/jbc.m117.780791",7
"10.1080/09658211.2017.1300667",21
"10.1371/journal.pgen.1006884",34
"10.3390/antibiotics6010009",6
"10.1038/ng.3835",28
"10.7554/elife.22474",44
"10.1371/journal.pgen.1006573",36
"10.7554/elife.27469",24
"10.1098/rstb.2016.0247",42
"10.1371/journal.pone.0182742",10
"10.1534/g3.117.042283",22
"10.1371/journal.pcbi.1005796",44
"10.7554/elife.19893",5
"10.7554/elife.23326",17
"10.1002/hbm.23517",28
"10.1073/pnas.1617799114",13
"10.1242/jcs.175950",18
"10.1371/journal.pgen.1006538",18
"10.1038/s41598-017-07553-6",64
"10.7554/elife.21666",46
"10.1021/acssynbio.6b00292",144
"10.1093/sysbio/syw075",74
"10.1038/nmeth.4435",11
"10.1177/2041669516689572",25
"10.1186/s13062-017-0191-4",18
"10.1534/g3.117.042598",10
"10.1098/rsob.160267",72
"10.1371/journal.pone.0180936",11
"10.1167/17.12.16",48
"10.1073/pnas.1701997114",18
"10.1038/s41598-017-02648-6",224
"10.3389/fphys.2017.00497",138
"10.1038/srep40444",22
"10.1186/s12918-017-0488-z",7
"10.1016/j.ymeth.2016.10.009",25
"10.1109/tbme.2016.2613960",94
"10.1038/s41598-017-15768-w",94
"10.1038/ng.3857",32
"10.1016/j.ophtha.2017.04.014",50
"10.1016/j.nicl.2017.08.003",6
"10.1371/journal.pgen.1007032",14
"10.1038/s41467-017-02330-5",460
"10.1073/pnas.1708894114",63
"10.1038/srep41570",28
"10.1093/bib/bbw013",12
"10.1016/j.cub.2017.04.025",32
"10.1016/j.gdata.2017.08.006",60
"10.1073/pnas.1700866114",15
"10.1093/biostatistics/kxw049",24
"10.3389/fnins.2017.00512",411
"10.1371/journal.pone.0177977",27
"10.1371/journal.pgen.1007049",8
"10.1016/j.coviro.2017.12.001",78
"10.1016/j.dadm.2017.11.006",758
"10.1093/gerona/glx193",114
"10.1111/1755-0998.12712",22
"10.1016/j.jtbi.2017.10.032",117
"10.1128/jvi.01782-17",84
"10.3758/s13428-017-0885-7",64
"10.1371/journal.pbio.2004050",11
"10.1373/clinchem.2017.272336",861
"10.1016/j.agrformet.2017.11.023",396
"10.1016/j.orggeochem.2017.06.020",42
"10.1016/j.neuroimage.2017.10.044",29
"10.1007/s00709-017-1196-7",33
"10.1038/srep45136",12
"10.1016/j.physa.2017.10.026",164
"10.1523/jneurosci.3198-17.2017",303
"10.1093/bioinformatics/btx481",36
"10.1002/ajmg.a.38559",61
"10.1186/s12918-017-0497-y",16
"10.1038/nmat5006",192
"10.1007/s00442-017-4018-x",266
"10.1016/j.molcel.2017.12.010",725
"10.1371/journal.pgen.1006644",26
"10.1016/j.neuroimage.2017.09.057",158
"10.1038/s41593-017-0032-x",232
"10.1074/jbc.ra117.000351",86
"10.7554/elife.29123",48
"10.1016/j.ceca.2017.12.003",64
"10.1016/j.jneumeth.2017.11.001",105
"10.1016/j.cell.2017.09.018",31
"10.1093/femsec/fix158",64
"10.1093/ije/dyx208",424
"10.1371/journal.pone.0171324",74
"10.1093/bioinformatics/btx622",124
"10.1093/bioinformatics/btx683",16
"10.1016/j.jid.2017.07.841",276
"10.1111/mec.14461",136
"10.1016/j.jtbi.2017.11.005",47
"10.1021/acs.analchem.7b03146",49
"10.1111/mec.14439",60
"10.1093/bioinformatics/btw614",15
"10.1111/evo.13403",29
"10.1111/psyp.13008",21
"10.1016/j.neuroimage.2017.11.043",46
"10.1093/jee/tov297",36
"10.7554/elife.30523",15
"10.1523/eneuro.0348-16.2017",102
"10.1128/aem.01684-17",72
"10.1093/nar/gkx1060",108
"10.1111/oik.04507",34
"10.1002/glia.23261",79
"10.1111/1755-0998.12736",22
"10.1016/j.mce.2017.07.017",50
"10.1088/1741-2552/aa8c88",50
"10.1093/nar/gkx1042",48
"10.1162/jocn_a_01223",33
"10.1038/s41559-017-0372-7",31
"10.1016/j.neuroimage.2017.06.052",26
"10.1128/aem.02146-17",47
"10.1093/bioinformatics/btx564",94
"10.1073/pnas.1718063115",107
"10.1016/j.bbagen.2017.11.020",47
"10.1074/mcp.ra117.000168",22
"10.3389/fgene.2017.00077",5
"10.1073/pnas.1709092115",66
"10.1074/jbc.ra117.000555",7
"10.1016/j.margen.2017.11.001",43
"10.1534/genetics.117.1119",46
"10.1093/jac/dkx345",13
"10.1016/j.steroids.2017.11.002",58
"10.1152/jn.00158.2017",70
"10.1111/1365-2656.12756",29
"10.1002/ar.23700",54
"10.15252/embj.201796476",26
"10.1016/j.neuroimage.2017.10.037",255
"10.1111/psyp.12976",14
"10.1104/pp.17.00704",360
"10.1093/bioinformatics/btx699",180
"10.1093/biostatistics/kxx028",40
"10.1093/nar/gkx973",94
"10.1016/j.cortex.2017.11.007",405
"10.1016/j.neuroimage.2017.08.033",126
"10.1534/genetics.116.197145",156
"10.1093/bioinformatics/btx649",76
"10.1007/s10544-017-0241-9",58
"10.1038/s41559-017-0403-4",40
"10.1523/jneurosci.2386-17.2017",26
"10.1016/j.neuroimage.2017.10.014",54
"10.1016/j.jaridenv.2017.12.003",64
"10.1038/s41598-017-14467-w",38
"10.1021/acssynbio.7b00268",43
"10.1162/jocn_a_01195",178
"10.1002/hbm.23922",537
"10.1093/bioinformatics/btx639",86
"10.1042/bcj20170272",56
"10.1038/tpj.2017.27",54
"10.1016/j.ympev.2017.09.009",186
"10.1080/15427528.2017.1398117",24
"10.1091/mbc.e17-01-0045",6
"10.1038/npp.2017.207",456
"10.1001/jamapsychiatry.2017.3485",83
"10.1007/s00429-017-1510-3",44
"10.1002/hbm.23843",252
"10.1111/2041-210x.12853",15
"10.1074/jbc.m117.816884",8
"10.1091/mbc.e16-07-0505",6
"10.1042/bcj20170630",9
"10.1111/add.14003",132
"10.1007/s00401-017-1789-4",136
"10.1093/bioinformatics/btx580",104
"10.1158/0008-5472.can-17-1679",360
"10.1016/j.jaci.2017.09.048",16
"10.1016/j.fm.2017.09.015",16
