"PREPRINT_DOI","ARTICLE_DOI","GENDER"
"10.1101/136531","10.1371/journal.pcbi.1005741","male"
"10.1101/136556","10.1128/msphere.00354-17","male"
"10.1101/136598","10.1074/jbc.ra117.000106","male"
"10.1101/136655","10.1242/dev.148429","male"
"10.1101/136705","10.1021/acs.jmedchem.7b00724","female"
"10.1101/136770","10.1111/tpj.13742","male"
"10.1101/136812","10.1021/acssynbio.7b00303","female"
"10.1101/136820","10.1016/j.nicl.2017.07.006","female"
"10.1101/136846","10.3389/fnhum.2017.00361","male"
"10.1101/136887","10.1152/jn.00618.2016","male"
"10.1101/136945","10.1039/c7an00794a","female"
"10.1101/137042","10.1111/1462-2920.13877","male"
"10.1101/137067","10.1261/rna.062166.117","male"
"10.1101/137075","10.1016/j.molcel.2017.08.003","female"
"10.1101/137117","10.1364/ao.56.005982","unknown"
"10.1101/137141","10.1104/pp.17.01213","female"
"10.1101/137356","10.1128/mbio.01382-17","male"
"10.1101/137414","10.1016/j.bbr.2017.05.007","female"
"10.1101/137497","10.1534/genetics.116.187120","male"
"10.1101/137521","10.1093/sysbio/syx055","male"
"10.1101/137547","10.1101/gr.226050.117","male"
"10.1101/137554","10.1016/j.placenta.2017.05.006","unknown"
"10.1101/137562","10.1117/1.nph.4.2.025002","female"
"10.1101/137638","10.1016/j.bpj.2017.06.035","male"
"10.1101/137703","10.1098/rspb.2017.1730","female"
"10.1101/137711","10.1126/science.aan7939","male"
"10.1101/137737","10.1093/hmg/ddx372","female"
"10.1101/137794","10.1091/mbc.e16-07-0520","male"
"10.1101/137836","10.1073/pnas.1712450114","female"
"10.1101/138057","10.1111/1758-2229.12570","female"
"10.1101/138099","10.1073/pnas.1704012114","male"
"10.1101/138172","10.1016/j.coisb.2017.07.005","male"
"10.1101/138263","10.3389/fnhum.2017.00425","male"
"10.1101/138420","10.1126/science.aao1733","male"
"10.1101/138487","10.1128/jvi.01522-17","male"
"10.1101/138495","10.1111/jmi.12612","unknown"
"10.1101/138537","10.15252/msb.20177663","male"
"10.1101/138545","10.1111/mec.14374","unknown"
"10.1101/138610","10.1083/jcb.201702013","female"
"10.1101/138651","10.1016/j.orggeochem.2017.07.003","male"
"10.1101/138768","10.1073/pnas.1713925114","male"
"10.1101/138941","10.1177/2472555217732014","male"
"10.1101/138982","10.1093/jhered/esx101","male"
"10.1101/138990","10.3389/fmicb.2017.01611","female"
"10.1101/139006","10.1002/pmic.201700142","female"
"10.1101/139022","10.1016/j.cell.2017.07.010","male"
"10.1101/139048","10.1128/iai.00429-17","female"
"10.1101/139071","10.1371/journal.pcbi.1005810","male"
"10.1101/139089","10.1007/s00223-017-0361-5","male"
"10.1101/139139","10.1093/molbev/msx274","unknown"
"10.1101/139238","10.1093/hmg/ddx408","female"
"10.1101/139253","10.3389/fmicb.2017.01406","male"
"10.1101/139287","10.1093/bioinformatics/btx639","male"
"10.1101/139337","10.1152/jn.00282.2017","male"
"10.1101/139428","10.1186/s41065-017-0038-0","male"
"10.1101/139576","10.1186/s13073-017-0483-4","male"
"10.1101/139584","10.3390/metabo7020026","male"
"10.1101/139626","10.1093/bioinformatics/btx606","male"
"10.1101/139725","10.1073/pnas.1702395114","male"
"10.1101/139733","10.1371/journal.pgen.1007115","female"
"10.1101/139782","10.1016/j.cell.2017.09.048","female"
"10.1101/139915","10.1007/s10404-017-1981-9","male"
"10.1101/140012","10.1093/molbev/msx249","female"
"10.1101/140038","10.1242/dev.150284","female"
"10.1101/140046","10.1128/mbio.00481-17","unknown"
"10.1101/140145","10.1007/s00709-017-1199-4","female"
"10.1101/140160","10.1242/dev.153262","male"
"10.1101/140293","10.1038/onc.2017.353","unknown"
"10.1101/140418","10.1364/oe.25.017727","male"
"10.1101/140483","10.1073/pnas.1618389114","female"
"10.1101/140509","10.3389/fcimb.2017.00342","male"
"10.1101/140558","10.1098/rspb.2017.1979","male"
"10.1101/140566","10.1124/jpet.117.241596","male"
"10.1101/140657","10.1016/j.biosystems.2017.09.009","female"
"10.1101/140707","10.1534/genetics.116.196584","female"
"10.1101/140814","10.3389/fmicb.2017.02077","male"
"10.1101/140830","10.1016/j.nicl.2017.08.009","female"
"10.1101/140871","10.1021/acssynbio.7b00339","male"
"10.1101/140889","10.1534/genetics.117.300388","male"
"10.1101/141101","10.1186/s12918-017-0496-z","male"
"10.1101/141119","10.1016/j.jtbi.2017.11.025","female"
"10.1101/141150","10.1038/nsmb.3499","female"
"10.1101/141176","10.1093/bioinformatics/btx672","male"
"10.1101/141192","10.1016/j.schres.2017.08.003","female"
"10.1101/141218","10.1186/s13287-017-0644-9","female"
"10.1101/141291","10.1016/j.bpj.2017.07.013","female"
"10.1101/141317","10.1002/ece3.3653","male"
"10.1101/141333","10.1534/genetics.117.300270","male"
"10.1101/141416","10.1042/bcj20170282","female"
"10.1101/141465","10.1093/bioinformatics/btx656","male"
"10.1101/141655","10.1261/rna.060996.117","female"
"10.1101/141705","10.3389/fpls.2017.01743","female"
"10.1101/141721","10.1016/j.ymben.2017.12.011","male"
"10.1101/141747","10.1534/g3.117.040907","male"
"10.1101/141796","10.1073/pnas.1717327114","male"
"10.1101/141804","10.1016/j.jtbi.2017.07.009","male"
"10.1101/141812","10.1371/journal.pgen.1006878","female"
"10.1101/141929","10.1534/genetics.117.300103","male"
"10.1101/141937","10.1073/pnas.1710742114","male"
"10.1101/141945","10.18632/oncotarget.22015","male"
"10.1101/141994","10.1038/nmeth.4472","female"
"10.1101/142026","10.1016/j.molcel.2017.08.017","male"
"10.1101/142042","10.1038/ncb3575","female"
"10.1101/142059","10.1093/molbev/msx267","female"
"10.1101/142075","10.1016/j.jviromet.2017.08.004","female"
"10.1101/142141","10.1021/acs.biochem.7b00804","male"
"10.1101/142174","10.3389/fphys.2017.00524","male"
"10.1101/142190","10.1186/s12898-017-0155-7","male"
"10.1101/142224","10.1073/pnas.1703109114","male"
"10.1101/142232","10.1016/j.cell.2017.07.042","male"
"10.1101/142257","10.1093/bioinformatics/btx389","male"
"10.1101/142323","10.1093/molbev/msx284","female"
"10.1101/142356","10.1111/1755-0998.12707","male"
"10.1101/142380","10.1091/mbc.e17-01-0060","male"
"10.1101/142414","10.1083/jcb.201708122","male"
"10.1101/142448","10.1016/j.ajhg.2017.07.001","female"
"10.1101/142505","10.1128/msphere.00287-17","male"
"10.1101/142521","10.1007/s11538-017-0352-8","male"
"10.1101/142596","10.1007/s11032-017-0698-5","male"
"10.1101/142620","10.1016/j.jtho.2017.12.003","female"
"10.1101/142729","10.15252/msb.20177754","male"
"10.1101/142745","10.1073/pnas.1617467114","male"
"10.1101/142752","10.1242/jcs.210013","male"
"10.1101/142778","10.1115/1.4037947","male"
"10.1101/142786","10.1016/j.cortex.2017.12.010","female"
"10.1101/142810","10.1007/s00425-017-2718-4","female"
"10.1101/142828","10.1111/evo.13274","male"
"10.1101/142976","10.1016/j.bpj.2017.08.060","female"
"10.1101/143008","10.1152/jn.00193.2017","male"
"10.1101/143040","10.1186/s13059-017-1375-z","male"
"10.1101/143073","10.1371/journal.pcbi.1005741","male"
"10.1101/143164","10.1073/pnas.1716015114","female"
"10.1101/143339","10.1016/j.ydbio.2017.07.016","female"
"10.1101/143396","10.1007/s10910-017-0808-y","unknown"
"10.1101/143404","10.1186/s12864-017-4264-7","unknown"
"10.1101/143529","10.1111/nph.14748","female"
"10.1101/143578","10.1111/1462-2920.13820","female"
"10.1101/143586","10.1534/genetics.117.300310","male"
"10.1101/143594","10.1016/j.jtbi.2017.11.013","male"
"10.1101/143651","10.1534/genetics.117.300527","female"
"10.1101/143693","10.1534/genetics.112.145805","male"
"10.1101/143818","10.1007/s11306-017-1251-6","male"
"10.1101/143925","10.1002/prot.25393","male"
"10.1101/143966","10.1038/nmeth.4466","male"
"10.1101/144022","10.1073/pnas.1706885114","male"
"10.1101/144089","10.1186/s12864-017-4297-y","male"
"10.1101/144204","10.1016/j.bbrc.2017.05.091","male"
"10.1101/144220","10.1128/mbio.01421-17","female"
"10.1101/144287","10.1093/gbe/evx202","male"
"10.1101/144352","10.1016/j.jaci.2017.08.045","male"
"10.1101/144360","10.1242/jcs.200782","female"
"10.1101/144436","10.1021/acschemneuro.7b00107","male"
"10.1101/144501","10.1038/nmeth.4470","male"
"10.1101/144527","10.1111/jav.01337","unknown"
"10.1101/144543","10.1016/j.cognition.2017.12.011","female"
"10.1101/144600","10.1128/msystems.00032-17","female"
"10.1101/144774","10.1158/0008-5472.can-17-0240","male"
"10.1101/144790","10.1128/aem.02264-17","male"
"10.1101/144808","10.1074/mcp.tir117.000152","female"
"10.1101/144816","10.1093/jamia/ocx109","male"
"10.1101/144857","10.1016/j.jid.2017.08.004","female"
"10.1101/144907","10.1371/journal.ppat.1006684","male"
"10.1101/144923","10.1073/pnas.1712881114","female"
"10.1101/145011","10.1080/15592324.2017.1345404","female"
"10.1101/145045","10.1016/j.cell.2017.10.040","male"
"10.1101/145086","10.1073/pnas.1711536114","male"
"10.1101/145094","10.1534/genetics.117.300207","female"
"10.1101/145136","10.1139/cjc-2017-0318","male"
"10.1101/145185","10.1063/1.4993492","female"
"10.1101/145193","10.13110/humanbiology.89.1.03","female"
"10.1101/145227","10.1002/bit.26488","male"
"10.1101/145243","10.1111/evo.13411","female"
"10.1101/145276","10.1016/j.bbrc.2017.07.158","unknown"
"10.1101/145425","10.1021/acs.jafc.7b03646","female"
"10.1101/145433","10.1099/mic.0.000561","male"
"10.1101/145623","10.1016/j.ydbio.2017.09.004","male"
"10.1101/145631","10.1371/journal.pcbi.1005741","male"
"10.1101/145680","10.1371/journal.pcbi.1005843","female"
"10.1101/145722","10.1021/acs.analchem.7b01635","male"
"10.1101/145821","10.1088/1478-3975/aa7869","male"
"10.1101/145888","10.1007/s10519-017-9883-x","male"
"10.1101/145938","10.1186/s12859-017-1915-2","female"
"10.1101/145961","10.1111/ahg.12210","female"
"10.1101/146100","10.1186/s13059-017-1350-8","male"
"10.1101/146142","10.1098/rspb.2017.0656","male"
"10.1101/146159","10.1016/j.steroids.2017.11.003","female"
"10.1101/146183","10.3201/eid2401.170504","female"
"10.1101/146225","10.1016/j.bpj.2017.08.010","female"
"10.1101/146266","10.1128/msphere.00394-17","female"
"10.1101/146373","10.1073/pnas.1710465114","male"
"10.1101/146464","10.1016/j.bpj.2017.04.056","male"
"10.1101/146563","10.1016/j.aca.2017.07.027","male"
"10.1101/146613","10.1016/j.jpain.2017.11.011","female"
"10.1101/146654","10.1016/j.parint.2017.09.012","female"
"10.1101/146704","10.1186/s13059-017-1362-4","male"
"10.1101/146712","10.1242/dev.148429","male"
"10.1101/146803","10.1590/0074-02760170169","male"
"10.1101/146878","10.1016/j.neuroimage.2017.11.022","female"
"10.1101/146886","10.1111/1462-2920.13899","male"
"10.1101/146985","10.1016/j.cels.2017.11.010","male"
"10.1101/147082","10.1016/j.bbrc.2017.06.015","male"
"10.1101/147108","10.1186/s13073-017-0508-z","female"
"10.1101/147132","10.1128/aem.01251-17","male"
"10.1101/147215","10.1016/j.neuroimage.2017.12.094","male"
"10.1101/147231","10.1002/pro.3342","female"
"10.1101/147256","10.1016/j.indcrop.2017.09.009","male"
"10.1101/147264","10.1016/j.cell.2017.10.033","male"
"10.1101/147421","10.1016/j.immuni.2017.07.013","female"
"10.1101/147470","10.1093/bioinformatics/btx619","male"
"10.1101/147595","10.1091/mbc.e17-02-0093","male"
"10.1101/147678","10.1007/s11538-017-0310-5","female"
"10.1101/147819","10.1093/pcp/pcx140","unknown"
"10.1101/147884","10.1158/0008-5472.can-17-1435","male"
"10.1101/148205","10.1016/j.str.2017.07.019","male"
"10.1101/148221","10.1038/s41522-017-0043-0","unknown"
"10.1101/148296","10.1093/gigascience/gix089","male"
"10.1101/148304","10.3354/meps12226","male"
"10.1101/148320","10.1128/jb.00330-17","female"
"10.1101/148338","10.1016/j.jbiotec.2017.09.019","female"
"10.1101/148346","10.1016/j.bpj.2017.09.033","male"
"10.1101/148403","10.1038/ng.3958","male"
"10.1101/148502","10.1016/j.neuroimage.2017.10.064","male"
"10.1101/148577","10.1073/pnas.1711625114","male"
"10.1101/148742","10.1369/0022155417718542","male"
"10.1101/148809","10.1128/aac.01904-17","female"
"10.1101/149005","10.1371/journal.pgen.1007043","female"
"10.1101/149062","10.1073/pnas.1716614114","female"
"10.1101/149120","10.1093/sysbio/syx073","male"
"10.1101/149138","10.15252/embj.201696164","male"
"10.1101/149179","10.1111/mec.14257","female"
"10.1101/149203","10.1038/s41477-017-0067-8","male"
"10.1101/149351","10.1091/mbc.e17-08-0502","female"
"10.1101/149369","10.1038/sdata.2017.193","male"
"10.1101/149518","10.4049/jimmunol.1601798","male"
"10.1101/149716","10.1016/j.ymben.2017.11.002","male"
"10.1101/149740","10.1093/nar/gkx1100","male"
"10.1101/149815","10.1142/s0217979217502253","female"
"10.1101/149823","10.1016/j.chembiol.2017.10.010","male"
"10.1101/149948","10.1186/s12859-017-1883-6","male"
"10.1101/149963","10.1016/j.jtbi.2017.09.015","female"
"10.1101/149971","10.1099/mic.0.000510","female"
"10.1101/150037","10.1242/jcs.201657","male"
"10.1101/150078","10.1128/msphere.00357-17","female"
"10.1101/150102","10.1242/jeb.164400","female"
"10.1101/150110","10.1373/clinchem.2017.280354","male"
"10.1101/150227","10.1038/s41564-017-0053-y","female"
"10.1101/150367","10.1091/mbc.e17-04-0253","male"
"10.1101/150474","10.1007/s10822-017-0086-6","female"
"10.1101/150581","10.1093/nar/gkx776","male"
"10.1101/150714","10.1128/mcb.00253-17","female"
"10.1101/150722","10.1002/yea.3278","male"
"10.1101/150755","10.1016/j.molp.2017.09.004","female"
"10.1101/150789","10.1073/pnas.1713885114","female"
"10.1101/150813","10.1091/mbc.e17-07-0451","female"
"10.1101/150854","10.1534/g3.117.300216","female"
"10.1101/150862","10.1534/genetics.117.300207","female"
"10.1101/151167","10.1534/g3.117.300213","male"
"10.1101/151175","10.1073/pnas.1703421114","female"
"10.1101/151191","10.1091/mbc.e17-03-0141","male"
"10.1101/151282","10.3389/fmicb.2017.02485","male"
"10.1101/151290","10.1093/hmg/ddx369","female"
"10.1101/151316","10.1099/mic.0.000576","male"
"10.1101/151639","10.1186/s12859-017-1945-9","male"
"10.1101/151662","10.1073/pnas.1619583114","male"
"10.1101/151670","10.1091/mbc.e17-06-0377","male"
"10.1101/151761","10.1111/tra.12538","male"
"10.1101/151878","10.1088/1361-6463/aa8ddb","male"
"10.1101/151894","10.1534/genetics.117.201434","male"
"10.1101/151944","10.1002/jez.b.22761","female"
"10.1101/151977","10.1038/nmeth.4505","male"
"10.1101/152017","10.1007/s13253-017-0293-6","female"
"10.1101/152074","10.1242/dev.150516","male"
"10.1101/152140","10.1371/journal.pgen.1006883","male"
"10.1101/152173","10.1091/mbc.e17-04-0252","male"
"10.1101/152280","10.2807/1560-7917.es.2017.22.28.30571","female"
"10.1101/152348","10.1074/jbc.ra117.000197","male"
"10.1101/152355","10.1186/s12859-017-1819-1","male"
"10.1101/152389","10.1016/j.neuroimage.2017.10.024","female"
"10.1101/152447","10.1186/s12859-017-1924-1","male"
"10.1101/152546","10.1016/j.neuroimage.2017.11.048","male"
"10.1101/152645","10.1016/j.cell.2017.09.002","female"
"10.1101/152660","10.1073/pnas.1707505115","male"
"10.1101/152686","10.1016/j.ijms.2017.08.017","male"
"10.1101/152702","10.1093/gigascience/gix085","male"
"10.1101/152736","10.1126/scisignal.aam5353","male"
"10.1101/152785","10.15252/embr.201744046","female"
"10.1101/152835","10.1093/hmg/ddx384","male"
"10.1101/152926","10.1186/s12936-017-2054-y","female"
"10.1101/152934","10.1021/acssynbio.7b00255","male"
"10.1101/152942","10.1039/c7sm01561e","male"
"10.1101/152991","10.1261/rna.063040.117","female"
"10.1101/153148","10.1016/j.gene.2017.12.011","female"
"10.1101/153353","10.1074/jbc.m117.801670","male"
"10.1101/153437","10.1016/j.devcel.2017.11.024","male"
"10.1101/153478","10.1073/pnas.1714877115","female"
"10.1101/153510","10.1242/jcs.208520","male"
"10.1101/153825","10.18632/oncotarget.21987","male"
"10.1101/153916","10.1093/molbev/msx282","male"
"10.1101/153932","10.18632/oncotarget.21585","male"
"10.1101/154021","10.1016/j.chom.2017.11.005","male"
"10.1101/154096","10.1016/j.molcel.2017.10.013","male"
"10.1101/154104","10.1111/pce.13084","male"
"10.1101/154112","10.1016/j.str.2017.10.005","male"
"10.1101/154138","10.1073/pnas.1619288114","male"
"10.1101/154161","10.1016/j.actbio.2017.09.017","female"
"10.1101/154179","10.1007/s00248-017-1097-5","female"
"10.1101/154211","10.1093/bioinformatics/btx533","male"
"10.1101/154229","10.1073/pnas.1707635114","male"
"10.1101/154237","10.1016/j.cell.2017.08.017","male"
"10.1101/154294","10.1126/science.aan4428","female"
"10.1101/154344","10.1242/dmm.030536","female"
"10.1101/154351","10.1073/pnas.1712827114","female"
"10.1101/154476","10.1016/j.molcel.2017.11.012","male"
"10.1101/154500","10.1016/j.ydbio.2017.06.015","female"
"10.1101/154518","10.3389/fnmol.2017.00262","female"
"10.1101/154609","10.12688/wellcomeopenres.12594.1","male"
"10.1101/154666","10.1091/mbc.e17-03-0172","female"
"10.1101/154724","10.1093/gigascience/gix108","female"
"10.1101/154781","10.3389/fmicb.2017.02281","female"
"10.1101/154856","10.1371/journal.pgen.1006953","female"
"10.1101/154872","10.1186/s13068-017-0931-9","male"
"10.1101/154898","10.1002/hbm.23721","male"
"10.1101/154948","10.1016/j.biomaterials.2017.07.038","male"
"10.1101/154989","10.1016/j.ajhg.2017.09.001","male"
"10.1101/154997","10.1091/mbc.e17-03-0137","female"
"10.1101/155010","10.1016/j.immuni.2017.10.013","female"
"10.1101/155044","10.1016/j.molcel.2017.11.012","male"
"10.1101/155135","10.1093/bioinformatics/btx615","female"
"10.1101/155143","10.1093/nar/gkx562","female"
"10.1101/155168","10.3748/wjg.v23.i45.8062","male"
"10.1101/155192","10.1186/s13099-017-0209-6","male"
"10.1101/155234","10.1128/aem.01013-17","male"
"10.1101/155275","10.1021/acs.jctc.7b00645","male"
"10.1101/155333","10.1016/j.cels.2017.08.015","male"
"10.1101/155341","10.1063/1.4989495","unknown"
"10.1101/155457","10.1371/journal.ppat.1006524","male"
"10.1101/155499","10.1242/jeb.169714","male"
"10.1101/155507","10.1534/g3.117.300124","male"
"10.1101/155788","10.1016/j.psyneuen.2017.12.010","male"
"10.1101/155820","10.1093/gbe/evx225","male"
"10.1101/155887","10.1084/jem.20160999","male"
"10.1101/155895","10.1021/acs.analchem.7b01013","female"
"10.1101/155903","10.1038/s41559-017-0417-y","male"
"10.1101/155929","10.1016/j.cell.2017.11.041","male"
"10.1101/155937","10.1021/acs.nanolett.7b04114","male"
"10.1101/155978","10.1016/j.cell.2017.07.032","female"
"10.1101/156018","10.1002/eap.1610","female"
"10.1101/156182","10.1063/1.5000578","male"
"10.1101/156232","10.1534/genetics.117.1124","female"
"10.1101/156349","10.1038/nbt.3955","male"
"10.1101/156380","10.1016/j.neuroimage.2017.11.057","male"
"10.1101/156430","10.1016/j.evolhumbehav.2017.12.005","female"
"10.1101/156539","10.1534/g3.117.300123","female"
"10.1101/156547","10.1158/0008-5472.can-16-2072","female"
"10.1101/156554","10.1534/genetics.117.300093","male"
"10.1101/156562","10.1016/j.jcmgh.2017.11.015","male"
"10.1101/156620","10.1186/s12859-017-1908-1","male"
"10.1101/156687","10.1371/journal.pcbi.1005616","male"
"10.1101/156695","10.1016/j.compbiolchem.2017.10.013","female"
"10.1101/156778","10.1073/pnas.1710238114","male"
"10.1101/156828","10.1261/rna.063776.117","female"
"10.1101/156919","10.1186/s13059-017-1310-3","male"
"10.1101/156943","10.1074/mcp.ra117.000425","male"
"10.1101/157008","10.3389/fmars.2017.00394","female"
"10.1101/157024","10.1186/s12910-017-0236-3","female"
"10.1101/157115","10.1016/j.neuroimage.2017.08.009","male"
"10.1101/157180","10.3389/fncel.2017.00307","female"
"10.1101/157354","10.1371/journal.pgen.1006991","female"
"10.1101/157529","10.18632/oncotarget.21370","male"
"10.1101/157610","10.1534/g3.117.300224","male"
"10.1101/157727","10.1126/science.aan8433","male"
"10.1101/157743","10.1128/msphere.00488-17","male"
"10.1101/157834","10.1371/journal.pcbi.1005747","female"
"10.1101/157867","10.1534/g3.117.300318","female"
"10.1101/157917","10.1002/hbm.23883","male"
"10.1101/158089","10.1016/j.cyto.2017.09.019","male"
"10.1101/158105","10.1016/j.ijpddr.2017.11.002","female"
"10.1101/158147","10.1186/s13321-017-0251-x","male"
"10.1101/158204","10.1093/infdis/jix622","male"
"10.1101/158238","10.1002/gcc.22513","male"
"10.1101/158303","10.1371/journal.pgen.1007110","male"
"10.1101/158402","10.1016/j.cell.2017.07.013","male"
"10.1101/158576","10.1038/ismej.2017.165","female"
"10.1101/158741","10.1167/17.11.9","female"
"10.1101/158766","10.18632/oncotarget.19974","male"
"10.1101/158881","10.1128/mbio.01602-17","female"
"10.1101/158899","10.1186/s12915-017-0439-6","male"
"10.1101/158907","10.1534/genetics.117.300581","female"
"10.1101/159111","10.1093/gigascience/gix093","male"
"10.1101/159145","10.1534/g3.117.300290","male"
"10.1101/159210","10.1111/jeb.13226","unknown"
"10.1101/159368","10.3389/fimmu.2017.01820","male"
"10.1101/159475","10.1007/s10482-017-0946-z","female"
"10.1101/159509","10.1007/s10482-017-0969-5","female"
"10.1101/159640","10.1073/pnas.1700035114","female"
"10.1101/159731","10.1371/journal.pcbi.1005903","male"
"10.1101/159871","10.1111/acer.13471","male"
"10.1101/159988","10.1021/acssynbio.7b00208","male"
"10.1101/160119","10.1001/jamapsychiatry.2017.3582","female"
"10.1101/160218","10.1002/ajpa.23341","male"
"10.1101/160226","10.1111/jeb.13190","unknown"
"10.1101/160242","10.1002/prot.25368","male"
"10.1101/160416","10.1002/art.40348","female"
"10.1101/160465","10.1016/j.jbi.2017.12.015","male"
"10.1101/160556","10.1073/pnas.1711395114","male"
"10.1101/160572","10.5599/admet.5.3.423","female"
"10.1101/160648","10.1080/15427528.2017.1408732","male"
"10.1101/160663","10.1534/genetics.117.300142","male"
"10.1101/160689","10.1016/j.margen.2017.11.009","male"
"10.1101/160754","10.1161/circresaha.117.311466","male"
"10.1101/160762","10.1242/dev.156588","male"
"10.1101/160861","10.1038/ng.3978","male"
"10.1101/161000","10.1073/pnas.1714895114","male"
"10.1101/161109","10.1073/pnas.1707564114","unknown"
"10.1101/161117","10.1016/j.ympev.2017.08.019","female"
"10.1101/161182","10.1038/s41477-017-0065-x","male"
"10.1101/161380","10.1111/1365-2656.12778","male"
"10.1101/161448","10.1016/j.compbiolchem.2017.05.010","female"
"10.1101/161596","10.1242/jeb.162289","female"
"10.1101/161752","10.1111/acel.12661","female"
"10.1101/161935","10.1155/2017/2727686","male"
"10.1101/162081","10.1038/cr.2017.87","male"
"10.1101/162107","10.1098/rspb.2017.2210","male"
"10.1101/162180","10.1093/nar/gkx1063","male"
"10.1101/162263","10.3389/fncir.2017.00079","male"
"10.1101/162438","10.1111/jfs.12414","female"
"10.1101/162719","10.1016/j.cbpa.2017.08.009","female"
"10.1101/162727","10.1002/ece3.3608","male"
"10.1101/162768","10.1021/acssynbio.7b00167","female"
"10.1101/162800","10.1016/j.virol.2017.07.017","female"
"10.1101/162859","10.1158/0008-5472.can-17-0336","male"
"10.1101/162974","10.1073/pnas.1711088114","female"
"10.1101/162990","10.1039/c7ib00086c","female"
"10.1101/163048","10.1186/s12862-017-1056-2","male"
"10.1101/163170","10.1021/acschembio.7b00581","male"
"10.1101/163204","10.1038/cr.2017.112","male"
"10.1101/163295","10.1073/pnas.1708261114","female"
"10.1101/163410","10.1186/s12859-017-1839-x","male"
"10.1101/163469","10.1089/zeb.2017.1508","female"
"10.1101/163501","10.1016/j.bpj.2017.08.037","female"
"10.1101/163519","10.1186/s13072-017-0156-y","male"
"10.1101/163576","10.1534/g3.117.300347","male"
"10.1101/163626","10.1186/s12864-017-4180-x","male"
"10.1101/163634","10.1186/s12859-017-1810-x","female"
"10.1101/163733","10.1128/aac.01425-17","female"
"10.1101/163758","10.1016/j.neuroimage.2017.12.070","male"
"10.1101/163832","10.1534/g3.117.300393","female"
"10.1101/163873","10.1111/nph.14952","male"
"10.1101/163915","10.1186/s12859-017-1815-5","female"
"10.1101/163964","10.3389/fgene.2017.00143","female"
"10.1101/163972","10.1002/pro.3328","male"
"10.1101/164020","10.1016/j.devcel.2017.11.024","male"
"10.1101/164145","10.1099/mic.0.000574","male"
"10.1101/164178","10.1007/s00018-017-2687-6","unknown"
"10.1101/164236","10.3390/e19100558","male"
"10.1101/164327","10.1002/hbm.23932","male"
"10.1101/164483","10.1186/s12859-017-1834-2","male"
"10.1101/164491","10.1371/journal.pntd.0005958","male"
"10.1101/164533","10.18632/oncotarget.21907","female"
"10.1101/164566","10.1080/20423489.2017.1408178","unknown"
"10.1101/164590","10.1038/nmeth.4535","female"
"10.1101/164657","10.1016/j.str.2017.10.008","female"
"10.1101/164665","10.1111/1462-2920.14014","female"
"10.1101/164772","10.1186/s12711-017-0369-3","male"
"10.1101/164855","10.1093/bioinformatics/btx703","male"
"10.1101/164996","10.1091/mbc.e17-02-0093","male"
"10.1101/165175","10.1186/s12864-017-4059-x","male"
"10.1101/165258","10.1186/s12859-017-1765-y","male"
"10.1101/165282","10.1007/s00442-017-4019-9","female"
"10.1101/165357","10.1371/journal.pcbi.1005824","male"
"10.1101/165373","10.1007/s00401-017-1782-y","female"
"10.1101/165381","10.1128/mbio.01456-17","female"
"10.1101/165415","10.1074/jbc.m117.806604","male"
"10.1101/165480","10.1111/nph.14831","male"
"10.1101/165563","10.1016/j.neuroimage.2017.10.036","female"
"10.1101/165589","10.1128/iai.00607-17","male"
"10.1101/165654","10.3390/ijms18081799","male"
"10.1101/165746","10.18632/oncotarget.23079","female"
"10.1101/165761","10.1167/17.12.14","male"
"10.1101/165878","10.1186/s12859-017-1809-3","male"
"10.1101/166041","10.1128/jvi.01094-17","male"
"10.1101/166058","10.1158/0008-5472.can-17-0686","female"
"10.1101/166074","10.3389/fimmu.2017.01197","male"
"10.1101/166231","10.1038/s41559-017-0348-7","female"
"10.1101/166272","10.1074/jbc.ra117.000964","female"
"10.1101/166348","10.1186/s12859-017-1815-5","female"
"10.1101/166355","10.1534/g3.117.300537","female"
"10.1101/166405","10.1002/acn3.449","male"
"10.1101/166470","10.1242/jeb.167395","female"
"10.1101/166595","10.15252/msb.20177840","female"
"10.1101/166637","10.1093/nar/gkx1213","male"
"10.1101/166694","10.3389/fpls.2017.01623","female"
"10.1101/167163","10.1073/pnas.1620045114","male"
"10.1101/167270","10.3389/fphys.2017.01074","male"
"10.1101/167767","10.1038/ng.3978","male"
"10.1101/167825","10.1016/j.jtbi.2017.08.007","female"
"10.1101/167890","10.1111/nph.14849","male"
"10.1101/167932","10.1105/tpc.17.00440","male"
"10.1101/167999","10.4049/jimmunol.1701087","female"
"10.1101/168021","10.1186/s40462-017-0111-3","female"
"10.1101/168039","10.1039/c7ib00116a","unknown"
"10.1101/168047","10.1016/j.jtbi.2017.11.014","unknown"
"10.1101/168310","10.1111/evo.13415","male"
"10.1101/168369","10.1016/j.chembiol.2017.11.009","female"
"10.1101/168385","10.1007/s10827-017-0672-6","female"
"10.1101/168484","10.1128/jvi.01239-17","male"
"10.1101/168518","10.15252/embr.201744570","male"
"10.1101/168807","10.1242/dev.146522","male"
"10.1101/168823","10.1158/0008-5472.can-16-2597","male"
"10.1101/168898","10.1371/journal.pcbi.1005847","male"
"10.1101/168906","10.1038/s41588-017-0012-9","male"
"10.1101/168914","10.1186/s13321-017-0230-2","male"
"10.1101/169003","10.1016/j.neuroimage.2017.11.004","male"
"10.1101/169151","10.1038/s41562-017-0129","female"
