"PREPRINT_DOI","ARTICLE_DOI","IS_OA","JOURNAL_IS_OA"
"10.1101/069013","10.7717/peerj.2726",TRUE,TRUE
"10.1101/069278","10.1038/s41598-017-01053-3",TRUE,TRUE
"10.1101/069336","10.1038/ncomms14833",TRUE,TRUE
"10.1101/069427","10.1371/journal.pone.0167905",TRUE,TRUE
"10.1101/069468","10.1371/journal.pone.0182982",TRUE,TRUE
"10.1101/069484","10.7717/peerj.3522",TRUE,TRUE
"10.1101/069781","10.1016/j.neulet.2016.10.064",FALSE,FALSE
"10.1101/069880","10.1016/j.celrep.2016.12.075",TRUE,TRUE
"10.1101/069930","10.1038/nprot.2016.181",TRUE,FALSE
"10.1101/070102","10.1038/s41598-017-11658-3",TRUE,TRUE
"10.1101/070193","10.1038/srep32880",TRUE,TRUE
"10.1101/070243","10.1038/srep42250",TRUE,TRUE
"10.1101/070375","10.7554/elife.18372",TRUE,TRUE
"10.1101/070623","10.7554/elife.17462",TRUE,TRUE
"10.1101/070755","10.1038/srep38751",TRUE,TRUE
"10.1101/070789","10.1371/journal.pone.0176290",TRUE,TRUE
"10.1101/070805","10.1038/ncomms13296",TRUE,TRUE
"10.1101/070912","10.1038/s41598-017-06720-z",TRUE,TRUE
"10.1101/071027","10.1371/journal.pone.0180224",TRUE,TRUE
"10.1101/071076","10.7554/elife.20365",TRUE,TRUE
"10.1101/071225","10.1371/journal.pone.0181876",TRUE,TRUE
"10.1101/071316","10.1016/j.heliyon.2017.e00305",TRUE,TRUE
"10.1101/071340","10.1038/s41598-017-02842-6",TRUE,TRUE
"10.1101/071456","10.1038/srep40780",TRUE,TRUE
"10.1101/071530","10.1371/journal.pbio.2000663",TRUE,TRUE
"10.1101/071613","10.7554/elife.17551",TRUE,TRUE
"10.1101/071654","10.1371/journal.pone.0172569",TRUE,TRUE
"10.1101/071894","10.1038/s41467-017-00595-4",TRUE,TRUE
"10.1101/126136","10.1038/s41467-017-00595-4",TRUE,TRUE
"10.1101/071910","10.7554/elife.25232",TRUE,TRUE
"10.1101/072231","10.1371/journal.pone.0176381",TRUE,TRUE
"10.1101/072298","10.1371/journal.pone.0170283",TRUE,TRUE
"10.1101/072413","10.7554/elife.22279",TRUE,TRUE
"10.1101/072439","10.1371/journal.pone.0175321",TRUE,TRUE
"10.1101/072512","10.7717/peerj.3261",TRUE,TRUE
"10.1101/072538","10.1016/j.neulet.2017.05.031",FALSE,FALSE
"10.1101/072579","10.1038/srep36959",TRUE,TRUE
"10.1101/072587","10.1038/srep36730",TRUE,TRUE
"10.1101/072702","10.7554/elife.14926.001",TRUE,FALSE
"10.1101/072710","10.1038/s41598-017-08864-4",TRUE,TRUE
"10.1101/127506","10.1038/s41598-017-08864-4",TRUE,TRUE
"10.1101/072900","10.1371/journal.pone.0174392",TRUE,TRUE
"10.1101/073049","10.7554/elife.20242",TRUE,TRUE
"10.1101/073056","10.1038/s41467-017-00650-0",TRUE,TRUE
"10.1101/073411","10.1038/ncomms14773",TRUE,TRUE
"10.1101/073494","10.1038/s41598-017-07607-9",TRUE,TRUE
"10.1101/073668","10.1371/journal.pone.0172460",TRUE,TRUE
"10.1101/073718","10.1371/journal.pone.0169053",TRUE,TRUE
"10.1101/073874","10.1371/journal.pone.0174470",TRUE,TRUE
"10.1101/073908","10.7554/elife.19238.001",FALSE,FALSE
"10.1101/073940","10.1523/eneuro.0052-17.2017",TRUE,TRUE
"10.1101/073957","10.1038/nature23885",TRUE,FALSE
"10.1101/074112","10.7717/peerj.2991",TRUE,TRUE
"10.1101/074260","10.1038/srep37247",TRUE,TRUE
"10.1101/074443","10.1038/nature24277",TRUE,FALSE
"10.1101/074567","10.1038/s41467-017-00535-2",TRUE,TRUE
"10.1101/143107","10.1038/s41467-017-00535-2",TRUE,TRUE
"10.1101/074633","10.1098/rsos.160651",TRUE,TRUE
"10.1101/074690","10.1038/srep45321",TRUE,TRUE
"10.1101/074773","10.1038/ncomms13787",TRUE,TRUE
"10.1101/074872","10.7554/elife.21012.001",TRUE,FALSE
"10.1101/074898","10.1371/journal.pone.0173834",TRUE,TRUE
"10.1101/075036","10.7554/elife.20977",TRUE,TRUE
"10.1101/075077","10.1038/s41598-017-01264-8",TRUE,TRUE
"10.1101/075101","10.1371/journal.pone.0175083",TRUE,TRUE
"10.1101/075176","10.1038/srep44000",TRUE,TRUE
"10.1101/075325","10.1038/ncomms15179",TRUE,TRUE
"10.1101/075366","10.1038/srep43793",TRUE,TRUE
"10.1101/075408","10.1038/s41598-017-00100-3",TRUE,TRUE
"10.1101/075713","10.1126/sciadv.1601910",TRUE,TRUE
"10.1101/075762","10.1038/s41467-017-00889-7",TRUE,TRUE
"10.1101/075846","10.1038/srep45459",TRUE,TRUE
"10.1101/076067","10.1038/s41598-017-09532-3",TRUE,TRUE
"10.1101/076158","10.1038/nn.4593",TRUE,FALSE
"10.1101/076174","10.1038/s41598-017-08752-x",TRUE,TRUE
"10.1101/076216","10.1371/journal.pone.0162761",TRUE,TRUE
"10.1101/076240","10.1523/jneurosci.3800-16.2017",TRUE,FALSE
"10.1101/076257","10.1038/srep39766",TRUE,TRUE
"10.1101/076315","10.1016/j.cub.2017.02.031",TRUE,FALSE
"10.1101/076398","10.1016/j.ebiom.2016.11.012",TRUE,TRUE
"10.1101/076430","10.1371/journal.pone.0171908",TRUE,TRUE
"10.1101/076455","10.3389/fnins.2017.00482",TRUE,TRUE
"10.1101/076463","10.1371/journal.pone.0174963",TRUE,TRUE
"10.1101/076521","10.1371/journal.pone.0169101",TRUE,TRUE
"10.1101/076554","10.1371/journal.pone.0178062",TRUE,TRUE
"10.1101/076653","10.1016/j.celrep.2017.08.020",TRUE,TRUE
"10.1101/076703","10.7554/elife.21052",TRUE,TRUE
"10.1101/076919","10.1371/journal.pone.0169054",TRUE,TRUE
"10.1101/076927","10.1371/journal.pone.0177877",TRUE,TRUE
"10.1101/076935","10.1016/j.celrep.2016.12.038",TRUE,TRUE
"10.1101/076992","10.1038/srep40752",TRUE,TRUE
"10.1101/077065","10.1371/journal.pone.0177896",TRUE,TRUE
"10.1101/077099","10.3389/fnins.2017.00691",TRUE,TRUE
"10.1101/077305","10.1038/s41598-017-00340-3",TRUE,TRUE
"10.1101/077461","10.3389/fnins.2017.00510",TRUE,TRUE
"10.1101/077537","10.1098/rsos.170117",TRUE,TRUE
"10.1101/077552","10.1371/journal.pone.0180150",TRUE,TRUE
"10.1101/077651","10.1038/s41598-017-18221-0",TRUE,TRUE
"10.1101/077743","10.1038/s41598-017-00107-w",TRUE,TRUE
"10.1101/077818","10.1371/journal.pbio.2001741",TRUE,TRUE
"10.1101/077826","10.1038/ncomms13522",TRUE,TRUE
"10.1101/077883","10.1371/journal.pone.0168638",TRUE,TRUE
"10.1101/077891","10.1016/j.neuron.2017.07.025",TRUE,FALSE
"10.1101/092569","10.1016/j.neuron.2017.07.025",TRUE,FALSE
"10.1101/077966","10.7554/elife.23061",TRUE,TRUE
"10.1101/078055","10.1016/j.cub.2017.10.017",TRUE,FALSE
"10.1101/078097","10.1523/jneurosci.3213-16.2017",TRUE,FALSE
"10.1101/078162","10.7554/elife.27991",TRUE,TRUE
"10.1101/086447","10.7554/elife.27991",TRUE,TRUE
"10.1101/078170","10.7717/peerj.2931",TRUE,TRUE
"10.1101/078527","10.1038/ncomms15000",TRUE,TRUE
"10.1101/078592","10.1016/j.cub.2017.04.023",TRUE,FALSE
"10.1101/105916","10.1016/j.cub.2017.04.023",TRUE,FALSE
"10.1101/078790","10.1038/srep41921",TRUE,TRUE
"10.1101/078907","10.1371/journal.pone.0177002",TRUE,TRUE
"10.1101/079004","10.1038/nature22989",TRUE,FALSE
"10.1101/079038","10.1371/journal.pone.0174425",TRUE,TRUE
"10.1101/079061","10.1371/journal.pone.0175758",TRUE,TRUE
"10.1101/079095","10.1038/s41467-017-01194-z",TRUE,TRUE
"10.1101/079137","10.7554/elife.27470",TRUE,TRUE
"10.1101/079152","10.1038/ncomms15397",TRUE,TRUE
"10.1101/079178","10.1371/journal.pone.0175199",TRUE,TRUE
"10.1101/079202","10.3389/fnins.2017.00385",TRUE,TRUE
"10.1101/079251","10.1371/journal.pone.0174599",TRUE,TRUE
"10.1101/079327","10.1371/journal.pone.0175918",TRUE,TRUE
"10.1101/079442","10.1038/s41598-017-05808-w",TRUE,TRUE
"10.1101/079459","10.1038/s41598-017-14272-5",TRUE,TRUE
"10.1101/079558","10.1038/srep34121",TRUE,TRUE
"10.1101/079657","10.1038/s41598-017-04642-4",TRUE,TRUE
"10.1101/079723","10.1098/rsos.170811",TRUE,TRUE
"10.1101/079939","10.1038/ncomms14915",TRUE,TRUE
"10.1101/080044","10.1038/srep46182",TRUE,TRUE
"10.1101/080077","10.1038/s41598-017-09788-9",TRUE,TRUE
"10.1101/080135","10.1038/s41467-017-01185-0",TRUE,TRUE
"10.1101/080283","10.1038/srep43002",TRUE,TRUE
"10.1101/080325","10.1038/s41598-017-00404-4",TRUE,TRUE
"10.1101/080408","10.1016/j.celrep.2017.10.108",TRUE,TRUE
"10.1101/080457","10.7717/peerj.3100",TRUE,TRUE
"10.1101/080994","10.1523/eneuro.0304-16.2017",TRUE,TRUE
"10.1101/081018","10.1016/j.neuron.2017.08.011",TRUE,FALSE
"10.1101/081083","10.1016/j.cub.2016.11.056",TRUE,FALSE
"10.1101/081109","10.1038/srep42646",TRUE,TRUE
"10.1101/081166","10.1038/srep43088",TRUE,TRUE
"10.1101/081331","10.1371/journal.pone.0171606",TRUE,TRUE
"10.1101/081349","10.7554/elife.22177",TRUE,TRUE
"10.1101/081364","10.1038/s41467-017-00307-y",TRUE,TRUE
"10.1101/081398","10.1016/j.cub.2017.02.008",FALSE,FALSE
"10.1101/081414","10.1186/s12917-017-0971-1",TRUE,TRUE
"10.1101/081422","10.1016/j.cub.2017.03.029",TRUE,FALSE
"10.1101/081471","10.1038/ncomms13885",TRUE,TRUE
"10.1101/081513","10.1038/s41598-017-09360-5",TRUE,TRUE
"10.1101/081687","10.1038/s41598-017-02641-z",TRUE,TRUE
"10.1101/081737","10.1038/srep39730",TRUE,TRUE
"10.1101/081745","10.1038/s41598-017-07013-1",TRUE,TRUE
"10.1101/081752","10.1523/eneuro.0176-17.2017",TRUE,TRUE
"10.1101/082032","10.1038/s41598-017-01273-7",TRUE,TRUE
"10.1101/082156","10.7717/peerj.2660",TRUE,TRUE
"10.1101/082438","10.1016/j.neuroscience.2017.12.032",FALSE,FALSE
"10.1101/082602","10.7554/elife.25384",TRUE,TRUE
"10.1101/082610","10.1111/ejn.13546",FALSE,FALSE
"10.1101/082669","10.1523/jneurosci.2709-16.2017",TRUE,FALSE
"10.1101/082693","10.1523/jneurosci.1534-16.2017",TRUE,FALSE
"10.1101/082750","10.1038/ncomms15638",TRUE,TRUE
"10.1101/082818","10.1038/s41598-017-02750-9",TRUE,TRUE
"10.1101/082958","10.7554/elife.21768",TRUE,TRUE
"10.1101/082990","10.1038/s41598-017-09373-0",TRUE,TRUE
"10.1101/083006","10.1371/journal.pone.0169385",TRUE,TRUE
"10.1101/083022","10.1523/jneurosci.2599-16.2017",TRUE,FALSE
"10.1101/083097","10.1371/journal.pbio.2002050",TRUE,TRUE
"10.1101/083378","10.1242/bio.022053",TRUE,TRUE
"10.1101/083402","10.1038/s41598-017-00143-6",TRUE,TRUE
"10.1101/083444","10.1038/srep45805",TRUE,TRUE
"10.1101/083493","10.7554/elife.25964.001",TRUE,FALSE
"10.1101/083592","10.1371/journal.pone.0169647",TRUE,TRUE
"10.1101/083626","10.7554/elife.23612",TRUE,TRUE
"10.1101/083691","10.7554/elife.30005",TRUE,TRUE
"10.1101/084038","10.1038/srep39153",TRUE,TRUE
"10.1101/084137","10.1038/s41467-017-01484-6",TRUE,TRUE
"10.1101/084210","10.1038/s41598-017-17065-y",TRUE,TRUE
"10.1101/084327","10.1371/journal.pone.0174672",TRUE,TRUE
"10.1101/084343","10.7554/elife.22939",TRUE,TRUE
"10.1101/084442","10.1038/s41598-017-05447-1",TRUE,TRUE
"10.1101/084459","10.7554/elife.25730",TRUE,TRUE
"10.1101/155309","10.7554/elife.25730",TRUE,TRUE
"10.1101/084533","10.1371/journal.pone.0181423",TRUE,TRUE
"10.1101/084590","10.1371/journal.pone.0187881",TRUE,TRUE
"10.1101/084632","10.1038/s41598-017-02092-6",TRUE,TRUE
"10.1101/084640","10.7717/peerj.3207",TRUE,TRUE
"10.1101/084657","10.1371/journal.pone.0176736",TRUE,TRUE
"10.1101/084798","10.1038/s41598-017-02522-5",TRUE,TRUE
"10.1101/084806","10.1038/nature20150",FALSE,FALSE
"10.1101/084889","10.1038/srep37942",TRUE,TRUE
"10.1101/085027","10.1371/journal.pone.0176252",TRUE,TRUE
"10.1101/085167","10.1038/s41598-017-01915-w",TRUE,TRUE
"10.1101/085233","10.1038/srep36844",TRUE,TRUE
"10.1101/085365","10.1038/s41598-017-01628-0",TRUE,TRUE
"10.1101/085498","10.1371/journal.pone.0178177",TRUE,TRUE
"10.1101/085597","10.1016/j.celrep.2017.07.009",TRUE,TRUE
"10.1101/085605","10.1016/j.jneumeth.2017.07.030",TRUE,FALSE
"10.1101/085688","10.1155/2016/8462615",TRUE,TRUE
"10.1101/085720","10.1038/s41598-017-01298-y",TRUE,TRUE
"10.1101/085969","10.1371/journal.pbio.2002887",TRUE,TRUE
"10.1101/086066","10.1016/j.neulet.2017.02.060",TRUE,FALSE
"10.1101/086074","10.1038/ncomms15488",TRUE,TRUE
"10.1101/086108","10.1016/j.celrep.2017.09.055",TRUE,TRUE
"10.1101/086199","10.1038/s41598-017-02932-5",TRUE,TRUE
"10.1101/086330","10.1038/s41598-017-01383-2",TRUE,TRUE
"10.1101/086363","10.7554/elife.28755",TRUE,TRUE
"10.1101/150250","10.7554/elife.28755",TRUE,TRUE
"10.1101/086413","10.1038/s41598-017-09969-6",TRUE,TRUE
"10.1101/086496","10.1371/journal.pone.0189603",TRUE,TRUE
"10.1101/086538","10.1371/journal.pbio.2000931",TRUE,TRUE
"10.1101/086553","10.1038/s41598-017-00491-3",TRUE,TRUE
"10.1101/086702","10.1016/j.cub.2017.02.044",TRUE,FALSE
"10.1101/086793","10.1038/ncomms14385",TRUE,TRUE
"10.1101/086819","10.1126/sciadv.1700866",TRUE,TRUE
"10.1101/086892","10.1523/jneurosci.3097-16.2017",TRUE,FALSE
"10.1101/086934","10.1016/j.cub.2017.09.013",TRUE,FALSE
"10.1101/087130","10.1523/jneurosci.3664-16.2017",TRUE,FALSE
"10.1101/087460","10.1038/srep45660",TRUE,TRUE
"10.1101/087551","10.1371/journal.pone.0183018",TRUE,TRUE
"10.1101/087619","10.7554/elife.27417",TRUE,TRUE
"10.1101/136754","10.7554/elife.27417",TRUE,TRUE
"10.1101/087668","10.7554/elife.24109",TRUE,TRUE
"10.1101/110544","10.7554/elife.24109",TRUE,TRUE
"10.1101/087841","10.1038/ncomms15786",TRUE,TRUE
"10.1101/087858","10.7554/elife.21491",TRUE,TRUE
"10.1101/087890","10.1038/s41598-017-01687-3",TRUE,TRUE
"10.1101/088252","10.7717/peerj.2992",TRUE,TRUE
"10.1101/088427","10.1038/s41598-017-03448-8",TRUE,TRUE
"10.1101/088443","10.1523/jneurosci.3363-16.2017",TRUE,FALSE
"10.1101/088609","10.1098/rsos.160698",TRUE,TRUE
"10.1101/088898","10.1038/srep45679",TRUE,TRUE
"10.1101/088930","10.1038/s41598-017-14285-0",TRUE,TRUE
"10.1101/088963","10.1016/j.neuron.2017.04.041",TRUE,FALSE
"10.1101/089201","10.1038/s41467-017-00457-z",TRUE,TRUE
"10.1101/089243","10.1371/journal.pone.0174112",TRUE,TRUE
"10.1101/089284","10.1038/ncomms14609",TRUE,TRUE
"10.1101/089581","10.7554/elife.23961",TRUE,TRUE
"10.1101/089607","10.1038/s41598-017-01725-0",TRUE,TRUE
"10.1101/089714","10.1371/journal.pone.0174909",TRUE,TRUE
"10.1101/089771","10.7717/peerj.3573",TRUE,TRUE
"10.1101/089854","10.7554/elife.25884.001",TRUE,FALSE
"10.1101/090076","10.1038/s41598-017-05704-3",TRUE,TRUE
"10.1101/090126","10.1038/s41598-017-00714-7",TRUE,TRUE
"10.1101/090662","10.1523/eneuro.0341-16.2017",TRUE,TRUE
"10.1101/090688","10.7554/elife.24570",TRUE,TRUE
"10.1101/090928","10.1371/journal.pone.0173147",TRUE,TRUE
"10.1101/119495","10.1371/journal.pone.0173147",TRUE,TRUE
"10.1101/090936","10.1371/journal.pone.0180673",TRUE,TRUE
"10.1101/090977","10.1371/journal.pone.0181310",TRUE,TRUE
"10.1101/091199","10.1242/bio.024786",TRUE,TRUE
"10.1101/091256","10.7554/elife.24905",TRUE,TRUE
"10.1101/091330","10.1038/s41467-017-01216-w",TRUE,TRUE
"10.1101/091389","10.1021/acs.jpclett.7b00110",FALSE,FALSE
"10.1101/091397","10.1371/journal.pone.0181992",TRUE,TRUE
"10.1101/091405","10.1371/journal.pone.0178322",TRUE,TRUE
"10.1101/091678","10.1371/journal.pone.0178885",TRUE,TRUE
"10.1101/091710","10.1038/s41598-017-04757-8",TRUE,TRUE
"10.1101/091793","10.1242/bio.026120",TRUE,TRUE
"10.1101/091884","10.1038/s41598-017-05081-x",TRUE,TRUE
"10.1101/091991","10.1038/s41598-017-09953-0",TRUE,TRUE
"10.1101/092007","10.1371/journal.pone.0179549",TRUE,TRUE
"10.1101/092023","10.1101/cshperspect.a026187",TRUE,FALSE
"10.1101/092155","10.1038/srep43939",TRUE,TRUE
"10.1101/092379","10.1038/s41598-017-00947-6",TRUE,TRUE
"10.1101/092403","10.7554/elife.17935",TRUE,TRUE
"10.1101/092684","10.1016/j.cub.2017.05.067",FALSE,FALSE
"10.1101/092726","10.1038/srep44926",TRUE,TRUE
"10.1101/092767","10.1016/j.celrep.2017.08.024",TRUE,TRUE
"10.1101/092817","10.12688/f1000research.11232.2",TRUE,TRUE
"10.1101/092882","10.1038/s41467-017-01753-4",TRUE,TRUE
"10.1101/134031","10.1038/s41467-017-01753-4",TRUE,TRUE
"10.1101/092932","10.1038/s41598-017-06756-1",TRUE,TRUE
"10.1101/092981","10.1523/jneurosci.0829-17.2017",TRUE,FALSE
"10.1101/093096","10.7554/elife.23623.001",TRUE,FALSE
"10.1101/093179","10.1038/ncomms15115",TRUE,TRUE
"10.1101/093278","10.1038/s41598-017-00560-7",TRUE,TRUE
"10.1101/093344","10.7717/peerj.3129",TRUE,TRUE
"10.1101/093500","10.1523/jneurosci.0446-17.2017",TRUE,FALSE
"10.1101/093633","10.1038/s41598-017-02642-y",TRUE,TRUE
"10.1101/093716","10.1038/ncomms15784",TRUE,TRUE
"10.1101/093781","10.1016/j.scib.2017.05.017",TRUE,FALSE
"10.1101/093807","10.1038/s41598-017-17450-7",TRUE,TRUE
"10.1101/093815","10.7554/elife.25224",TRUE,TRUE
"10.1101/094128","10.1016/j.neuron.2017.06.043",TRUE,FALSE
"10.1101/094185","10.1038/nature24645",TRUE,FALSE
"10.1101/094391","10.1371/journal.pone.0179377",TRUE,TRUE
"10.1101/094466","10.1038/nature23263",FALSE,FALSE
"10.1101/094524","10.1038/nn.4581",FALSE,FALSE
"10.1101/094649","10.7554/elife.20991",TRUE,TRUE
"10.1101/094920","10.1371/journal.pone.0177538",TRUE,TRUE
"10.1101/094987","10.7717/peerj.3718",TRUE,TRUE
"10.1101/094995","10.1038/s41598-017-14614-3",TRUE,TRUE
"10.1101/095042","10.1021/acs.jpclett.6b02714",TRUE,FALSE
"10.1101/095224","10.12688/f1000research.9434.1",TRUE,TRUE
"10.1101/095257","10.7717/peerj.3577",TRUE,TRUE
"10.1101/112060","10.7717/peerj.3577",TRUE,TRUE
"10.1101/121830","10.7717/peerj.3577",TRUE,TRUE
"10.1101/095588","10.1523/jneurosci.0970-17.2017",TRUE,FALSE
"10.1101/095703","10.3389/fpsyg.2017.00344",TRUE,TRUE
"10.1101/095752","10.7554/elife.21540",TRUE,TRUE
"10.1101/095844","10.3389/fnins.2017.00585",TRUE,TRUE
"10.1101/095927","10.7554/elife.28842",TRUE,TRUE
"10.1101/163642","10.7554/elife.28842",TRUE,TRUE
"10.1101/095950","10.1523/jneurosci.1790-17.2017",TRUE,FALSE
"10.1101/096172","10.1371/journal.pone.0174512",TRUE,TRUE
"10.1101/096198","10.1523/eneuro.0404-17.2017",TRUE,TRUE
"10.1101/154930","10.1523/eneuro.0404-17.2017",TRUE,TRUE
"10.1101/096289","10.1038/nature24487",TRUE,FALSE
"10.1101/096578","10.1038/s41598-017-00804-6",TRUE,TRUE
"10.1101/096594","10.1038/nn.4598",TRUE,FALSE
"10.1101/096909","10.7554/elife.22631",TRUE,TRUE
"10.1101/096990","10.1371/journal.pone.0175538",TRUE,TRUE
"10.1101/097063","10.1038/srep45697",TRUE,TRUE
"10.1101/097170","10.1038/s41593-017-0003-2",FALSE,FALSE
"10.1101/097188","10.7554/elife.22757.001",TRUE,FALSE
"10.1101/097295","10.1038/s41598-017-08995-8",TRUE,TRUE
"10.1101/097360","10.1039/c7sc04318j",TRUE,TRUE
"10.1101/097493","10.7554/elife.22564",TRUE,TRUE
"10.1101/097592","10.1371/journal.pone.0175979",TRUE,TRUE
"10.1101/097659","10.7554/elife.26886",TRUE,TRUE
"10.1101/097667","10.7717/peerj.3365",TRUE,TRUE
"10.1101/097741","10.1038/s41467-017-01833-5",TRUE,TRUE
"10.1101/097790","10.1038/s41598-017-03510-5",TRUE,TRUE
"10.1101/097824","10.1523/jneurosci.1373-17.2017",TRUE,FALSE
"10.1101/097915","10.1038/s41598-017-07897-z",TRUE,TRUE
"10.1101/097923","10.1038/s41593-017-0014-z",TRUE,FALSE
"10.1101/098103","10.1038/s41598-017-02201-5",TRUE,TRUE
"10.1101/098129","10.1038/ncomms14356",TRUE,TRUE
"10.1101/098210","10.1523/eneuro.0267-17.2017",TRUE,TRUE
"10.1101/098277","10.1038/s41598-017-05051-3",TRUE,TRUE
"10.1101/098400","10.1038/s41598-017-02652-w",TRUE,TRUE
"10.1101/098459","10.1038/s41598-017-04452-8",TRUE,TRUE
"10.1101/098590","10.1038/s41467-017-01834-4",TRUE,TRUE
"10.1101/098863","10.1371/journal.pone.0175089",TRUE,TRUE
"10.1101/098905","10.1038/s41598-017-17198-0",TRUE,TRUE
"10.1101/098913","10.1038/nprot.2017.039",TRUE,FALSE
"10.1101/099051","10.7554/elife.26232",TRUE,TRUE
"10.1101/099184","10.7554/elife.20557.001",TRUE,FALSE
"10.1101/099226","10.1016/j.cub.2017.06.033",FALSE,FALSE
"10.1101/099515","10.7554/elife.29809",TRUE,TRUE
"10.1101/135343","10.7554/elife.29809",TRUE,TRUE
"10.1101/099663","10.1371/journal.pone.0175882",TRUE,TRUE
"10.1101/099671","10.1371/journal.pbio.2002623",TRUE,TRUE
"10.1101/099747","10.1038/s41467-017-02161-4",TRUE,TRUE
"10.1101/099796","10.1038/s41598-017-14358-0",TRUE,TRUE
"10.1101/100065","10.1038/s41598-017-03521-2",TRUE,TRUE
"10.1101/100149","10.1038/s41467-017-01490-8",TRUE,TRUE
"10.1101/100305","10.1038/s41467-017-00813-z",TRUE,TRUE
"10.1101/100453","10.1038/s41598-017-09573-8",TRUE,TRUE
"10.1101/100479","10.7554/elife.25606",TRUE,TRUE
"10.1101/124867","10.7554/elife.25606",TRUE,TRUE
"10.1101/100537","10.1016/j.cub.2017.05.011",TRUE,FALSE
"10.1101/100719","10.1038/nature22378",FALSE,FALSE
"10.1101/101170","10.1038/s41598-017-06806-8",TRUE,TRUE
"10.1101/101220","10.1038/s41467-017-02445-9",TRUE,TRUE
"10.1101/101436","10.1016/j.cub.2017.09.041",TRUE,FALSE
"10.1101/101535","10.1098/rsos.170720",TRUE,TRUE
"10.1101/101550","10.1371/journal.pone.0171340",TRUE,TRUE
"10.1101/101568","10.1038/s41598-017-00073-3",TRUE,TRUE
"10.1101/101576","10.1038/ncomms16085",TRUE,TRUE
"10.1101/101584","10.1111/ejn.13578",FALSE,FALSE
"10.1101/101782","10.1038/s41467-017-01189-w",TRUE,TRUE
"10.1101/101865","10.1038/s41598-017-06003-7",TRUE,TRUE
"10.1101/101881","10.1038/s41467-017-00948-z",TRUE,TRUE
"10.1101/101907","10.1038/s41598-017-06809-5",TRUE,TRUE
"10.1101/101964","10.7554/elife.25782",TRUE,TRUE
"10.1101/101972","10.7554/elife.28721",TRUE,TRUE
"10.1101/102145","10.1038/s41598-017-18225-w",TRUE,TRUE
"10.1101/102319","10.7554/elife.26652",TRUE,TRUE
"10.1101/102384","10.4103/ijmr.ijmr_1877_15",TRUE,TRUE
"10.1101/102673","10.1523/jneurosci.3670-16.2017",TRUE,FALSE
"10.1101/102723","10.1242/bio.029090",TRUE,TRUE
"10.1101/102897","10.1523/jneurosci.0056-17.2017",TRUE,FALSE
"10.1101/103127","10.1371/journal.pone.0188175",TRUE,TRUE
"10.1101/103150","10.1038/s41598-017-03982-5",TRUE,TRUE
"10.1101/103424","10.1038/s41598-017-01699-z",TRUE,TRUE
"10.1101/103432","10.1038/s41598-017-17528-2",TRUE,TRUE
"10.1101/103457","10.1038/s41598-017-01520-x",TRUE,TRUE
"10.1101/103481","10.1016/j.celrep.2017.09.065",TRUE,TRUE
"10.1101/103556","10.1038/srep46428",TRUE,TRUE
"10.1101/103564","10.1098/rsos.170429",TRUE,TRUE
"10.1101/103572","10.1016/j.cub.2017.06.021",TRUE,FALSE
"10.1101/103671","10.1371/journal.pone.0172255",TRUE,TRUE
"10.1101/103820","10.1371/journal.pone.0184095",TRUE,TRUE
"10.1101/104083","10.1126/sciadv.1701099",TRUE,TRUE
"10.1101/104414","10.1016/j.jneumeth.2017.06.011",FALSE,FALSE
"10.1101/104430","10.1038/s41598-017-06291-z",TRUE,TRUE
"10.1101/104562","10.7554/elife.29044",TRUE,TRUE
"10.1101/104620","10.1038/s41598-017-07879-1",TRUE,TRUE
"10.1101/104687","10.1038/s41598-017-12967-3",TRUE,TRUE
"10.1101/143172","10.1038/s41598-017-12967-3",TRUE,TRUE
"10.1101/104711","10.1371/journal.pone.0182974",TRUE,TRUE
"10.1101/104729","10.1038/s41598-017-06210-2",TRUE,TRUE
"10.1101/104752","10.1038/s41598-017-16340-2",TRUE,TRUE
"10.1101/104778","10.1038/s41598-017-03348-x",TRUE,TRUE
"10.1101/104802","10.1523/jneurosci.1333-17.2017",TRUE,FALSE
"10.1101/104935","10.1038/s41598-017-15631-y",TRUE,TRUE
"10.1101/105023","10.1038/s41598-017-04344-x",TRUE,TRUE
"10.1101/105049","10.1021/acscentsci.7b00041",TRUE,TRUE
"10.1101/105288","10.1038/s41467-017-00100-x",TRUE,TRUE
"10.1101/105296","10.1038/s41598-017-17620-7",TRUE,TRUE
"10.1101/155622","10.1038/s41598-017-17620-7",TRUE,TRUE
"10.1101/105395","10.1371/journal.pone.0177030",TRUE,TRUE
"10.1101/105403","10.1523/jneurosci.0291-17.2017",TRUE,FALSE
"10.1101/105569","10.7554/elife.28909",TRUE,TRUE
"10.1101/105742","10.1371/journal.pone.0187106",TRUE,TRUE
"10.1101/105882","10.1038/srep45483",TRUE,TRUE
"10.1101/105940","10.1371/journal.pone.0184736",TRUE,TRUE
"10.1101/106005","10.1038/ncomms16091",TRUE,TRUE
"10.1101/106039","10.1371/journal.pone.0181131",TRUE,TRUE
"10.1101/106237","10.1136/bmj.j3751",TRUE,FALSE
"10.1101/106468","10.1038/s41467-017-00346-5",TRUE,TRUE
"10.1101/106567","10.7554/elife.21105.001",TRUE,FALSE
"10.1101/106625","10.1371/journal.pone.0183650",TRUE,TRUE
"10.1101/106815","10.1038/s41598-017-12393-5",TRUE,TRUE
"10.1101/106930","10.7554/elife.23905",TRUE,TRUE
