"PREPRINT_DOI","ARTICLE_DOI","HAS_ALTMETRIC","ALT_SCORE","ALT_TWEETS","ALT_FEEDS","ALT_MSM","ALT_POLICIES","ALT_WIKIPEDIA","ALT_MENDELEY"
"10.1101/023465","10.1186/s12859-015-0721-y",TRUE,0.25,1,0,0,0,0,25
"10.1101/059899","10.7554/elife.19944",TRUE,3.85,5,0,0,0,0,23
"10.1101/051730","10.1016/j.celrep.2016.11.075",TRUE,5.6,12,0,0,0,0,66
"10.1101/067397","10.1088/1751-8113/50/1/015002",FALSE,0,0,0,0,0,0,0
"10.1101/024802","10.7717/peerj.2823",TRUE,29.2,53,0,0,0,0,121
"10.1101/043653","10.1371/journal.pgen.1006423",TRUE,19.85,21,0,1,0,0,121
"10.1101/009829","10.1111/mec.13214",TRUE,10.322,4,1,0,0,0,32
"10.1101/007823","10.1038/ncomms8438",TRUE,79.5,53,0,7,0,0,173
"10.1101/067751","10.1016/j.bpj.2016.08.002",TRUE,1.5,3,0,0,0,0,18
"10.1101/137778","10.7554/elife.28626",TRUE,6.3,9,0,0,0,0,20
"10.1101/115600","10.1176/appi.ajp.2017.17030283",TRUE,43.5,66,1,0,0,1,178
"10.1101/007310","10.7554/elife.03703",TRUE,20.3,28,0,0,0,0,493
"10.1101/026450","10.1016/j.ajhg.2016.03.029",TRUE,21.68,27,1,0,0,0,58
"10.1101/114967","10.1038/s41588-017-0010-y",TRUE,191.64,203,3,9,0,0,130
"10.1101/154781","10.3389/fmicb.2017.02321",TRUE,18.33,19,1,0,0,0,33
"10.1101/126672","10.1074/jbc.m117.817908",TRUE,13.25,24,0,0,0,0,9
"10.1101/155192","10.1186/s13099-017-0213-x",TRUE,1.25,3,0,0,0,0,22
"10.1101/149179","10.1111/mec.14236",TRUE,6.35,14,0,0,0,0,55
"10.1101/021436","10.1186/s12859-017-1836-0",TRUE,2,4,0,0,0,0,17
"10.1101/047795","10.1186/s13059-016-0936-x",TRUE,21.526,14,2,0,0,1,175
"10.1101/027979","10.1016/j.currproblcancer.2015.10.004",TRUE,2.35,4,0,0,0,0,27
"10.1101/042002","10.1016/j.neuron.2016.03.011",TRUE,55.386,21,2,4,0,0,166
"10.1101/023440","10.1038/ng.3446",TRUE,11.2,22,0,0,0,0,123
"10.1101/017731","10.1016/j.ajhg.2015.12.021",TRUE,10.2,17,0,0,0,0,46
"10.1101/093708","10.1128/mbio.00254-17",TRUE,13.1,25,0,0,0,0,51
"10.1101/064667","10.1093/nar/gkx198",TRUE,3.1,5,0,0,0,0,34
"10.1101/090316","10.1016/j.jtbi.2017.07.002",TRUE,2.5,5,0,0,0,0,12
"10.1101/090514","10.1534/genetics.116.198820",TRUE,1.75,3,0,0,0,0,11
"10.1101/094920","10.1371/journal.pone.0177635",TRUE,0.75,2,0,0,0,0,15
"10.1101/113357","10.1371/journal.pone.0178608",TRUE,10.25,4,0,1,0,0,10
"10.1101/021592","10.1038/nmeth.4197",TRUE,199.004,197,4,10,0,0,1097
"10.1101/074757","10.1371/journal.ppat.1006093",TRUE,5.95,12,0,0,0,0,34
"10.1101/058826","10.1002/humu.23147",TRUE,3.35,7,0,0,0,0,34
"10.1101/031484","10.1093/bioinformatics/btw097",TRUE,8.15,18,0,0,0,0,20
"10.1101/164756","10.7554/elife.30560",TRUE,8.7,18,0,0,0,0,36
"10.1101/126755","10.7554/elife.27469",TRUE,45.75,30,0,4,0,0,28
"10.1101/012823","10.1214/15-aoas871",FALSE,0,0,0,0,0,0,0
"10.1101/010728","10.1073/pnas.1608278113",TRUE,4.25,10,0,0,0,0,99
"10.1101/003368","10.1098/rsif.2013.1052",TRUE,59.66,2,2,6,0,0,15
"10.1101/179085","10.1371/journal.pcbi.1005870",TRUE,5.55,10,0,0,0,0,26
"10.1101/177444","10.15252/embj.201798004",TRUE,35.85,70,0,0,0,0,217
"10.1101/136408","10.7717/peerj.4013",TRUE,12.35,20,0,0,0,0,18
"10.1101/116632","10.1038/s41467-017-01043-z",TRUE,505.588,116,10,47,0,0,118
"10.1101/136440","10.1039/c7md00381a",TRUE,1.25,2,0,0,0,0,128
"10.1101/089201","10.1038/s41467-017-00593-6",TRUE,0.75,2,0,0,0,0,21
"10.1101/043166","10.1016/j.ajhg.2016.02.025",TRUE,8.35,18,0,0,0,0,102
"10.1101/069518","10.1093/sysbio/syw115",TRUE,8.7,15,0,0,0,0,85
"10.1101/095257","10.7717/peerj.3509",TRUE,6.7,15,0,0,0,0,27
"10.1101/080804","10.1098/rspb.2017.0914",TRUE,63.05,31,0,6,0,0,35
"10.1101/101584","10.1111/ejn.13597",TRUE,13.25,25,0,0,0,0,32
"10.1101/078097","10.1523/jneurosci.3525-16.2017",TRUE,23.28,29,1,0,0,0,94
"10.1101/090498","10.1098/rspb.2016.2672",TRUE,1.25,5,0,0,0,0,12
"10.1101/104489","10.1111/evo.13223",TRUE,2.25,4,0,0,0,0,39
"10.1101/071498","10.1371/journal.pntd.0005470",TRUE,7.25,11,0,0,0,0,24
"10.1101/067173","10.1371/journal.pbio.2000633",TRUE,109.952,48,2,10,0,0,128
"10.1101/054197","10.1101/gr.210336.116",TRUE,2,3,0,0,0,0,32
"10.1101/073668","10.1371/journal.pone.0171974",TRUE,0.25,1,0,0,0,0,9
"10.1101/203638","10.7554/elife.32436",TRUE,16,3,1,1,0,0,23
"10.1101/197210","10.1128/jvi.01775-17",TRUE,4.85,12,0,0,0,0,19
"10.1101/211961","10.1038/s41598-017-17072-z",TRUE,0.25,1,0,0,0,0,82
"10.1101/138545","10.1111/mec.14393",TRUE,23.7,45,0,0,0,0,58
"10.1101/137547","10.1101/gr.224964.117",TRUE,29.35,53,0,0,0,0,138
"10.1101/180869","10.1126/science.aan0092",TRUE,162.184,121,1,12,0,0,130
"10.1101/083873","10.1038/mi.2017.17",TRUE,6.1,11,0,0,0,0,20
"10.1101/148403","10.1038/ng.3964",TRUE,75.03,113,1,1,0,0,150
"10.1101/107276","10.1093/bioinformatics/btx324",TRUE,17.7,28,0,0,0,1,65
"10.1101/131367","10.1038/s41598-017-11817-6",TRUE,25.75,50,0,0,0,0,173
"10.1101/049635","10.1093/ije/dyx041",TRUE,8.35,15,0,0,0,0,29
"10.1101/028902","10.1093/molbev/msv211",TRUE,26.298,24,1,0,0,1,130
"10.1101/025981","10.1111/imb.12234",TRUE,0.25,1,0,0,0,0,14
"10.1101/013474","10.1371/journal.pgen.1005703",TRUE,56.21,67,2,1,0,0,315
"10.1101/106237","10.1136/bmj.j3542",TRUE,365.13,212,2,29,0,0,108
"10.1101/139998","10.1016/j.celrep.2017.08.039",TRUE,37.1,26,0,3,0,0,44
"10.1101/058164","10.1038/nmeth.4324",TRUE,121.554,202,2,0,0,1,777
"10.1101/039685","10.1093/bioinformatics/btx183",TRUE,1.5,5,0,0,0,0,41
"10.1101/108514","10.1016/j.jneumeth.2017.07.031",TRUE,0.25,1,0,0,0,0,202
"10.1101/147678","10.1007/s11538-017-0311-4",TRUE,0.25,1,0,0,0,0,7
"10.1101/142596","10.1007/s11032-017-0700-2",TRUE,7.1,12,0,0,0,0,42
"10.1101/125815","10.1364/oe.25.013668",TRUE,2.25,5,0,0,0,0,27
"10.1101/105718","10.1534/g3.117.040824",TRUE,11.68,7,1,0,0,0,73
"10.1101/047209","10.1016/j.jhevol.2017.03.004",TRUE,75.35,119,1,0,0,0,86
"10.1101/098400","10.1038/s41598-017-02060-0",TRUE,1.25,2,0,0,0,0,5
"10.1101/084376","10.1111/mec.14140",TRUE,11.2,25,0,0,0,0,73
"10.1101/024877","10.3389/fgene.2015.00326",TRUE,115.164,35,3,8,0,0,43
"10.1101/011288","10.1371/journal.pone.0121248",TRUE,0.5,2,0,0,0,0,18
"10.1101/022566","10.1371/journal.pcbi.1004440",TRUE,13,9,0,1,0,0,43
"10.1101/062208","10.1242/dev.139261",TRUE,15.634,15,1,0,0,0,49
"10.1101/054866","10.1002/ece3.2370",TRUE,0.25,1,0,0,0,0,18
"10.1101/034900","10.1039/c5cp07845h",TRUE,2.25,5,0,0,0,0,25
"10.1101/044503","10.1167/iovs.16-19541",TRUE,0.25,1,0,0,0,0,11
"10.1101/041905","10.1371/journal.pntd.0004695",TRUE,105.008,20,1,11,0,1,219
"10.1101/158303","10.1371/journal.pgen.1007117",TRUE,33.75,67,0,0,0,0,59
"10.1101/132399","10.1534/g3.117.300280",TRUE,8.85,16,0,0,0,0,16
"10.1101/147264","10.1016/j.cell.2017.10.043",TRUE,84.25,160,0,0,0,0,166
"10.1101/200410","10.1186/s12915-017-0444-9",TRUE,3.25,7,0,0,0,0,61
"10.1101/126581","10.1371/journal.pone.0187976",TRUE,4.95,10,0,0,0,0,22
"10.1101/102491","10.1371/journal.pcbi.1005719",TRUE,8.05,9,0,0,1,0,24
"10.1101/130245","10.1038/s41598-017-12214-9",TRUE,0.75,2,0,0,0,0,30
"10.1101/145094","10.1534/genetics.117.300134",TRUE,6.65,11,0,0,0,0,21
"10.1101/037085","10.3389/fnins.2016.00106",TRUE,8.3,14,0,0,0,0,82
"10.1101/027961","10.1534/g3.115.023200",TRUE,5.08,0,1,0,0,0,38
"10.1101/028001","10.1093/humrep/dev318",TRUE,5.65,7,0,0,0,0,69
"10.1101/154229","10.1073/pnas.1709035114",TRUE,132.664,62,6,7,0,1,147
"10.1101/095588","10.1523/jneurosci.0260-17.2017",TRUE,21.7,12,0,2,0,0,148
"10.1101/025361","10.1111/nph.14033",TRUE,19.65,36,0,0,0,0,65
"10.1101/066084","10.1038/s41598-017-05335-8",TRUE,4.7,9,0,0,0,0,24
"10.1101/092957","10.1002/hipo.22760",TRUE,15.634,16,1,0,0,0,35
"10.1101/109850","10.1016/j.jneumeth.2017.06.017",TRUE,0.25,1,0,0,0,0,44
"10.1101/110718","10.3389/feart.2017.00047",TRUE,3.75,5,0,0,0,0,13
"10.1101/085365","10.1038/srep45125",TRUE,98.08,22,3,9,0,0,34
"10.1101/072751","10.1159/000468506",TRUE,27.1,26,0,1,0,1,31
"10.1101/038430","10.18632/aging.100930",TRUE,78.888,24,2,7,0,0,119
"10.1101/069120","10.1186/s13229-017-0119-y",TRUE,2,3,0,0,0,0,37
"10.1101/013805","10.1371/journal.pone.0145857",TRUE,2,3,0,0,0,0,10
"10.1101/023226","10.1016/j.jtbi.2015.12.022",FALSE,0,0,0,0,0,0,0
"10.1101/014209","10.1038/srep12524",TRUE,1.85,4,0,0,0,0,111
"10.1101/076919","10.1371/journal.pone.0170445",TRUE,10.25,18,0,0,0,0,62
"10.1101/063271","10.1128/aem.02736-16",TRUE,0.75,3,0,0,0,0,34
"10.1101/017590","10.1016/j.molp.2016.04.016",TRUE,13.822,6,1,0,0,0,73
"10.1101/065722","10.7554/elife.20041",TRUE,13.7,26,0,0,0,0,121
"10.1101/041079","10.1111/cmi.12683",TRUE,3.75,6,0,0,0,0,22
"10.1101/083758","10.1186/s13068-016-0657-0",TRUE,10.25,2,0,1,0,0,29
"10.1101/198978","10.1016/j.molcel.2017.11.008",TRUE,7,12,0,0,0,0,46
"10.1101/122416","10.1093/cid/cix805",TRUE,16.05,11,0,1,0,0,8
"10.1101/038869","10.1186/s12866-016-0818-0",TRUE,3.35,8,0,0,0,0,27
"10.1101/006890","10.1098/rspb.2014.0296",TRUE,8.25,17,0,0,0,0,108
"10.1101/004853","10.1371/journal.pgen.1004402",TRUE,70.084,50,3,2,0,0,134
"10.1101/178038","10.1038/s41598-017-18014-5",TRUE,10.15,19,0,0,0,0,30
"10.1101/135855","10.1016/j.neuron.2017.11.039",TRUE,188.012,115,3,14,0,0,203
"10.1101/208504","10.1038/s41598-017-16995-x",TRUE,4.55,7,0,0,0,0,16
"10.1101/155010","10.1016/j.immuni.2017.10.006",TRUE,47.1,86,0,0,0,0,180
"10.1101/114322","10.1088/1478-3975/aa7f36",TRUE,2.5,7,0,0,0,0,22
"10.1101/119420","10.1186/s12862-017-1020-1",TRUE,2.5,7,0,0,0,0,70
"10.1101/068320","10.1038/s41598-017-06866-w",TRUE,11.75,21,0,0,0,0,62
"10.1101/045351","10.1534/genetics.116.196428",TRUE,16.33,7,2,0,0,0,26
"10.1101/144204","10.1016/j.bbrc.2017.05.168",TRUE,0.75,2,0,0,0,0,8
"10.1101/095646","10.1073/pnas.1620631114",TRUE,2,5,0,0,0,0,47
"10.1101/090720","10.1002/humu.23203",TRUE,7.5,1,1,0,0,0,28
"10.1101/122671","10.1038/s41598-017-01281-7",TRUE,16.5,1,0,2,0,0,21
"10.1101/086066","10.1016/j.neulet.2017.02.064",TRUE,7.35,14,0,0,0,0,6
"10.1101/058032","10.1371/journal.pone.0171793",TRUE,17.9,35,0,0,0,0,53
"10.1101/033647","10.1086/689819",TRUE,12.75,26,0,0,0,0,134
"10.1101/051151","10.3767/003158516x692149",TRUE,12.75,8,0,1,0,0,44
"10.1101/063115","10.1038/nmicrobiol.2016.240",TRUE,21.9,41,0,0,0,0,42
"10.1101/042309","10.1093/gbe/evw192",TRUE,5,12,0,0,0,0,29
"10.1101/079913","10.1007/s10549-016-4035-1",TRUE,12,6,0,1,0,0,91
"10.1101/053967","10.1038/ncomms12838",TRUE,262.662,21,4,28,0,0,44
"10.1101/081323","10.1093/gigascience/gix107",TRUE,34.78,55,1,0,0,0,59
"10.1101/104083","10.1126/sciadv.1700957",TRUE,23.35,43,0,0,0,0,55
"10.1101/182386","10.1093/jxb/erx405",TRUE,23.9,19,0,1,0,0,26
"10.1101/025189","10.1093/jee/tov301",TRUE,0.5,2,0,0,0,0,22
"10.1101/042390","10.1534/genetics.116.188912",TRUE,4.85,9,0,0,0,0,28
"10.1101/026468","10.1038/sdata.2016.25",TRUE,61.45,74,2,1,0,0,331
"10.1101/054742","10.1126/science.aaf5573",TRUE,435.282,234,10,28,1,1,1587
"10.1101/149823","10.1016/j.chembiol.2017.11.001",TRUE,5.95,11,0,0,0,0,26
"10.1101/140814","10.3389/fmicb.2017.02097",TRUE,4.35,10,0,0,0,0,14
"10.1101/106377","10.1136/jnnp-2016-314728",TRUE,6,12,0,0,0,0,81
"10.1101/029033","10.1534/g3.116.027946",TRUE,20.88,20,1,0,0,0,36
"10.1101/024307","10.1016/j.devcel.2016.01.010",TRUE,44.7,39,0,2,0,0,66
"10.1101/086637","10.1371/journal.pcbi.1005667",TRUE,4.6,11,0,0,0,0,22
"10.1101/143578","10.1111/1462-2920.13809",TRUE,6.7,13,0,0,0,0,67
"10.1101/069500","10.1093/bioinformatics/btx077",FALSE,0,0,0,0,0,0,0
"10.1101/071464","10.1021/acssynbio.5b00299",TRUE,4.1,7,0,0,0,0,111
"10.1101/089565","10.1016/j.neuroimage.2017.04.002",TRUE,3.25,5,0,0,0,0,30
"10.1101/082982","10.1088/1478-3975/aa5a61",FALSE,0,0,0,0,0,0,0
"10.1101/086553","10.1038/srep44206",TRUE,10.2,17,0,0,0,0,29
"10.1101/043257","10.1186/s12920-017-0245-6",TRUE,56.032,84,2,0,0,0,83
"10.1101/029926","10.1093/bioinformatics/btw651",TRUE,14.68,12,1,0,0,0,198
"10.1101/081604","10.1016/j.neuroimage.2016.12.040",TRUE,4.2,7,0,0,0,0,58
"10.1101/051771","10.1038/ncomms13629",TRUE,197.088,179,3,10,0,0,193
"10.1101/034777","10.1186/s12859-016-1355-4",TRUE,0.5,1,0,0,0,0,29
"10.1101/058388","10.1016/j.ajhg.2016.09.002",TRUE,15.55,28,0,0,0,0,13
"10.1101/013078","10.1371/journal.pone.0125337",TRUE,8.45,15,0,0,0,0,76
"10.1101/034918","10.1371/journal.pone.0161934",TRUE,3.5,10,0,0,0,0,28
"10.1101/052308","10.1038/ng.3679",TRUE,25.65,33,0,1,0,0,311
"10.1101/196774","10.1128/aem.02224-17",TRUE,2.75,9,0,0,0,0,25
"10.1101/151977","10.1038/nmeth.4514",TRUE,88.75,131,0,2,0,0,173
"10.1101/108639","10.1523/jneurosci.1724-17.2017",TRUE,26,49,0,0,0,0,63
"10.1101/059386","10.1371/journal.pone.0187373",TRUE,0.75,2,0,0,0,0,16
"10.1101/156539","10.1534/g3.117.300264",TRUE,0.25,1,0,0,0,0,31
"10.1101/164236","10.3390/e19100540",FALSE,0,0,0,0,0,0,0
"10.1101/177816","10.1073/pnas.1714624114",TRUE,37.558,29,2,0,0,1,44
"10.1101/030809","10.1007/s11192-016-1952-z",FALSE,0,0,0,0,0,0,0
"10.1101/090860","10.1093/gbe/evx136",TRUE,91.002,63,2,5,0,1,70
"10.1101/092767","10.1016/j.celrep.2017.08.010",TRUE,95.53,42,1,9,0,0,128
"10.1101/031435","10.12688/f1000research.11355.1",TRUE,13.346,3,2,0,0,0,2
"10.1101/060145","10.1136/bmjopen-2016-014920",TRUE,115.3,176,1,0,0,0,71
"10.1101/121780","10.7554/elife.26969",TRUE,185.28,29,1,21,0,0,61
"10.1101/111765","10.1038/s41598-017-03416-2",TRUE,7.2,10,0,0,0,0,29
"10.1101/086538","10.1371/journal.pbio.1002602",TRUE,13.634,14,1,0,0,0,36
"10.1101/079178","10.1371/journal.pone.0175230",TRUE,0.5,2,0,0,0,0,32
"10.1101/050534","10.1371/journal.pcbi.1005380",TRUE,97.074,86,4,3,0,0,80
"10.1101/019372","10.1186/s12864-016-2366-2",TRUE,6.5,13,0,0,0,0,110
"10.1101/012112","10.1038/srep10940",TRUE,8.846,5,1,0,0,0,50
"10.1101/014050","10.1016/j.ajhg.2015.11.005",TRUE,44.6,17,0,4,0,1,71
"10.1101/041483","10.1093/eurheartj/ehw450",TRUE,298.3,139,0,30,0,0,147
"10.1101/015156","10.1186/s12864-016-3444-1",TRUE,24.23,35,1,0,0,0,40
"10.1101/071332","10.1038/nsmb.3337",TRUE,6,5,0,0,0,1,38
"10.1101/039529","10.1038/ncomms12817",TRUE,32.35,64,0,0,0,0,100
"10.1101/160119","10.1001/jamapsychiatry.2017.3485",TRUE,180.6,281,0,0,0,0,63
"10.1101/000760","10.1111/cobi.12308",TRUE,26.95,30,2,0,0,0,133
"10.1101/031716","10.1038/srep27555",TRUE,3,8,0,0,0,0,34
"10.1101/154609","10.12688/wellcomeopenres.12600.1",TRUE,18.95,34,0,0,0,0,22
"10.1101/165282","10.1007/s00442-017-4020-3",TRUE,7.7,14,0,0,0,0,39
"10.1101/102236","10.1242/jcs.203703",TRUE,2.85,5,0,0,0,0,34
"10.1101/065136","10.1038/s41598-017-13464-3",TRUE,0.5,2,0,0,0,0,60
"10.1101/087718","10.1038/ejhg.2017.108",TRUE,11,21,0,0,0,0,43
"10.1101/111260","10.1016/j.celrep.2017.09.002",TRUE,38.33,19,1,3,0,0,110
"10.1101/134825","10.1186/s13148-017-0391-x",TRUE,4.25,8,0,0,0,0,29
"10.1101/110841","10.7554/elife.26258",TRUE,9.1,20,0,0,0,0,68
"10.1101/082271","10.1086/692437",TRUE,43.38,38,1,1,0,1,37
"10.1101/109793","10.1007/s12041-017-0787-6",TRUE,2.85,4,0,0,0,0,86
"10.1101/146779","10.1016/j.jneumeth.2017.07.002",TRUE,0.25,1,0,0,0,0,58
"10.1101/104604","10.1111/mec.14195",TRUE,44.96,62,2,0,0,0,106
"10.1101/098327","10.1186/s12859-017-1680-2",TRUE,0.75,3,0,0,0,0,8
"10.1101/072439","10.1371/journal.pone.0175744",TRUE,6.45,16,0,0,0,0,51
"10.1101/034991","10.1038/nmicrobiol.2016.212",TRUE,14.2,26,0,0,0,0,29
"10.1101/008235","10.1371/journal.pgen.1005404",TRUE,11.55,23,0,0,0,0,68
"10.1101/022830","10.1101/gad.265561.115",TRUE,2.1,4,0,0,0,0,60
"10.1101/079491","10.1016/j.jtbi.2017.02.010",FALSE,0,0,0,0,0,0,0
"10.1101/050393","10.1038/srep42330",TRUE,1,1,0,0,0,0,36
"10.1101/073106","10.1371/journal.ppat.1006006",TRUE,77.29,25,4,6,0,0,93
"10.1101/059832","10.1186/s12915-016-0309-7",TRUE,50.09,56,3,0,0,0,118
"10.1101/023937","10.1016/j.ympev.2016.08.024",TRUE,12.95,25,0,0,0,0,20
"10.1101/002295","10.1371/journal.pcbi.1003696",TRUE,1.5,4,0,0,0,0,89
"10.1101/021303","10.1093/sysbio/syv121",TRUE,20.5,39,0,0,0,0,79
"10.1101/029645","10.1371/journal.pone.0151740",TRUE,13.4,24,0,0,0,0,18
"10.1101/038281","10.7554/elife.14864",TRUE,35.574,34,1,1,0,1,188
"10.1101/014175","10.1016/j.jmb.2014.06.002",TRUE,0.25,1,0,0,0,0,33
"10.1101/149203","10.1038/s41477-017-0066-9",TRUE,142.9,229,0,1,0,0,60
"10.1101/114686","10.1038/s41598-017-16879-0",TRUE,6.5,15,0,0,0,0,34
"10.1101/103432","10.1038/s41598-017-17766-4",TRUE,29.25,21,0,2,0,0,45
"10.1101/091330","10.1038/s41467-017-00868-y",TRUE,91.97,40,1,9,0,0,71
"10.1101/149005","10.1371/journal.pgen.1007039",TRUE,101.55,52,0,8,2,0,170
"10.1101/119735","10.1093/gbe/evx146",TRUE,5.85,12,0,0,0,0,15
"10.1101/176743","10.1128/genomea.01057-17",TRUE,1,2,0,0,0,0,10
"10.1101/184994","10.1186/s13072-017-0159-8",TRUE,8.7,19,0,0,0,0,27
"10.1101/178269","10.1038/ng.3963",TRUE,94.4,186,0,0,0,0,438
"10.1101/123042","10.1091/mbc.e17-03-0209",TRUE,30.64,18,2,2,0,0,188
"10.1101/062620","10.1101/gr.212373.116",TRUE,15.32,12,1,0,0,0,57
"10.1101/120469","10.1534/genetics.117.300189",TRUE,23.2,46,0,0,0,0,37
"10.1101/096222","10.1093/bioinformatics/btx337",TRUE,16.646,19,1,0,0,0,106
"10.1101/024778","10.1128/mbio.00550-16",TRUE,60.65,25,1,5,0,0,50
"10.1101/031898","10.1093/molbev/msv272",TRUE,16.95,15,0,1,0,0,35
"10.1101/059519","10.1002/acn3.369",TRUE,9.25,1,0,1,0,0,52
"10.1101/031633","10.1111/2041-210x.12820",TRUE,0.75,3,0,0,0,0,47
"10.1101/077065","10.1371/journal.pone.0180170",TRUE,1,2,0,0,0,0,22
"10.1101/089433","10.1534/genetics.116.198549",TRUE,1.5,3,0,0,0,0,36
"10.1101/098459","10.1038/s41598-017-03732-7",TRUE,8.6,14,0,0,0,0,15
"10.1101/062372","10.1534/genetics.116.196386",TRUE,1,2,0,0,0,0,26
"10.1101/064436","10.1093/nar/gkw1306",TRUE,30.146,6,3,1,0,0,123
"10.1101/068775","10.1186/s13059-017-1188-0",TRUE,14.8,28,0,0,0,0,252
"10.1101/082966","10.1371/journal.pcbi.1005448",TRUE,3.25,6,0,0,0,0,34
"10.1101/017806","10.1016/j.neuroimage.2015.07.031",TRUE,71.51,4,5,5,0,0,41
"10.1101/048983","10.1371/journal.pone.0168397",TRUE,24.58,21,1,1,0,0,59
"10.1101/043745","10.1002/hbm.23471",TRUE,16.8,30,0,0,0,0,146
"10.1101/016915","10.1093/nar/gkv287",TRUE,9.05,14,0,0,0,0,76
"10.1101/046201","10.1186/s12859-016-1270-8",TRUE,48.956,56,3,0,0,1,233
"10.1101/043463","10.1186/s12859-016-1176-5",TRUE,21,10,0,2,0,0,108
"10.1101/024042","10.1534/genetics.115.182626",TRUE,7.25,13,0,0,0,0,105
"10.1101/055293","10.1371/journal.pone.0157475",TRUE,1,1,0,0,0,0,8
"10.1101/001073","10.1534/genetics.114.164350",TRUE,26.25,7,3,0,0,0,840
"10.1101/123547","10.1242/jcs.212308",TRUE,7.7,14,0,0,0,0,27
"10.1101/130575","10.1038/s41467-017-01544-x",TRUE,61,67,0,3,0,0,136
"10.1101/104356","10.1242/dev.150086",TRUE,1.25,3,0,0,0,0,41
"10.1101/182972","10.1039/c7ib00146k",TRUE,0.25,1,0,0,0,0,10
"10.1101/020461","10.1038/s41598-017-14071-y",TRUE,5.6,6,0,0,0,3,46
"10.1101/031948","10.1007/s00427-016-0541-8",TRUE,7.8,13,0,0,0,0,12
"10.1101/025007","10.1111/eva.12357",TRUE,11.35,21,0,0,0,0,162
"10.1101/080077","10.1038/s41598-017-09483-9",TRUE,17.45,30,0,0,0,0,42
"10.1101/147256","10.1016/j.indcrop.2017.08.029",TRUE,10.922,2,1,0,0,0,16
"10.1101/131755","10.1371/journal.pgen.1006998",TRUE,2.25,6,0,0,0,0,20
"10.1101/158402","10.1016/j.cell.2017.07.045",TRUE,16,30,0,0,0,0,87
"10.1101/111898","10.1016/j.neuropsychologia.2017.07.024",TRUE,3.85,8,0,0,0,0,19
"10.1101/086272","10.1016/j.bpj.2017.07.009",TRUE,2.35,5,0,0,0,0,38
"10.1101/075069","10.1371/journal.pcbi.1005591",TRUE,15.1,29,0,0,0,0,34
"10.1101/103424","10.1038/s41598-017-02292-0",TRUE,6.15,9,0,0,0,0,13
"10.1101/101477","10.1016/j.bpj.2017.03.024",TRUE,24.25,48,0,0,0,0,160
"10.1101/077172","10.1111/2041-210x.12754",TRUE,35.25,44,1,0,0,0,121
"10.1101/040477","10.1093/nar/gkw1027",TRUE,69.152,22,1,7,0,0,95
"10.1101/010181","10.1016/j.baae.2015.07.004",TRUE,13.2,11,1,0,0,0,75
"10.1101/065805","10.1038/srep41544",TRUE,15.43,15,1,0,0,0,103
"10.1101/073593","10.1371/journal.pgen.1006567",TRUE,19.6,34,0,0,0,0,58
"10.1101/020610","10.1111/1755-0998.12639",TRUE,0.25,1,0,0,0,0,32
"10.1101/048421","10.1371/journal.pgen.1006489",TRUE,45.17,66,1,0,0,0,88
"10.1101/092387","10.1371/journal.pcbi.1005286",TRUE,7.55,16,0,0,0,0,13
"10.1101/014142","10.1039/c5mb00693g",TRUE,1,1,0,0,0,0,26
"10.1101/002709","10.1186/1471-2164-15-1031",TRUE,4.75,4,0,0,0,1,88
"10.1101/116186","10.1073/pnas.1713895115",TRUE,4.6,11,0,0,0,0,99
"10.1101/174722","10.1128/msphere.00393-17",TRUE,13.1,23,0,0,0,0,28
"10.1101/126656","10.1093/bioinformatics/btx668",TRUE,52.55,107,0,0,0,0,121
"10.1101/202473","10.1074/jbc.m117.816884",TRUE,0.75,3,0,0,0,0,15
"10.1101/034447","10.1534/genetics.115.186114",FALSE,0,0,0,0,0,0,0
"10.1101/001388","10.1093/molbev/msu121",TRUE,20.5,28,0,0,0,0,253
"10.1101/126789","10.1161/circgenetics.117.001837",TRUE,3.1,7,0,0,0,0,34
"10.1101/179812","10.1111/psyp.13005",TRUE,10.1,22,0,0,0,0,37
"10.1101/144543","10.1016/j.cognition.2017.12.001",TRUE,8.45,16,0,0,0,0,28
"10.1101/074096","10.1086/694822",TRUE,23.05,45,0,0,0,0,34
"10.1101/154476","10.1016/j.molcel.2017.11.017",TRUE,6.5,15,0,0,0,0,162
"10.1101/092882","10.1038/s41467-017-01628-8",TRUE,40.33,31,1,3,0,0,89
"10.1101/182899","10.1534/g3.117.300259",TRUE,1,3,0,0,0,0,52
"10.1101/119115","10.1242/jcs.204222",TRUE,0.5,2,0,0,0,0,1
"10.1101/025262","10.1515/sagmb-2016-0016",TRUE,0.25,1,0,0,0,0,34
"10.1101/037960","10.1016/j.cels.2016.01.013",TRUE,112.618,52,4,8,0,3,142
"10.1101/155234","10.1128/aem.01168-17",TRUE,9.2,19,0,0,0,0,20
"10.1101/031724","10.1093/bioinformatics/btx133",TRUE,5.2,10,0,0,0,0,20
"10.1101/087841","10.1038/ncomms16099",TRUE,63.63,94,1,0,0,1,249
"10.1101/134858","10.1016/j.bpj.2017.05.002",TRUE,3.85,9,0,0,0,0,28
"10.1101/128264","10.1016/j.bbrc.2017.05.015",TRUE,1.25,3,0,0,0,0,16
"10.1101/104299","10.18632/aging.101223",FALSE,0,0,0,0,0,0,0
"10.1101/108092","10.1128/mbio.02020-16",TRUE,52.408,65,2,0,0,0,31
