"PREPRINT_DOI","ARTICLE_DOI","AUTHOR_AGE"
"10.1101/053140","10.1111/evo.13046",12
"10.1101/127852","10.1534/g3.117.300192",12
"10.1101/036954","10.1111/mec.13645",12
"10.1101/002972","10.3389/fbioe.2016.00042",12
"10.1101/115873","10.1038/s41598-017-10199-z",12
"10.1101/008318","10.1007/s11538-014-0050-8",12
"10.1101/097360","10.1039/c7sc00247e",12
"10.1101/143016","10.1371/journal.pone.0185250",12
"10.1101/077461","10.3389/fnins.2017.00504",12
"10.1101/099275","10.1111/mpp.12544",12
"10.1101/054155","10.1101/gr.213512.116",12
"10.1101/149237","10.1038/s41598-017-15056-7",12
"10.1101/101139","10.1534/g3.117.300069",12
"10.1101/092577","10.1016/j.molcel.2016.12.023",12
"10.1101/081125","10.1016/j.neuroimage.2017.06.078",12
"10.1101/069245","10.1186/s12859-016-1402-1",12
"10.1101/018291","10.1111/nph.13754",12
"10.1101/116418","10.3897/bdj.5.e12581",12
"10.1101/043422","10.1186/s13073-017-0455-8",12
"10.1101/069617","10.1111/desc.12579",12
"10.1101/110361","10.1038/srep45604",12
"10.1101/132431","10.1242/dev.153999",12
"10.1101/075465","10.1016/j.neuroimage.2016.12.053",12
"10.1101/085035","10.3389/fncom.2017.00111",12
"10.1101/045310","10.1016/j.talanta.2016.04.047",12
"10.1101/061861","10.1038/srep38828",12
"10.1101/057786","10.1038/srep32969",12
"10.1101/039297","10.1371/journal.pcbi.1005572",12
"10.1101/011510","10.1093/bfgp/elv018",12
"10.1101/114397","10.1186/s12859-017-1963-7",12
"10.1101/087882","10.1074/jbc.m116.770099",12
"10.1101/031880","10.1371/journal.pntd.0004676",12
"10.1101/011486","10.1128/mbio.00452-15",12
"10.1101/078519","10.1042/bcj20170651",12
"10.1101/097311","10.1261/rna.060715.117",12
"10.1101/082230","10.1128/mbio.00353-17",12
"10.1101/070649","10.1093/bioinformatics/btw753",12
"10.1101/007898","10.1016/j.fsigen.2014.09.005",12
"10.1101/045914","10.1534/g3.116.029728",12
"10.1101/167718","10.7554/elife.27203",12
"10.1101/085019","10.1093/database/baw163",12
"10.1101/010355","10.1534/g3.114.016493",12
"10.1101/097923","10.1038/s41593-017-0021-0",12
"10.1101/038620","10.1038/ncomms10889",12
"10.1101/059980","10.1104/pp.17.01054",12
"10.1101/160242","10.1002/prot.25362",12
"10.1101/204800","10.1016/j.ydbio.2017.12.021",12
"10.1101/105221","10.1080/15384101.2017.1361064",12
"10.1101/148221","10.1038/s41522-017-0042-1",12
"10.1101/009795","10.1093/jhered/esv059",12
"10.1101/011080","10.1016/j.mbs.2015.04.002",12
"10.1101/111823","10.1152/jn.00158.2017",12
"10.1101/002600","10.1371/journal.pgen.1005223",12
"10.1101/014365","10.1186/s12918-015-0189-4",12
"10.1101/028068","10.1186/s13059-016-0992-2",12
"10.1101/097915","10.1038/s41598-017-08080-0",12
"10.1101/126813","10.1038/s41467-017-00165-8",12
"10.1101/020453","10.1038/ncomms10162",12
"10.1101/081984","10.1016/j.biopsych.2017.01.017",12
"10.1101/061325","10.1126/sciadv.1700362",12
"10.1101/020891","10.1016/j.cels.2015.08.013",12
"10.1101/062661","10.1038/srep40094",12
"10.1101/059550","10.1186/s12859-016-1230-3",12
"10.1101/111575","10.1098/rsos.170949",12
"10.1101/135384","10.1073/pnas.1707609114",12
"10.1101/096172","10.1371/journal.pone.0175316",12
"10.1101/042788","10.1098/rspb.2017.1562",12
"10.1101/100685","10.1093/nar/gkx691",12
"10.1101/058412","10.1111/evo.13229",12
"10.1101/068122","10.1101/gr.214270.116",12
"10.1101/043927","10.1002/cam4.953",12
"10.1101/039479","10.1128/msphere.00132-16",12
"10.1101/151282","10.3389/fmicb.2017.02618",12
"10.1101/012823","10.1214/15-aoas871",12
"10.1101/013474","10.1371/journal.pgen.1005703",12
"10.1101/110718","10.3389/feart.2017.00047",12
"10.1101/085365","10.1038/srep45125",12
"10.1101/025189","10.1093/jee/tov301",12
"10.1101/058388","10.1016/j.ajhg.2016.09.002",12
"10.1101/151977","10.1038/nmeth.4514",12
"10.1101/121780","10.7554/elife.26969",12
"10.1101/110841","10.7554/elife.26258",12
"10.1101/074096","10.1086/694822",12
"10.1101/092882","10.1038/s41467-017-01628-8",12
"10.1101/097865","10.1007/s11075-017-0314-0",12
"10.1101/082008","10.1038/nsmb.3342",12
"10.1101/050286","10.7554/elife.17219",12
"10.1101/011007","10.1111/jeb.12640",12
"10.1101/158766","10.18632/oncotarget.20098",12
"10.1101/098566","10.1186/s12864-017-3771-x",12
"10.1101/006734","10.1371/journal.pgen.1005069",12
"10.1101/070888","10.1186/s12864-016-3404-9",12
"10.1101/084954","10.1186/s12864-016-3387-6",12
"10.1101/007799","10.1038/ng.3190",12
"10.1101/048470","10.12688/f1000research.8705.1",12
"10.1101/055483","10.1038/ncomms13766",12
"10.1101/046912","10.1534/genetics.116.190041",12
"10.1101/054858","10.1074/jbc.m116.743047",12
"10.1101/049726","10.1534/g3.116.033860",12
"10.1101/041947","10.1021/acschembio.6b00358",12
"10.1101/028522","10.7554/elife.11994",12
"10.1101/080440","10.1093/nar/gkw1356",12
"10.1101/057976","10.1093/bioinformatics/btw390",12
"10.1101/056887","10.1038/nmeth.4035",12
"10.1101/023408","10.1186/s13059-015-0849-0",12
"10.1101/162974","10.1073/pnas.1712350114",12
"10.1101/089243","10.1371/journal.pone.0174126",12
"10.1101/077651","10.1038/s41598-017-18364-0",12
"10.1101/014241","10.1038/ng.3404",12
"10.1101/058685","10.7554/elife.22152.001",12
"10.1101/155929","10.1016/j.cell.2017.11.002",12
"10.1101/064766","10.1242/bio.021162",12
"10.1101/222471","10.1111/evo.13407",12
"10.1101/002469","10.1186/1471-2105-15-126",12
"10.1101/010132","10.1093/nar/gku1234",12
"10.1101/059618","10.1371/journal.pcbi.1005649",12
"10.1101/017624","10.1371/journal.pcbi.1004473",12
"10.1101/081463","10.1016/j.cels.2017.10.001",12
"10.1101/092569","10.1016/j.neuron.2017.08.012",12
"10.1101/028951","10.1016/j.jalz.2015.08.163",12
"10.1101/035345","10.1038/srep30229",12
"10.1101/135806","10.1038/s41598-017-13767-5",12
"10.1101/020735","10.1186/s12859-016-0944-6",12
"10.1101/051714","10.1167/16.11.4",12
"10.1101/079137","10.7554/elife.22144",12
"10.1101/058438","10.1534/genetics.116.197285",12
"10.1101/021998","10.7554/elife.10559",12
"10.1101/101287","10.1186/s13058-017-0873-y",12
"10.1101/035949","10.1186/s13059-016-0930-3",12
"10.1101/212373","10.1242/jcs.210203",12
"10.1101/121814","10.1371/journal.pone.0180882",12
"10.1101/077552","10.1371/journal.pone.0164518",12
"10.1101/034603","10.1111/nph.14644",12
"10.1101/117507","10.1242/bio.025502",12
"10.1101/011528","10.1002/ajmg.b.32338",12
"10.1101/086884","10.1073/pnas.1700241114",12
"10.1101/053777","10.1186/s12859-017-1478-2",12
"10.1101/176602","10.1093/jmcb/mjx058",12
"10.1101/031005","10.1371/journal.pone.0152316",12
"10.1101/005009","10.1016/j.envsoft.2015.01.010",12
"10.1101/030031","10.1016/j.scitotenv.2015.11.167",12
"10.1101/026831","10.1371/journal.pgen.1006338",12
"10.1101/113712","10.1016/j.intell.2017.04.003",12
"10.1101/049304","10.1523/jneurosci.2208-16.2017",12
"10.1101/011122","10.1371/journal.pone.0117949",12
"10.1101/121749","10.7554/elife.27167",12
"10.1101/053868","10.1093/bioinformatics/btw695",12
"10.1101/074344","10.1101/gr.207704.116",12
"10.1101/022897","10.1371/journal.pone.0147229",12
"10.1101/108100","10.1038/s41598-017-07910-5",12
"10.1101/004994","10.1371/journal.pone.0117138",12
"10.1101/039263","10.1186/s13059-016-1116-8",12
"10.1101/042416","10.1038/srep31693",12
"10.1101/020396","10.1371/journal.pone.0142819",12
"10.1101/098533","10.1111/jeb.13111",12
"10.1101/095471","10.1128/mbio.01017-17",12
"10.1101/097691","10.1016/j.neuroimage.2017.11.015",12
"10.1101/115477","10.1371/journal.pcbi.1005608",12
"10.1101/007633","10.1186/s13073-015-0152-4",12
"10.1101/147231","10.1002/pro.3353",12
"10.1101/119032","10.1098/rspb.2017.0631",12
"10.1101/076422","10.1371/journal.pntd.0005274",12
"10.1101/026559","10.1371/journal.pcbi.1004972",12
"10.1101/034108","10.1093/bioinformatics/btw137",12
"10.1101/031815","10.1093/bioinformatics/btw327",12
"10.1101/010710","10.1186/s12864-015-1264-3",12
"10.1101/025668","10.1016/j.myc.2016.02.001",12
"10.1101/005751","10.1016/j.molp.2015.01.016",12
"10.1101/029736","10.1093/bioinformatics/btv627",12
"10.1101/061291","10.1016/j.nicl.2016.08.017",12
"10.1101/005447","10.1038/ncomms6336",12
"10.1101/020206","10.1371/journal.pcbi.1005535",12
"10.1101/154138","10.1073/pnas.1618287114",12
"10.1101/008466","10.1371/journal.pcbi.1004040",12
"10.1101/036822","10.7554/elife.20532",12
"10.1101/083428","10.1016/j.ajhg.2017.07.016",12
"10.1101/017772","10.1186/s13059-015-0742-x",12
"10.1101/183384","10.1214/17-aoas1077",12
"10.1101/116962","10.1093/gigascience/gix048",12
"10.1101/100636","10.1002/bit.26531",12
"10.1101/056465","10.1091/mbc.e16-07-0506",12
"10.1101/178608","10.1038/s41598-017-17298-x",12
"10.1101/077131","10.12688/wellcomeopenres.10298.1",12
"10.1101/028571","10.1016/j.anbehav.2015.10.032",12
"10.1101/059626","10.1038/nprot.2017.016",12
"10.1101/096446","10.1093/cid/cix270",12
"10.1101/029058","10.1523/jneurosci.1864-15.2015",12
"10.1101/021154","10.1371/journal.pbio.1002210",12
"10.1101/018523","10.1007/s10344-015-0935-3",12
"10.1101/008797","10.1371/journal.pgen.1005176",12
"10.1101/075481","10.1371/journal.pcbi.1005727",12
"10.1101/007476","10.1093/bioinformatics/btv317",12
"10.1101/136812","10.1021/acssynbio.7b00122",12
"10.1101/105403","10.1523/jneurosci.0323-17.2017",12
"10.1101/063313","10.1098/rsos.160740",12
"10.1101/052381","10.3389/fgene.2016.00217",12
"10.1101/177642","10.1038/nmeth.4435",12
"10.1101/125989","10.1242/dev.153239",12
"10.1101/015859","10.1016/j.ajhg.2015.09.001",12
"10.1101/117663","10.1186/s12864-017-4286-1",12
"10.1101/064618","10.1111/jeb.13000",12
"10.1101/030239","10.1534/g3.116.033514",12
"10.1101/146183","10.3201/eid2401.171393",12
"10.1101/163733","10.1128/aac.01603-17",12
"10.1101/006338","10.1186/s13059-014-0553-5",12
"10.1101/077099","10.3389/fnins.2017.00720",12
"10.1101/101808","10.1534/g3.117.039693",12
"10.1101/057273","10.1371/journal.pone.0158857",12
"10.1101/030957","10.1104/pp.15.01825",12
"10.1101/030148","10.1371/journal.pgen.1006340",12
"10.1101/036012","10.1186/s12864-016-3198-9",12
"10.1101/044636","10.1038/srep32065",12
"10.1101/001321","10.1038/onc.2014.319",12
"10.1101/001941","10.1111/2041-210x.12190",12
"10.1101/002071","10.1007/s12035-014-8755-0",12
"10.1101/002469","10.1186/1471-2105-15-s6-s7",12
"10.1101/002634","10.1111/ecog.01814",12
"10.1101/002725","10.1186/s13059-015-0594-4",12
"10.1101/002782","10.1007/s11306-015-0889-1",12
"10.1101/003350","10.1093/gbe/evu168",12
"10.1101/003442","10.1098/rspb.2014.1324",12
"10.1101/003962","10.1093/bioinformatics/btu632",12
"10.1101/005082","10.1093/bioinformatics/btu519",12
"10.1101/005264","10.1093/sysbio/syv050",12
"10.1101/005355","10.1186/s13068-014-0139-1",12
"10.1101/006999","10.1111/2041-210x.12255",12
"10.1101/007005","10.1093/nar/gkv139",12
"10.1101/008151","10.1007/s11692-014-9291-6",12
"10.1101/008367","10.1534/genetics.116.192690",12
"10.1101/008748","10.1186/s12920-015-0098-9",12
"10.1101/008763","10.1261/rna.048876.114",12
"10.1101/009092","10.1111/mec.13176",12
"10.1101/009472","10.1371/journal.pgen.1005250",12
"10.1101/009720","10.1038/hdy.2015.89",12
"10.1101/009928","10.1093/gbe/evv094",12
"10.1101/009969","10.1016/j.fsigen.2015.06.003",12
"10.1101/010728","10.1073/pnas.1601305113",12
"10.1101/011387","10.1007/s00251-015-0843-4",12
"10.1101/013003","10.1073/pnas.1506755112",12
"10.1101/013862","10.1093/bioinformatics/btv282",12
"10.1101/013896","10.1038/nbt.3386",12
"10.1101/013995","10.1186/1471-2105-16-s19-s9",12
"10.1101/014076","10.1039/c5mb00213c",12
"10.1101/014472","10.1093/bioinformatics/btv364",12
"10.1101/014571","10.1002/gepi.21894",12
"10.1101/017111","10.1093/bioinformatics/btw580",12
"10.1101/017269","10.1021/acssynbio.7b00058",12
"10.1101/018184","10.1155/2016/5161248",12
"10.1101/018457","10.1093/molbev/msv156",12
"10.1101/019687","10.1137/16m1063605",12
"10.1101/020735","10.1186/s12859-016-0916-x",12
"10.1101/021147","10.18632/oncotarget.19727",12
"10.1101/021824","10.1093/nar/gkv1457",12
"10.1101/022178","10.1111/mec.13397",12
"10.1101/022251","10.1098/rsif.2015.0971",12
"10.1101/022731","10.1186/s12864-015-2260-3",12
"10.1101/024232","10.1093/bioinformatics/btv739",12
"10.1101/024430","10.1186/s12920-016-0231-4",12
"10.1101/025502","10.1016/j.tpb.2015.08.003",12
"10.1101/026336","10.1155/2015/324048",12
"10.1101/026765","10.1111/jbi.12756",12
"10.1101/027441","10.1111/jeb.12776",12
"10.1101/029033","10.1534/g3.116.029231",12
"10.1101/029652","10.1093/bioinformatics/btw279",12
"10.1101/029843","10.1093/bib/bbw024",12
"10.1101/029934","10.1111/1462-2920.13237",12
"10.1101/030866","10.1093/nar/gkw535",12
"10.1101/031914","10.1016/j.ygeno.2016.03.004",12
"10.1101/032243","10.1242/dev.131797",12
"10.1101/032417","10.1038/mp.2016.44",12
"10.1101/032508","10.1534/genetics.116.188391",12
"10.1101/032664","10.1111/evo.12903",12
"10.1101/034785","10.1186/s12864-016-2568-7",12
"10.1101/034843","10.1093/gbe/evx276",12
"10.1101/036962","10.1093/bioinformatics/btw152",12
"10.1101/037101","10.1093/bioinformatics/btw256",12
"10.1101/039545","10.1016/j.eurpsy.2017.01.002",12
"10.1101/040337","10.1091/mbc.e15-12-0816",12
"10.1101/040600","10.1093/gbe/evw177",12
"10.1101/041533","10.1111/evo.13411",12
"10.1101/042457","10.1214/16-aoas1014",12
"10.1101/043372","10.1038/nmicrobiol.2016.236",12
"10.1101/043554","10.1016/j.neuroimage.2016.03.048",12
"10.1101/044412","10.1093/hmg/ddw157",12
"10.1101/044651","10.1111/1755-0998.12574",12
"10.1101/045294","10.1016/j.bbrep.2016.04.005",12
"10.1101/045328","10.3390/app6050130",12
"10.1101/045948","10.1007/s00216-017-0392-9",12
"10.1101/046748","10.1534/genetics.116.196238",12
"10.1101/047647","10.1093/nar/gkw539",12
"10.1101/047985","10.1002/ece3.2570",12
"10.1101/049254","10.1093/bioinformatics/btw393",12
"10.1101/049379","10.1091/mbc.e16-04-0262",12
"10.1101/051755","10.1101/gr.208900.116",12
"10.1101/051821","10.1083/jcb.201610014",12
"10.1101/052076","10.1016/j.ccell.2017.06.002",12
"10.1101/052621","10.1073/pnas.1601305113",12
"10.1101/054031","10.1101/gr.208900.116",12
"10.1101/054585","10.1111/mec.13780",12
"10.1101/055178","10.1093/nar/gkx099",12
"10.1101/055871","10.1093/infdis/jiw620",12
"10.1101/058412","10.1111/evo.13239",12
"10.1101/059006","10.1093/molbev/msw211",12
"10.1101/059550","10.1186/s12859-016-1167-6",12
"10.1101/061119","10.1016/j.pscychresns.2017.02.004",12
"10.1101/061564","10.1534/genetics.116.192690",12
"10.1101/061622","10.1007/s10900-017-0319-6",12
"10.1101/062166","10.1098/rsbl.2016.0202",12
"10.1101/062232","10.1186/s40168-017-0239-9",12
"10.1101/063008","10.1093/nar/gkw1127",12
"10.1101/065078","10.1073/pnas.1611391113",12
"10.1101/066050","10.1128/msystems.00098-16",12
"10.1101/067017","10.1186/s13742-016-0148-z",12
"10.1101/068940","10.1186/s40425-017-0211-z",12
"10.1101/069815","10.1101/gr.212803.116",12
"10.1101/070094","10.1534/genetics.116.192690",12
"10.1101/070987","10.1016/j.marenvres.2017.02.008",12
"10.1101/071357","10.1038/nmeth.4027",12
"10.1101/071464","10.1021/acssynbio.6b00174",12
"10.1101/071795","10.1073/pnas.1613854114",12
"10.1101/072132","10.1111/oik.04702",12
"10.1101/072504","10.1007/s10827-017-0665-5",12
"10.1101/072546","10.3897/bdj.4.e10084",12
"10.1101/073213","10.1111/nph.14414",12
"10.1101/074682","10.1038/ng.3975",12
"10.1101/075069","10.1371/journal.pcbi.1005550",12
"10.1101/075267","10.1177/1176934317691269",12
"10.1101/078774","10.1007/s00429-017-1403-5",12
"10.1101/079020","10.1016/j.jtbi.2017.05.027",12
"10.1101/079384","10.1152/jn.00939.2016",12
"10.1101/080572","10.1099/mic.0.000420",12
"10.1101/080879","10.1111/2041-210x.12789",12
"10.1101/080952","10.1111/jeb.13191",12
"10.1101/081596","10.1093/bioinformatics/btw793",12
"10.1101/083469","10.1534/g3.116.034926",12
"10.1101/083758","10.1186/s13068-016-0663-2",12
"10.1101/083766","10.1038/s41562-017-0118",12
"10.1101/085126","10.1086/694116",12
"10.1101/087031","10.1152/jn.00519.2017",12
"10.1101/087361","10.1016/j.jid.2016.10.047",12
"10.1101/087569","10.1016/j.genrep.2017.05.004",12
"10.1101/088849","10.1016/j.bbrc.2017.08.015",12
"10.1101/088856","10.1093/bioinformatics/btx278",12
"10.1101/089821","10.1093/dnares/dsx026",12
"10.1101/091306","10.1021/acssynbio.6b00257",12
"10.1101/091918","10.1073/pnas.1710235114",12
"10.1101/092734","10.1038/ng.3958",12
"10.1101/095273","10.1007/s00442-017-3903-7",12
"10.1101/095646","10.1073/pnas.1703142114",12
"10.1101/095877","10.1016/j.ympev.2017.07.017",12
"10.1101/100511","10.1371/journal.pcbi.1005804",12
"10.1101/101139","10.1534/g3.117.300078",12
"10.1101/101287","10.1186/s13058-017-0872-z",12
"10.1101/102624","10.1016/j.tpb.2017.07.002",12
"10.1101/102632","10.1534/genetics.116.197533",12
"10.1101/102822","10.1016/j.str.2016.11.021",12
"10.1101/103788","10.1186/s13229-017-0122-3",12
"10.1101/104489","10.1111/evo.13238",12
"10.1101/105460","10.1083/jcb.201610014",12
"10.1101/105585","10.1103/physreve.96.012905",12
"10.1101/106807","10.1002/jcp.26081",12
"10.1101/108043","10.1016/j.cell.2017.09.002",12
"10.1101/108233","10.15252/embr.201743897",12
"10.1101/108555","10.1371/journal.pcbi.1005809",12
"10.1101/109397","10.1073/pnas.1706416114",12
"10.1101/110338","10.1016/j.bbrc.2017.03.113",12
"10.1101/110932","10.3389/fncom.2017.00061",12
"10.1101/113746","10.1073/pnas.1707890114",12
"10.1101/114678","10.3389/fncel.2017.00284",12
"10.1101/115451","10.1186/s13073-017-0494-1",12
"10.1101/115709","10.3389/fmicb.2017.01523",12
"10.1101/119834","10.15252/msb.20177763",12
"10.1101/123802","10.18632/oncotarget.22925",12
"10.1101/124446","10.15252/msb.20177763",12
"10.1101/125070","10.1364/boe.8.004380",12
"10.1101/125260","10.1002/hipo.22741",12
"10.1101/126169","10.1186/s12864-017-4118-3",12
"10.1101/126524","10.1016/j.neuroimage.2017.11.057",12
"10.1101/127274","10.1534/g3.117.300078",12
"10.1101/128819","10.1128/mbio.01339-17",12
"10.1101/129759","10.1093/nar/gkx595",12
"10.1101/130799","10.1002/psp4.12255",12
"10.1101/131128","10.1093/biolinnean/blx115",12
"10.1101/133041","10.1128/msystems.00047-17",12
"10.1101/136382","10.1371/journal.pntd.0006172",12
"10.1101/136507","10.1016/j.jhevol.2017.05.010",12
"10.1101/142380","10.1091/mbc.e17-01-0060",12
"10.1101/143339","10.1016/j.ydbio.2017.07.016",12
"10.1101/144220","10.1128/mbio.01421-17",12
"10.1101/145243","10.1111/evo.13411",12
"10.1101/148403","10.1038/ng.3958",12
"10.1101/152645","10.1016/j.cell.2017.09.002",12
"10.1101/152934","10.1021/acssynbio.7b00255",12
"10.1101/156349","10.1038/nbt.3955",12
"10.1101/156380","10.1016/j.neuroimage.2017.11.057",12
"10.1101/156547","10.1158/0008-5472.can-16-2072",12
"10.1101/158766","10.18632/oncotarget.19974",12
"10.1101/163626","10.1186/s12864-017-4180-x",12
"10.1101/164483","10.1186/s12859-017-1834-2",12
"10.1101/165175","10.1186/s12864-017-4059-x",12
"10.1101/168385","10.1007/s10827-017-0672-6",12
"10.1101/172932","10.1093/nar/gkx1214",12
"10.1101/175547","10.1038/nsmb.3474",12
"10.1101/178269","10.1038/ng.3958",12
"10.1101/182972","10.1039/c7ib00155j",12
"10.1101/183871","10.1098/rsif.2017.0583",12
"10.1101/185603","10.1002/hbm.23935",12
"10.1101/186197","10.1016/j.jtbi.2017.10.020",12
"10.1101/194589","10.3390/v9120383",12
"10.1101/204198","10.1128/aem.02245-17",12
"10.1101/209213","10.1021/acs.biochem.7b00643",12
"10.1101/212175","10.1128/mbio.01339-17",12
"10.1101/213157","10.1152/jn.00273.2017",12
"10.1101/002204","10.1038/srep09453",12
"10.1101/005611","10.1371/journal.pone.0104827",12
"10.1101/011783","10.1371/journal.pone.0119807",12
"10.1101/017053","10.1038/ncomms9535",12
"10.1101/018499","10.1038/srep35713",12
"10.1101/024414","10.7717/peerj.1773",12
"10.1101/024695","10.1038/nature16311",12
"10.1101/032292","10.1016/j.cub.2016.06.018",12
"10.1101/043638","10.1371/journal.pone.0159211",12
"10.1101/049304","10.1523/jneurosci.2607-16.2017",12
"10.1101/050799","10.1371/journal.pone.0167022",12
"10.1101/055566","10.1016/j.neuron.2016.07.038",12
"10.1101/056788","10.1038/ncomms14306",12
"10.1101/060822","10.1038/s41598-017-02240-y",12
"10.1101/060996","10.1038/srep40788",12
"10.1101/062745","10.1038/srep37631",12
"10.1101/067850","10.1038/srep43178",12
"10.1101/068692","10.7554/elife.25843",12
"10.1101/069278","10.1038/s41598-017-01053-3",12
"10.1101/069468","10.1371/journal.pone.0182982",12
"10.1101/071613","10.7554/elife.17551",12
"10.1101/083006","10.1371/journal.pone.0169385",12
"10.1101/086702","10.1016/j.cub.2017.02.044",12
"10.1101/089854","10.7554/elife.25884.001",12
"10.1101/091256","10.7554/elife.24905",12
"10.1101/092155","10.1038/srep43939",12
"10.1101/096198","10.1523/eneuro.0404-17.2017",12
"10.1101/098863","10.1371/journal.pone.0175089",12
"10.1101/104729","10.1038/s41598-017-06210-2",12
"10.1101/105742","10.1371/journal.pone.0187106",12
"10.1101/106625","10.1371/journal.pone.0183650",12
"10.1101/106815","10.1038/s41598-017-12393-5",12
"10.1101/117812","10.1371/journal.pbio.2001333",12
"10.1101/119511","10.1038/s41598-017-10380-4",12
"10.1101/121855","10.7554/elife.25902",12
"10.1101/124594","10.7554/elife.28083.001",12
"10.1101/131391","10.1038/s41598-017-12771-z",12
"10.1101/134007","10.7554/elife.28046",12
"10.1101/136408","10.7717/peerj.3959",12
"10.1101/142489","10.7554/elife.30774",12
"10.1101/144667","10.1371/journal.pone.0179092",12
"10.1101/146753","10.7554/elife.30506.001",12
"10.1101/154930","10.1523/eneuro.0404-17.2017",12
"10.1101/159053","10.1038/s41598-017-10477-w",12
"10.1101/161265","10.1371/journal.pone.0182122",12
"10.1101/167056","10.7717/peerj.4186",12
"10.1101/171777","10.1371/journal.pone.0189838",12
"10.1101/178608","10.1038/s41598-017-16357-7",12
"10.1101/181503","10.7554/elife.29887",12
"10.1101/185967","10.1038/s41598-017-17236-x",12
"10.1101/188359","10.1038/s41598-017-13543-5",12
"10.1101/212274","10.7554/elife.27215.001",12
"10.1101/108175","10.1016/j.ecolmodel.2017.11.016",11
"10.1101/098582","10.1186/s13059-017-1241-z",11
"10.1101/046748","10.1534/genetics.116.189985",11
"10.1101/153932","10.18632/oncotarget.21879",11
"10.1101/076315","10.1016/j.cub.2017.02.030",11
"10.1101/036400","10.1371/journal.pone.0162098",11
"10.1101/000315","10.1371/journal.pone.0087782",11
"10.1101/109108","10.1126/sciadv.1700606",11
"10.1101/001966","10.1261/rna.044321.114",11
"10.1101/059287","10.15252/msb.20167137",11
"10.1101/192963","10.1371/journal.pone.0187259",11
"10.1101/141788","10.7554/elife.28862",11
"10.1101/072967","10.1016/j.ajhg.2017.01.031",11
"10.1101/002279","10.1371/journal.pone.0110808",11
"10.1101/141101","10.1186/s12918-017-0500-7",11
"10.1101/072363","10.1016/j.ajhg.2016.09.016",11
"10.1101/011106","10.1007/s11295-015-0866-x",11
"10.1101/092668","10.1016/j.ajhg.2017.09.022",11
"10.1101/027904","10.1093/bioinformatics/btv646",11
"10.1101/128942","10.1038/s41598-017-08520-x",11
"10.1101/009027","10.1073/pnas.1503830112",11
"10.1101/021741","10.1371/journal.pone.0157022",11
"10.1101/088427","10.1038/s41598-017-02744-7",11
"10.1101/090092","10.1021/acs.jcim.7b00085",11
"10.1101/060079","10.1073/pnas.1617268114",11
"10.1101/002485","10.1371/journal.pone.0172826",11
"10.1101/048769","10.1073/pnas.1612676113",11
"10.1101/049296","10.1002/cne.24042",11
"10.1101/082768","10.1186/s12859-017-1602-3",11
"10.1101/021469","10.1534/genetics.115.179846",11
"10.1101/140046","10.1128/mbio.00570-17",11
"10.1101/081745","10.1038/s41598-017-05084-8",11
"10.1101/069302","10.1371/journal.pcbi.1005509",11
"10.1101/185967","10.1038/s41598-017-16030-z",11
"10.1101/044214","10.1371/journal.pone.0168607",11
"10.1101/159814","10.1038/s41467-017-01962-x",11
"10.1101/081646","10.1016/j.str.2017.03.009",11
"10.1101/075275","10.1016/j.neuroimage.2016.10.048",11
"10.1101/146704","10.1186/s13059-017-1364-2",11
"10.1101/012757","10.1534/g3.115.019497",11
"10.1101/010926","10.1186/s12864-015-1245-6",11
"10.1101/140707","10.1534/genetics.117.300064",11
"10.1101/088377","10.1093/jhered/esx023",11
"10.1101/000208","10.1101/gr.169292.113",11
"10.1101/025148","10.7717/peerj.1441",11
"10.1101/127670","10.1371/journal.pgen.1007003",11
"10.1101/036152","10.1186/s12864-016-3077-4",11
"10.1101/145821","10.1088/1478-3975/aa7870",11
"10.1101/009464","10.1371/journal.pone.0113684",11
"10.1101/088419","10.1534/g3.116.037556",11
"10.1101/026757","10.1038/hdy.2017.5",11
"10.1101/131904","10.1371/journal.pone.0180418",11
"10.1101/057968","10.1091/mbc.e16-06-0395",11
"10.1101/009951","10.1186/s13059-015-0806-y",11
"10.1101/156687","10.1371/journal.pcbi.1005738",11
"10.1101/037044","10.1016/j.neuroimage.2016.06.034",11
"10.1101/080564","10.1093/bioinformatics/btw688",11
"10.1101/053629","10.1371/journal.pone.0175860",11
"10.1101/091991","10.1038/s41598-017-08675-7",11
"10.1101/156620","10.1186/s12859-017-1905-4",11
"10.1101/139873","10.1038/s41467-017-01809-5",11
"10.1101/044669","10.1371/journal.pcbi.1004868",11
"10.1101/114272","10.1038/s41598-017-09821-x",11
"10.1101/187005","10.1016/j.bandc.2017.09.007",11
"10.1101/068205","10.1111/mec.14335",11
"10.1101/043638","10.1371/journal.pone.0159635",11
"10.1101/103366","10.1007/s00280-017-3486-3",11
"10.1101/004465","10.1093/sysbio/syu057",11
"10.1101/196907","10.1186/s13717-017-0110-8",11
"10.1101/030403","10.1093/bioinformatics/btw112",11
"10.1101/064006","10.1093/bioinformatics/btw732",11
"10.1101/176685","10.1094/mpmi-08-17-0209-r",11
"10.1101/054684","10.1093/bioinformatics/btw615",11
"10.1101/010868","10.1002/jez.b.22629",11
"10.1101/105247","10.1016/j.ymben.2017.04.006",11
"10.1101/034033","10.1016/j.biosystems.2015.12.004",11
"10.1101/058289","10.1038/ismej.2017.58",11
"10.1101/136820","10.1016/j.nicl.2017.07.012",11
"10.1101/063099","10.1371/journal.pgen.1006644",11
